ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
10841	"ENSG00000124126.13_2"	"PREX1"	chr20	-	47292730	47292806	47282820	47282893	47295897	47295947
10863	"ENSG00000181072.11_1"	"CHRM2"	chr7	+	136635749	136635827	136554007	136554165	136676933	136677011
10880	"ENSG00000154493.17_2"	"C10orf90"	chr10	-	128202416	128202508	128192525	128193654	128335133	128335206
10960	"ENSG00000158987.20_2"	"RAPGEF6"	chr5	-	130764594	130764909	130759613	130762984	130766551	130767042
10966	"ENSG00000158987.20_2"	"RAPGEF6"	chr5	-	130897670	130897740	130883739	130883883	130928075	130928159
11040	"ENSG00000164066.12_1"	"INTU"	chr4	+	128604958	128605055	128597059	128597220	128605563	128605641
11044	"ENSG00000215158.9_2"	"RP11-1023L17.1"	chr5	-	34220021	34220055	34218399	34218555	34244720	34244803
11045	"ENSG00000215158.9_2"	"RP11-1023L17.1"	chr5	-	34239479	34239553	34218399	34218555	34244720	34244901
11059	"ENSG00000065615.13_1"	"CYB5R4"	chr6	+	84639138	84639229	84635987	84636050	84644313	84644454
11183	"ENSG00000125388.19_2"	"GRK4"	chr4	+	3011374	3011438	3009462	3009555	3015414	3015555
11184	"ENSG00000125388.19_2"	"GRK4"	chr4	+	3021367	3021558	3015414	3015555	3024140	3024178
11290	"ENSG00000076864.19_2"	"RAP1GAP"	chr1	-	21976253	21976289	21952796	21952890	21995746	21995793
11408	"ENSG00000204681.10_2"	"GABBR1"	chr6	-	29574167	29574261	29573345	29573473	29574673	29574781
11435	"ENSG00000114786.16_2"	"ABHD14A-ACY1"	chr3	+	52012274	52012390	52011886	52012098	52014408	52014644
11475	"ENSG00000168297.15_1"	"PXK"	chr3	+	58385025	58385104	58383331	58383449	58389588	58389637
11483	"ENSG00000107164.15_1"	"FUBP3"	chr9	+	133489674	133489732	133488342	133488414	133491741	133491904
11485	"ENSG00000107164.15_1"	"FUBP3"	chr9	+	133510053	133510125	133507588	133507665	133511385	133511513
11517	"ENSG00000164199.15_2"	"ADGRV1"	chr5	+	89981596	89981812	89979402	89980012	89985677	89985893
11518	"ENSG00000164199.15_2"	"ADGRV1"	chr5	+	89989706	89990518	89988421	89988603	89992753	89992963
11528	"ENSG00000182272.11_2"	"B4GALNT4"	chr11	+	380670	380951	380291	380445	381668	382109
11529	"ENSG00000182272.11_2"	"B4GALNT4"	chr11	+	380824	380951	380291	380445	381668	382116
11532	"ENSG00000054116.11_1"	"TRAPPC3"	chr1	-	36605669	36605767	36604999	36605420	36614692	36614888
11556	"ENSG00000270106.5_2"	"TSNAX-DISC1"	chr1	+	231885671	231885822	231837700	231837770	231902885	231903015
11566	"ENSG00000251322.7_2"	"SHANK3"	chr22	+	51150042	51150066	51144499	51144580	51153344	51153475
11572	"ENSG00000112759.16_1"	"SLC29A1"	chr6	+	44194996	44195079	44187241	44187519	44197126	44197208
11573	"ENSG00000112759.16_1"	"SLC29A1"	chr6	+	44194999	44195079	44187392	44187519	44197126	44197208
11639	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53858543	53858636	53856264	53856351	53859715	53859757
11640	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53858543	53858636	53856264	53856351	53861004	53861069
11641	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53859715	53859757	53856264	53856351	53861004	53861077
11642	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53859715	53859757	53858543	53858636	53861004	53861077
11644	"ENSG00000197111.15_2"	"PCBP2"	chr12	+	53861588	53861627	53861004	53861077	53862563	53862616
11662	"ENSG00000166912.16_1"	"MTMR10"	chr15	-	31244170	31244241	31240504	31240674	31245764	31245834
11672	"ENSG00000136144.11_1"	"RCBTB1"	chr13	-	50154640	50154720	50141289	50141456	50159579	50159719
11708	"ENSG00000132275.10_1"	"RRP8"	chr11	-	6622155	6622285	6621898	6622005	6622378	6622832
11771	"ENSG00000185658.13_2"	"BRWD1"	chr21	-	40604102	40604210	40601237	40601362	40604298	40604424
11779	"ENSG00000170430.9_2"	"MGMT"	chr10	+	131506158	131506307	131334504	131334641	131557465	131557605
11794	"ENSG00000241973.10_2"	"PI4KA"	chr22	-	21098915	21099008	21096895	21097052	21101870	21101990
11795	"ENSG00000241973.10_2"	"PI4KA"	chr22	-	21165254	21165320	21161649	21161746	21167645	21167794
11829	"ENSG00000105135.15_1"	"ILVBL"	chr19	-	15226811	15226882	15225794	15226732	15226962	15227132
11836	"ENSG00000226476.3_1"	"RP11-776H12.1"	chr1	-	61053708	61053834	61007968	61008083	61061209	61061371
11837	"ENSG00000135040.15_1"	"NAA35"	chr9	+	88627960	88628059	88624779	88624846	88628633	88628812
11869	"ENSG00000136044.11_1"	"APPL2"	chr12	-	105570653	105570794	105569812	105569860	105571003	105571040
11880	"ENSG00000080224.17_2"	"EPHA6"	chr3	+	96585668	96585733	96533424	96533852	96706173	96706837
11881	"ENSG00000080224.17_2"	"EPHA6"	chr3	+	96945107	96945263	96706173	96706837	96962795	96963131
11927	"ENSG00000168255.14"	"POLR2J3"	chr7	-	102207028	102207183	102181947	102182109	102207443	102207530
11944	"ENSG00000128908.15_2"	"INO80"	chr15	-	41352064	41352124	41348819	41348904	41361767	41361820
11957	"ENSG00000006530.15_1"	"AGK"	chr7	+	141333700	141333780	141321531	141321601	141336759	141336817
11958	"ENSG00000006530.15_1"	"AGK"	chr7	+	141341047	141341198	141336759	141336817	141341610	141341708
11968	"ENSG00000156219.16_2"	"ART3"	chr4	+	77028913	77028946	77025749	77025782	77033538	77033565
12012	"ENSG00000068971.13_2"	"PPP2R5B"	chr11	+	64695537	64695630	64695205	64695375	64695766	64695897
12062	"ENSG00000130177.14_1"	"CDC16"	chr13	+	115004464	115004503	115002273	115002371	115004824	115004965
12064	"ENSG00000130177.14_1"	"CDC16"	chr13	+	115030624	115030715	115028353	115028489	115037658	115037956
12095	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107815766	107815802	107808721	107808847	107816874	107817051
12099	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	108039879	108040037	107953108	107953175	108096686	108096765
12139	"ENSG00000119682.16_2"	"AREL1"	chr14	-	75165466	75165559	75158743	75159031	75179635	75179801
12206	"ENSG00000198707.14_2"	"CEP290"	chr12	-	88524321	88524342	88524044	88524197	88524941	88524995
12211	"ENSG00000169851.15_2"	"PCDH7"	chr4	+	30951741	30951837	30921774	30921991	31144094	31144576
12212	"ENSG00000115073.7_1"	"ACTR1B"	chr2	-	98274889	98275106	98274686	98274779	98275341	98275466
12282	"ENSG00000146576.12_1"	"C7orf26"	chr7	+	6634042	6634231	6631387	6631498	6639459	6639987
12283	"ENSG00000146576.12_1"	"C7orf26"	chr7	+	6634065	6634231	6631276	6631498	6639459	6639523
12308	"ENSG00000271147.7_2"	"ARMCX5-GPRASP2"	chrX	+	101856391	101856437	101854633	101854787	101860409	101860581
12310	"ENSG00000271147.7_2"	"ARMCX5-GPRASP2"	chrX	+	101860409	101860581	101854453	101854775	101894327	101894455
12331	"ENSG00000139438.5_2"	"FAM222A"	chr12	+	110181905	110182033	110152032	110152702	110205816	110208312
12359	"ENSG00000159214.12_1"	"CCDC24"	chr1	+	44458194	44458311	44457473	44458059	44459511	44459636
12382	"ENSG00000112763.15_2"	"BTN2A1"	chr6	+	26465412	26465634	26463471	26463753	26466180	26466201
12386	"ENSG00000134313.14_2"	"KIDINS220"	chr2	-	8867016	8867073	8865407	8865729	8867318	8867347
12426	"ENSG00000148053.15_1"	"NTRK2"	chr9	+	87284216	87284338	87283465	87283700	87285291	87285875
12427	"ENSG00000148053.15_1"	"NTRK2"	chr9	+	87284594	87284803	87284216	87284338	87285291	87285875
12473	"ENSG00000117419.14_2"	"ERI3"	chr1	-	44773981	44774073	44750501	44750579	44778840	44778900
12539	"ENSG00000028203.17_1"	"VEZT"	chr12	+	95688047	95688148	95681439	95681633	95689826	95690034
12540	"ENSG00000028203.17_1"	"VEZT"	chr12	+	95692637	95692719	95689826	95690034	95693940	95694338
12545	"ENSG00000266302.6_2"	"RP11-219A15.1"	chr17	+	16612109	16612949	16610782	16610856	16614992	16615129
12546	"ENSG00000266302.6_2"	"RP11-219A15.1"	chr17	+	16630840	16631054	16623830	16623972	16635113	16635297
12547	"ENSG00000266302.6_2"	"RP11-219A15.1"	chr17	+	16667278	16667489	16665626	16665847	16675290	16675333
12560	"ENSG00000126698.10_1"	"DNAJC8"	chr1	-	28555432	28555534	28541450	28541507	28559431	28559515
12578	"ENSG00000164466.12_2"	"SFXN1"	chr5	+	174940465	174940593	174939113	174939199	174943616	174943665
12580	"ENSG00000074842.7_2"	"MYDGF"	chr19	-	4660680	4660762	4659699	4660015	4664887	4664918
12586	"ENSG00000105373.18_1"	"GLTSCR2"	chr19	+	48250223	48250288	48248778	48249040	48253434	48253543
12633	"ENSG00000066382.16_1"	"MPPED2"	chr11	-	30557540	30557722	30516842	30517068	30601792	30602041
12670	"ENSG00000156414.18_2"	"TDRD9"	chr14	+	104452553	104452657	104441725	104441890	104457496	104457561
12712	"ENSG00000129295.8_1"	"LRRC6"	chr8	-	133655619	133655660	133650230	133650353	133655869	133655932
12714	"ENSG00000115425.13_2"	"PECR"	chr2	-	216903913	216904083	216861051	216861188	216908626	216908738
12782	"ENSG00000119927.13_1"	"GPAM"	chr10	-	113937741	113937815	113935357	113935471	113940230	113940353
12789	"ENSG00000130723.17_2"	"PRRC2B"	chr9	+	134321787	134322029	134319571	134319715	134322471	134322593
12810	"ENSG00000126249.7_2"	"PDCD2L"	chr19	+	34895834	34895895	34895553	34895720	34900065	34900415
12856	"ENSG00000184205.14_1"	"TSPYL2"	chrX	+	53114135	53114281	53113713	53114048	53114408	53114503
12862	"ENSG00000188649.7"	"CC2D2B"	chr10	+	97763908	97764005	97755899	97756009	97769581	97769680
12939	"ENSG00000132466.17_2"	"ANKRD17"	chr4	-	73943071	73943250	73942656	73942821	73944358	73944607
12940	"ENSG00000132466.17_2"	"ANKRD17"	chr4	-	73950965	73951163	73944358	73944607	73956383	73958017
12946	"ENSG00000107816.17_2"	"LZTS2"	chr10	+	102763263	102763923	102759232	102762703	102765214	102765472
12957	"ENSG00000267618.5_2"	"RAD51L3-RFFL"	chr17	-	33434384	33434466	33433404	33433500	33446129	33446191
12992	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25243512	25243633	25226921	25227584	25244116	25244225
12994	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25300220	25300377	25298974	25299114	25301629	25301712
12998	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25434369	25434501	25433008	25433052	25434887	25434931
12999	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25453042	25453174	25451731	25451776	25456753	25456885
13001	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25468205	25468337	25467305	25467437	25496322	25496366
13002	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25479204	25479350	25477857	25477902	25479721	25479764
13003	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25489281	25489418	25489086	25489131	25490284	25490356
13004	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25636742	25636938	25523993	25524031	25663934	25664609
13018	"ENSG00000157654.17_2"	"PALM2-AKAP2"	chr9	+	112694206	112694308	112687340	112687362	112778233	112778319
13040	"ENSG00000179455.7_1"	"MKRN3"	chr15	+	23811954	23812131	23810919	23811234	23872912	23875222
13059	"ENSG00000088827.12_1"	"SIGLEC1"	chr20	-	3669801	3669874	3667616	3669266	3670246	3670349
13140	"ENSG00000119314.15_2"	"PTBP3"	chr9	-	115038123	115038293	115030328	115030475	115060120	115060196
13178	"ENSG00000112541.9"	"PDE10A"	chr6	-	165801786	165801942	165792682	165792855	165806134	165806285
13190	"ENSG00000100997.18_2"	"ABHD12"	chr20	-	25300834	25300954	25297683	25297714	25303960	25304066
13191	"ENSG00000100997.18_2"	"ABHD12"	chr20	-	25319520	25319640	25303960	25304066	25319862	25319987
13207	"ENSG00000118407.14_2"	"FILIP1"	chr6	-	76018555	76018613	76001574	76005666	76022112	76024918
13250	"ENSG00000179889.18_2"	"PDXDC1"	chr16	+	15092196	15092262	15091604	15091683	15098043	15098190
13251	"ENSG00000179889.18_2"	"PDXDC1"	chr16	+	15092199	15092262	15091609	15091683	15098043	15098190
13305	"ENSG00000171189.17_2"	"GRIK1"	chr21	-	31045302	31045484	31027129	31027183	31311700	31311850
13312	"ENSG00000058866.14_2"	"DGKG"	chr3	-	186024689	186024766	186015852	186016018	186038181	186038496
13334	"ENSG00000260238.6_2"	"PMF1-BGLAP"	chr1	+	156206078	156206274	156203418	156203519	156212343	156212382
13335	"ENSG00000260238.6_2"	"PMF1-BGLAP"	chr1	+	156206139	156206274	156203418	156203519	156212343	156212382
13387	"ENSG00000254093.8_2"	"PINX1"	chr8	-	10690401	10690494	10689174	10689253	10692175	10692285
13392	"ENSG00000140488.15_2"	"CELF6"	chr15	-	72580878	72580959	72580648	72580792	72581208	72581271
13393	"ENSG00000140488.15_2"	"CELF6"	chr15	-	72581208	72581271	72580878	72580959	72581478	72581628
13419	"ENSG00000093167.17_2"	"LRRFIP2"	chr3	-	37151017	37151062	37150127	37150175	37151143	37151194
13443	"ENSG00000174482.10_2"	"LINGO2"	chr9	-	28012352	28012403	27948075	27950704	28295205	28295364
13444	"ENSG00000174482.10_2"	"LINGO2"	chr9	-	28372833	28372866	28295205	28295364	28475937	28476023
13445	"ENSG00000112659.13_2"	"CUL9"	chr6	+	43153193	43153348	43152039	43152643	43153692	43154193
13448	"ENSG00000171714.10_1"	"ANO5"	chr11	+	22239791	22239833	22232809	22232860	22242642	22242756
13597	"ENSG00000072736.18_2"	"NFATC3"	chr16	+	68160350	68160513	68155889	68157024	68191771	68191971
13606	"ENSG00000130382.8_2"	"MLLT1"	chr19	-	6226987	6227113	6222131	6222695	6230580	6230724
13643	"ENSG00000162994.15_2"	"CLHC1"	chr2	-	55407645	55407848	55404737	55404917	55408705	55408880
13654	"ENSG00000138286.14_2"	"FAM149B1"	chr10	+	74937603	74937733	74934444	74934549	74952313	74952456
13670	"ENSG00000135914.5_1"	"HTR2B"	chr2	-	231988126	231988844	231978442	231978643	231989685	231989832
13672	"ENSG00000111647.12_2"	"UHRF1BP1L"	chr12	-	100492129	100492319	100491142	100491283	100496543	100496635
13707	"ENSG00000157869.14_1"	"RAB28"	chr4	-	13371494	13371589	13362977	13363257	13378168	13378246
13737	"ENSG00000103091.14_2"	"WDR59"	chr16	-	74951826	74951906	74950024	74950157	74955844	74955858
13752	"ENSG00000112531.16_1"	"QKI"	chr6	+	163956013	163956157	163899811	163899928	163983013	163983101
13756	"ENSG00000148541.12_2"	"FAM13C"	chr10	-	61014107	61014203	61012558	61012755	61022193	61022405
13769	"ENSG00000188185.11_1"	"LINC00265"	chr7	+	39828080	39828203	39822333	39822398	39828952	39829024
13815	"ENSG00000225302.2_2"	"RP11-539I5.1"	chr10	-	118594708	118594768	118594445	118594533	118609076	118609212
13817	"ENSG00000185189.16_2"	"NRBP2"	chr8	-	144917989	144918200	144917831	144917900	144918296	144918350
13818	"ENSG00000185189.16_2"	"NRBP2"	chr8	-	144918136	144918200	144917187	144917900	144918296	144918350
13824	"ENSG00000144848.10_1"	"ATG3"	chr3	-	112269038	112269109	112267379	112267487	112272126	112272176
13919	"ENSG00000168228.14_2"	"ZCCHC4"	chr4	+	25353210	25353311	25351113	25351264	25363480	25363602
13980	"ENSG00000139973.16_2"	"SYT16"	chr14	+	62536320	62536533	62436849	62437029	62541852	62542109
13985	"ENSG00000004487.15_2"	"KDM1A"	chr1	+	23380253	23380332	23376879	23377013	23381561	23381654
14048	"ENSG00000107968.9_1"	"MAP3K8"	chr10	+	30748183	30748430	30747012	30747165	30749634	30750761
14059	"ENSG00000067798.14_2"	"NAV3"	chr12	+	78400198	78401225	78392116	78392256	78415526	78415642
14112	"ENSG00000242288.9_2"	"RP11-464F9.1"	chr10	-	75477772	75477923	75472955	75473090	75478917	75479057
14119	"ENSG00000040933.15_1"	"INPP4A"	chr2	+	99175925	99175958	99172015	99172154	99179927	99180100
14126	"ENSG00000137145.20_1"	"DENND4C"	chr9	+	19296005	19296244	19290701	19290874	19298053	19298120
14185	"ENSG00000157103.10_2"	"SLC6A1"	chr3	+	11059528	11059660	11058744	11059135	11060283	11060384
14238	"ENSG00000188916.8_1"	"FAM196A"	chr10	-	128990868	128990994	128975140	128975403	128994260	128994422
14292	"ENSG00000134780.9_1"	"DAGLA"	chr11	+	61488150	61488339	61487583	61487722	61490330	61490432
14293	"ENSG00000134780.9_1"	"DAGLA"	chr11	+	61488150	61488362	61487583	61487722	61490330	61490432
14325	"ENSG00000164953.15_2"	"TMEM67"	chr8	+	94797449	94797606	94794622	94794688	94798450	94798574
14347	"ENSG00000131374.14_2"	"TBC1D5"	chr3	-	17617905	17618041	17560393	17560487	17627844	17627958
14349	"ENSG00000131374.14_2"	"TBC1D5"	chr3	-	17617905	17618041	17616694	17616802	17627844	17627958
14454	"ENSG00000213672.7_2"	"NCKIPSD"	chr3	-	48718719	48719213	48717491	48717662	48719477	48719568
14459	"ENSG00000180488.14_2"	"FAM73A"	chr1	+	78324998	78325071	78324622	78324741	78325724	78325811
14470	"ENSG00000114541.14_2"	"FRMD4B"	chr3	-	69336902	69336987	69299193	69299250	69351493	69351586
14482	"ENSG00000182621.17_2"	"PLCB1"	chr20	+	8741053	8741107	8737692	8737825	8745785	8746005
14496	"ENSG00000173041.11_1"	"ZNF680"	chr7	-	64004084	64004180	63980261	63982878	64023302	64023400
14547	"ENSG00000117697.14_1"	"NSL1"	chr1	-	212955713	212955768	212911824	212912028	212957704	212957835
14573	"ENSG00000197563.9_2"	"PIGN"	chr18	-	59780366	59780549	59777066	59777206	59781793	59781872
14628	"ENSG00000073792.15_1"	"IGF2BP2"	chr3	-	185367190	185367322	185364812	185364926	185369881	185369956
14670	"ENSG00000124785.8_1"	"NRN1"	chr6	-	6003401	6003506	6002585	6002730	6003935	6004277
14685	"ENSG00000143612.18_1"	"C1orf43"	chr1	-	154186932	154187050	154186368	154186422	154192311	154192413
14730	"ENSG00000185344.13_1"	"ATP6V0A2"	chr12	+	124210743	124210832	124207756	124209338	124212329	124212456
14749	"ENSG00000028116.16_2"	"VRK2"	chr2	+	58350235	58350368	58316765	58316858	58358942	58359063
14764	"ENSG00000187742.14_1"	"SECISBP2"	chr9	+	91940341	91940591	91934566	91934712	91940811	91940953
14765	"ENSG00000187742.14_1"	"SECISBP2"	chr9	+	91940462	91940591	91934566	91934712	91940811	91940953
14767	"ENSG00000187742.14_1"	"SECISBP2"	chr9	+	91954778	91954868	91953372	91953495	91956261	91956394
14780	"ENSG00000141458.12_1"	"NPC1"	chr18	-	21113318	21113481	21086147	21086606	21114409	21114523
14806	"ENSG00000242086.8_2"	"LINC00969"	chr3	+	195388626	195388712	195384932	195385036	195389441	195389604
14807	"ENSG00000242086.8_2"	"LINC00969"	chr3	+	195390494	195390638	195389441	195389604	195390956	195391121
14808	"ENSG00000242086.8_2"	"LINC00969"	chr3	+	195390494	195390703	195389441	195389604	195390956	195390980
14874	"ENSG00000108094.14_1"	"CUL2"	chr10	-	35302626	35302728	35300775	35300892	35305119	35305322
14906	"ENSG00000120915.13_2"	"EPHX2"	chr8	+	27373836	27373915	27369352	27369427	27375554	27375589
14912	"ENSG00000166348.18_2"	"USP54"	chr10	-	75301132	75301279	75299201	75299351	75301390	75301460
14913	"ENSG00000166348.18_2"	"USP54"	chr10	-	75366126	75366226	75335893	75336119	75385694	75385711
14916	"ENSG00000121892.14_2"	"PDS5A"	chr4	-	39870289	39870355	39868480	39868635	39871013	39871082
14921	"ENSG00000037474.14_1"	"NSUN2"	chr5	-	6625676	6625782	6623326	6623398	6631985	6632090
14967	"ENSG00000133640.18_2"	"LRRIQ1"	chr12	+	85500299	85500393	85497781	85497855	85515474	85515654
15021	"ENSG00000225177.5_1"	"RP11-390P2.4"	chr6	+	139015529	139015684	139013684	139013754	139017733	139018425
15038	"ENSG00000139151.14_2"	"PLCZ1"	chr12	-	18866670	18866759	18865775	18865920	18872364	18872566
15100	"ENSG00000114948.12_1"	"ADAM23"	chr2	+	207422150	207422222	207414818	207414884	207424678	207424842
15119	"ENSG00000264538.6_1"	"SUZ12P1"	chr17	+	29070318	29070387	29036316	29036829	29086508	29086557
15120	"ENSG00000264538.6_1"	"SUZ12P1"	chr17	+	29070318	29070387	29036316	29036829	29093520	29093606
15121	"ENSG00000264538.6_1"	"SUZ12P1"	chr17	+	29086508	29086557	29036625	29036829	29093520	29093606
15146	"ENSG00000011143.16_2"	"MKS1"	chr17	-	56292101	56292199	56291619	56291748	56295980	56296090
15161	"ENSG00000186716.19_2"	"BCR"	chr22	+	23649754	23649951	23648340	23648436	23651610	23651670
15163	"ENSG00000124788.17_2"	"ATXN1"	chr6	-	16658006	16658132	16586010	16586138	16753463	16753539
15164	"ENSG00000124788.17_2"	"ATXN1"	chr6	-	16753463	16753578	16658006	16658132	16761528	16761691
15226	"ENSG00000103540.16_2"	"CCP110"	chr16	+	19559276	19559336	19557733	19557796	19562517	19564722
15277	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97788623	97788730	97784080	97784254	97808376	97808402
15278	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97808376	97808405	97784080	97784254	97810254	97810283
15279	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97808499	97808572	97808376	97808405	97810254	97810283
15280	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97810254	97810283	97784080	97784254	97854823	97854852
15282	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97845597	97845670	97845474	97845503	97847334	97847363
15283	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97875536	97875609	97875417	97875446	97877282	97877311
15292	"ENSG00000167202.11_2"	"TBC1D2B"	chr15	-	78301338	78301456	78294823	78295832	78305164	78305659
15319	"ENSG00000197181.11_1"	"PIWIL2"	chr8	+	22163439	22163529	22162296	22162381	22165445	22165586
15326	"ENSG00000138614.14_1"	"VWA9"	chr15	-	65883935	65884069	65877107	65877226	65885765	65885907
15340	"ENSG00000126822.16_2"	"PLEKHG3"	chr14	+	65195713	65195811	65194310	65194700	65196960	65196996
15380	"ENSG00000185386.14_1"	"MAPK11"	chr22	-	50704010	50704089	50703749	50703923	50704654	50704734
15420	"ENSG00000125503.12_1"	"PPP1R12C"	chr19	-	55607629	55607703	55607418	55607546	55610151	55610226
15437	"ENSG00000188735.12_1"	"TMEM120B"	chr12	+	122217454	122217529	122215982	122216033	122218846	122219048
15440	"ENSG00000198793.12_2"	"MTOR"	chr1	-	11210182	11210283	11206732	11206848	11217208	11217348
15448	"ENSG00000144619.14_2"	"CNTN4"	chr3	+	2787205	2787381	2777898	2778025	2861169	2861265
15450	"ENSG00000259905.5_1"	"PWRN1"	chr15	+	24753100	24753287	24752485	24752625	24754007	24754141
15451	"ENSG00000259905.5_1"	"PWRN1"	chr15	+	24811235	24811359	24793530	24793617	24811802	24811927
15456	"ENSG00000135919.12_2"	"SERPINE2"	chr2	-	224856519	224856717	224849468	224849667	224862831	224863059
15460	"ENSG00000102531.16_2"	"FNDC3A"	chr13	+	49688790	49688867	49649424	49649500	49705272	49705510
15470	"ENSG00000114999.7_1"	"TTL"	chr2	+	113243493	113243572	113239730	113240078	113251719	113251952
15485	"ENSG00000078369.17_1"	"GNB1"	chr1	-	1756835	1756938	1749275	1749314	1770628	1770677
15528	"ENSG00000260537.2_2"	"RP11-529K1.3"	chr16	+	70346511	70346560	70333116	70333257	70348804	70348858
15546	"ENSG00000236963.6_2"	"LINC01141"	chr1	-	20724975	20725280	20700087	20700231	20732067	20732187
15599	"ENSG00000197714.8_1"	"ZNF460"	chr19	+	57795918	57796045	57791418	57791492	57802066	57802413
15619	"ENSG00000151422.12_2"	"FER"	chr5	+	108103793	108103939	108084662	108084694	108133824	108134090
15683	"ENSG00000147459.17_1"	"DOCK5"	chr8	+	25267614	25267718	25266317	25266456	25268709	25269772
15692	"ENSG00000120685.19_2"	"PROSER1"	chr13	-	39586827	39588613	39586219	39586370	39591636	39591681
15730	"ENSG00000197971.14_2"	"MBP"	chr18	-	74700450	74700483	74697159	74697166	74700832	74700868
15737	"ENSG00000108219.14_1"	"TSPAN14"	chr10	+	82222843	82222883	82214108	82214127	82228302	82228443
15767	"ENSG00000247950.6_1"	"SEC24B-AS1"	chr4	-	110335413	110335589	110317349	110317435	110352847	110352902
15775	"ENSG00000035664.11_2"	"DAPK2"	chr15	-	64217014	64217060	64204306	64204396	64218139	64218292
15842	"ENSG00000051382.8_1"	"PIK3CB"	chr3	-	138407716	138407816	138403466	138403645	138409841	138409985
15872	"ENSG00000143106.12_1"	"PSMA5"	chr1	-	109964481	109964548	109957858	109957985	109968923	109968973
15952	"ENSG00000140945.16_2"	"CDH13"	chr16	+	82672964	82673070	82660569	82660742	82679839	82679937
15983	"ENSG00000249141.1_2"	"RP11-514O12.4"	chr6	-	167362057	167362113	167360169	167360227	167365975	167366036
16009	"ENSG00000069275.12_1"	"NUCKS1"	chr1	-	205696827	205696933	205693053	205693109	205698699	205698749
16059	"ENSG00000159712.10_1"	"ANKRD18CP"	chr9	-	99924846	99925128	99924036	99924248	99932888	99933018
16098	"ENSG00000151806.13_1"	"GUF1"	chr4	+	44690023	44690163	44688526	44688730	44691302	44691426
16135	"ENSG00000168397.16_2"	"ATG4B"	chr2	+	242592926	242593025	242590424	242590750	242593960	242594062
16136	"ENSG00000168397.16_2"	"ATG4B"	chr2	+	242594685	242594758	242593960	242594062	242598522	242598602
16137	"ENSG00000168397.16_2"	"ATG4B"	chr2	+	242594685	242594758	242593960	242594062	242606059	242606253
16143	"ENSG00000182185.18_2"	"RAD51B"	chr14	+	69117497	69117573	68934888	68934967	69196524	69196935
16194	"ENSG00000154898.15_2"	"CCDC144CP"	chr17	+	20297333	20297543	20295676	20295897	20303833	20303876
16195	"ENSG00000154898.15_2"	"CCDC144CP"	chr17	+	20304451	20304561	20303833	20303876	20305368	20306870
16218	"ENSG00000230724.9_1"	"LINC01001"	chr11	-	134563	134796	133572	133778	134889	134947
16220	"ENSG00000230724.9_1"	"LINC01001"	chr11	-	135174	135860	134889	134947	138046	138111
16233	"ENSG00000120658.13_2"	"ENOX1"	chr13	-	43900554	43900661	43896519	43896637	43918673	43918886
16234	"ENSG00000166024.13_1"	"R3HCC1L"	chr10	+	99915849	99915904	99894427	99894463	99922639	99922732
16286	"ENSG00000175265.17_2"	"GOLGA8A"	chr15	-	34727583	34727672	34699724	34699936	34729598	34729667
16289	"ENSG00000139220.16_2"	"PPFIA2"	chr12	-	81676788	81676818	81675035	81675229	81678019	81678082
16332	"ENSG00000116539.11_2"	"ASH1L"	chr1	-	155319332	155319387	155319117	155319250	155322496	155322649
16333	"ENSG00000116539.11_2"	"ASH1L"	chr1	-	155447676	155452240	155429587	155429689	155490890	155491409
16335	"ENSG00000116539.11_2"	"ASH1L"	chr1	-	155531943	155532086	155490890	155491409	155532569	155532598
16345	"ENSG00000275778.1_2"	"PRH1-PRR4"	chr12	-	11187380	11187484	11126253	11126320	11199618	11199787
16349	"ENSG00000176148.15_2"	"TCP11L1"	chr11	+	33078660	33078781	33076138	33076271	33079464	33079479
16358	"ENSG00000060718.19_2"	"COL11A1"	chr1	-	103481223	103481298	103480066	103480150	103483375	103483438
16414	"ENSG00000044446.11_1"	"PHKA2"	chrX	-	18942498	18942643	18942173	18942252	18943785	18943895
16430	"ENSG00000116668.12_2"	"SWT1"	chr1	+	185171785	185171931	185159680	185159774	185173831	185173995
16461	"ENSG00000162374.16_2"	"ELAVL4"	chr1	+	50663100	50663139	50661232	50661458	50666522	50667071
