ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2708	"ENSG00000241370.5_2"	"RPP21"	chr6	+	30313074	30313350	30313074	30313175	30313267	30313350
2709	"ENSG00000241370.5_2"	"RPP21"	chr6	+	30313074	30314334	30313074	30313175	30314208	30314334
2710	"ENSG00000241370.5_2"	"RPP21"	chr6	+	30313074	30314334	30313074	30313350	30314208	30314334
2711	"ENSG00000158793.13_1"	"NIT1"	chr1	+	161088923	161089402	161088923	161089178	161089282	161089402
2712	"ENSG00000158793.13_1"	"NIT1"	chr1	+	161088923	161089402	161088923	161089178	161089298	161089402
2713	"ENSG00000187905.10_1"	"LRRC74B"	chr22	+	21402172	21403446	21402172	21402305	21403239	21403446
2714	"ENSG00000136603.13_2"	"SKIL"	chr3	+	170077486	170079217	170077486	170077664	170078155	170079217
2715	"ENSG00000101194.17_1"	"SLC17A9"	chr20	+	61593975	61594721	61593975	61594086	61594624	61594721
2716	"ENSG00000101194.17_1"	"SLC17A9"	chr20	+	61593975	61594721	61593975	61594106	61594624	61594721
2717	"ENSG00000101194.17_1"	"SLC17A9"	chr20	+	61598054	61599949	61598054	61598084	61598688	61599949
2718	"ENSG00000161091.12_2"	"MFSD12"	chr19	-	3544196	3544730	3544196	3544305	3544352	3544730
2719	"ENSG00000169727.12_1"	"GPS1"	chr17	+	80011743	80012686	80011743	80011925	80012373	80012686
2720	"ENSG00000169727.12_1"	"GPS1"	chr17	+	80011743	80012686	80011743	80011925	80012385	80012686
2721	"ENSG00000169727.12_1"	"GPS1"	chr17	+	80014161	80014426	80014161	80014267	80014345	80014426
2722	"ENSG00000169727.12_1"	"GPS1"	chr17	+	80014504	80015346	80014504	80014642	80014715	80015346
2723	"ENSG00000169727.12_1"	"GPS1"	chr17	+	80014504	80015346	80014504	80014642	80014928	80015346
2724	"ENSG00000169727.12_1"	"GPS1"	chr17	+	80014715	80015346	80014715	80014850	80014928	80015346
2725	"ENSG00000188313.12_2"	"PLSCR1"	chr3	-	146239330	146239840	146239330	146239492	146239619	146239840
2726	"ENSG00000174628.16_2"	"IQCK"	chr16	+	19775169	19775434	19775169	19775222	19775356	19775434
2727	"ENSG00000099326.8_1"	"MZF1"	chr19	-	59081710	59082796	59081710	59081894	59082360	59082796
2728	"ENSG00000182208.12_1"	"MOB2"	chr11	-	1501622	1502115	1501622	1501716	1501954	1502115
2729	"ENSG00000106330.11_1"	"MOSPD3"	chr7	+	100210352	100210892	100210352	100210619	100210816	100210892
2730	"ENSG00000135506.15_2"	"OS9"	chr12	+	58089744	58090156	58089744	58089759	58090057	58090156
2731	"ENSG00000135506.15_2"	"OS9"	chr12	+	58089744	58090156	58089744	58089821	58090057	58090156
2732	"ENSG00000135506.15_2"	"OS9"	chr12	+	58109542	58109976	58109542	58109753	58109871	58109976
2733	"ENSG00000135506.15_2"	"OS9"	chr12	+	58109542	58109976	58109542	58109753	58109874	58109976
2734	"ENSG00000135506.15_2"	"OS9"	chr12	+	58112775	58114046	58112775	58112965	58113881	58114046
2735	"ENSG00000141013.15_2"	"GAS8"	chr16	+	90102788	90103807	90102788	90102994	90103639	90103807
2736	"ENSG00000144802.11_1"	"NFKBIZ"	chr3	+	101571934	101572707	101571934	101572078	101572444	101572707
2737	"ENSG00000185522.8_2"	"LMNTD2"	chr11	-	555304	555930	555304	555503	555733	555930
2738	"ENSG00000128699.13_2"	"ORMDL1"	chr2	-	190647147	190647849	190647147	190647328	190647739	190647849
2739	"ENSG00000160223.16_1"	"ICOSLG"	chr21	-	45646716	45649972	45646716	45648927	45649936	45649972
2740	"ENSG00000204001.9_2"	"LCN8"	chr9	-	139648837	139649612	139648837	139648961	139649586	139649612
2741	"ENSG00000204001.9_2"	"LCN8"	chr9	-	139649695	139649968	139649695	139649785	139649863	139649968
2742	"ENSG00000204001.9_2"	"LCN8"	chr9	-	139649695	139651044	139649695	139649968	139650973	139651044
2743	"ENSG00000113580.14_2"	"NR3C1"	chr5	-	142779220	142780417	142779220	142779389	142779467	142780417
2744	"ENSG00000204344.14_2"	"STK19"	chr6	+	31947190	31948325	31947190	31947330	31948227	31948325
2745	"ENSG00000104237.7_2"	"RP1"	chr8	+	55591979	55592187	55591979	55592056	55592155	55592187
2746	"ENSG00000130950.13_1"	"NUTM2F"	chr9	-	97082489	97082875	97082489	97082713	97082758	97082875
2747	"ENSG00000154222.14_2"	"CC2D1B"	chr1	-	52821069	52821338	52821069	52821121	52821279	52821338
2748	"ENSG00000154222.14_2"	"CC2D1B"	chr1	-	52823452	52824133	52823452	52823570	52824002	52824133
2749	"ENSG00000154222.14_2"	"CC2D1B"	chr1	-	52823452	52824133	52823452	52823588	52824002	52824133
2750	"ENSG00000154222.14_2"	"CC2D1B"	chr1	-	52826095	52826804	52826095	52826221	52826645	52826804
2751	"ENSG00000165555.9_1"	"NOXRED1"	chr14	-	77872255	77873218	77872255	77872478	77873066	77873218
2752	"ENSG00000182134.15_1"	"TDRKH"	chr1	-	151746888	151746980	151746888	151746927	151746930	151746980
2753	"ENSG00000222009.8_1"	"BTBD19"	chr1	+	45278667	45278941	45278667	45278736	45278809	45278941
2754	"ENSG00000205420.10_1"	"KRT6A"	chr12	-	52884352	52884737	52884352	52884517	52884641	52884737
2755	"ENSG00000198276.14_2"	"UCKL1"	chr20	-	62572302	62572561	62572302	62572396	62572462	62572561
2756	"ENSG00000198276.14_2"	"UCKL1"	chr20	-	62577157	62577620	62577157	62577328	62577513	62577620
2757	"ENSG00000175455.14_2"	"CCDC14"	chr3	-	123674689	123674962	123674689	123674812	123674892	123674962
2758	"ENSG00000175455.14_2"	"CCDC14"	chr3	-	123675201	123675642	123675201	123675274	123675586	123675642
2759	"ENSG00000006025.11_2"	"OSBPL7"	chr17	-	45884738	45885765	45884738	45885202	45885556	45885765
2760	"ENSG00000006025.11_2"	"OSBPL7"	chr17	-	45893472	45893848	45893472	45893568	45893753	45893848
2761	"ENSG00000120509.10_1"	"PDZD11"	chrX	-	69509104	69509443	69509104	69509204	69509371	69509443
2762	"ENSG00000106009.15_1"	"BRAT1"	chr7	-	2577514	2578985	2577514	2578398	2578812	2578985
2763	"ENSG00000106009.15_1"	"BRAT1"	chr7	-	2579419	2580686	2579419	2579522	2580612	2580686
2764	"ENSG00000106009.15_1"	"BRAT1"	chr7	-	2581753	2583596	2581753	2581845	2582837	2583596
2765	"ENSG00000106009.15_1"	"BRAT1"	chr7	-	2582837	2583596	2582837	2582957	2583223	2583596
2766	"ENSG00000140691.16_2"	"ARMC5"	chr16	+	31473451	31474238	31473451	31473516	31474092	31474238
2767	"ENSG00000266714.6_2"	"MYO15B"	chr17	+	73586987	73587327	73586987	73587097	73587252	73587327
2768	"ENSG00000266714.6_2"	"MYO15B"	chr17	+	73612392	73612642	73612392	73612527	73612604	73612642
2769	"ENSG00000266714.6_2"	"MYO15B"	chr17	+	73616546	73617256	73616546	73616716	73617110	73617256
2770	"ENSG00000266714.6_2"	"MYO15B"	chr17	+	73617424	73617650	73617424	73617488	73617580	73617650
2771	"ENSG00000107625.12_1"	"DDX50"	chr10	+	70666466	70666763	70666466	70666566	70666568	70666763
2772	"ENSG00000107625.12_1"	"DDX50"	chr10	+	70706107	70706603	70706107	70706362	70706364	70706603
2773	"ENSG00000186166.8_1"	"CCDC84"	chr11	+	118882648	118882964	118882648	118882713	118882858	118882964
2774	"ENSG00000227057.8_2"	"WDR46"	chr6	-	33246884	33247387	33246884	33247151	33247273	33247387
2775	"ENSG00000227057.8_2"	"WDR46"	chr6	-	33248204	33248764	33248204	33248299	33248450	33248764
2776	"ENSG00000227057.8_2"	"WDR46"	chr6	-	33255924	33256247	33255924	33256012	33256134	33256247
2777	"ENSG00000114270.16_2"	"COL7A1"	chr3	-	48607566	48607767	48607566	48607611	48607707	48607767
2778	"ENSG00000114270.16_2"	"COL7A1"	chr3	-	48608675	48609478	48608675	48608711	48609433	48609478
2779	"ENSG00000163818.16_2"	"LZTFL1"	chr3	-	45875729	45877276	45875729	45875790	45877081	45877276
2780	"ENSG00000147162.13_1"	"OGT"	chrX	+	70764416	70767873	70764416	70764485	70767756	70767873
2781	"ENSG00000156650.12_1"	"KAT6B"	chr10	+	76741544	76744999	76741544	76741686	76744837	76744999
2782	"ENSG00000175676.11"	"GOLGA8EP"	chr15	+	23438824	23439184	23438824	23438863	23439136	23439184
2783	"ENSG00000099341.11_2"	"PSMD8"	chr19	+	38866799	38867094	38866799	38866872	38866991	38867094
2784	"ENSG00000090674.15_2"	"MCOLN1"	chr19	+	7592405	7592846	7592405	7592514	7592749	7592846
2785	"ENSG00000154438.7_1"	"ASZ1"	chr7	-	117007405	117008771	117007405	117007519	117008665	117008771
2786	"ENSG00000170515.13_2"	"PA2G4"	chr12	+	56500773	56501040	56500773	56500879	56500970	56501040
2787	"ENSG00000189171.14_2"	"S100A13"	chr1	-	153598795	153600074	153598795	153599009	153599958	153600074
2788	"ENSG00000140678.16_1"	"ITGAX"	chr16	+	31371630	31372534	31371630	31371784	31372383	31372534
2789	"ENSG00000080166.15_2"	"DCT"	chr13	-	95118811	95121299	95118811	95118912	95120999	95121299
2790	"ENSG00000092010.14_1"	"PSME1"	chr14	+	24607257	24607472	24607257	24607326	24607404	24607472
2791	"ENSG00000071462.11_2"	"WBSCR22"	chr7	+	73106925	73107744	73106925	73106976	73107658	73107744
2792	"ENSG00000204150.7"	"CTGLF11P"	chr10	+	47727768	47727819	47727768	47727808	47727810	47727819
2793	"ENSG00000160180.15_2"	"TFF3"	chr21	-	43733594	43733741	43733594	43733603	43733604	43733741
2794	"ENSG00000148288.11_2"	"GBGT1"	chr9	-	136028339	136030699	136028339	136029629	136030564	136030699
2795	"ENSG00000148288.11_2"	"GBGT1"	chr9	-	136028339	136030699	136028339	136029648	136030564	136030699
2796	"ENSG00000148288.11_2"	"GBGT1"	chr9	-	136031287	136031452	136031287	136031323	136031401	136031452
2797	"ENSG00000186654.20_2"	"PRR5"	chr22	+	45098097	45098488	45098097	45098289	45098371	45098488
2798	"ENSG00000132563.15_2"	"REEP2"	chr5	+	137780916	137781064	137780916	137781015	137781017	137781064
2799	"ENSG00000162413.16_2"	"KLHL21"	chr1	-	6650783	6655617	6650783	6653718	6655544	6655617
2800	"ENSG00000100982.11_1"	"PCIF1"	chr20	+	44575901	44576662	44575901	44576077	44576162	44576662
2801	"ENSG00000008128.22_2"	"CDK11A"	chr1	-	1634914	1635379	1634914	1635063	1635262	1635379
2802	"ENSG00000008128.22_2"	"CDK11A"	chr1	-	1635477	1635783	1635477	1635585	1635661	1635783
2803	"ENSG00000008128.22_2"	"CDK11A"	chr1	-	1635661	1636094	1635661	1635783	1635988	1636094
2804	"ENSG00000008128.22_2"	"CDK11A"	chr1	-	1654026	1654270	1654026	1654073	1654146	1654270
2805	"ENSG00000104856.13_1"	"RELB"	chr19	+	45537501	45537786	45537501	45537570	45537708	45537786
2806	"ENSG00000160271.14_2"	"RALGDS"	chr9	-	135973106	135977526	135973106	135977149	135977324	135977526
2807	"ENSG00000232913.7_1"	"PLCE1-AS2"	chr10	-	95865331	95865916	95865331	95865416	95865777	95865916
2808	"ENSG00000163728.10_1"	"TTC14"	chr3	+	180326488	180327791	180326488	180326598	180327417	180327791
2809	"ENSG00000276805.2_1"	"RP11-291L22.9"	chr10	+	38705609	38706132	38705609	38705704	38706054	38706132
2810	"ENSG00000134317.17_1"	"GRHL1"	chr2	+	10098914	10101565	10098914	10098985	10101174	10101565
2811	"ENSG00000134398.13_2"	"ERN2"	chr16	-	23711859	23712435	23711859	23712025	23712279	23712435
2812	"ENSG00000168928.12_2"	"CTRB2"	chr16	-	75238670	75239411	75238670	75238804	75239230	75239411
2813	"ENSG00000168928.12_2"	"CTRB2"	chr16	-	75239639	75239890	75239639	75239718	75239810	75239890
2814	"ENSG00000159788.18_2"	"RGS12"	chr4	+	3415798	3416571	3415798	3415968	3416478	3416571
2815	"ENSG00000170037.13_2"	"CNTROB"	chr17	+	7847440	7847956	7847440	7847566	7847793	7847956
2816	"ENSG00000170037.13_2"	"CNTROB"	chr17	+	7851804	7852455	7851804	7851937	7852402	7852455
2817	"ENSG00000149823.7_2"	"VPS51"	chr11	+	64874658	64875199	64874658	64874844	64875052	64875199
2818	"ENSG00000149823.7_2"	"VPS51"	chr11	+	64875052	64875494	64875052	64875199	64875274	64875494
2819	"ENSG00000149823.7_2"	"VPS51"	chr11	+	64877176	64878075	64877176	64877395	64877953	64878075
2820	"ENSG00000219200.6"	"RNASEK"	chr17	+	6915964	6917061	6915964	6916096	6916984	6917061
2821	"ENSG00000214617.9_1"	"SLC6A10P"	chr16	-	32893851	32895024	32893851	32894101	32894892	32895024
2822	"ENSG00000104870.12_2"	"FCGRT"	chr19	+	50017138	50017743	50017138	50017390	50017467	50017743
2823	"ENSG00000104870.12_2"	"FCGRT"	chr19	+	50027763	50028830	50027763	50028033	50028713	50028830
2824	"ENSG00000173992.8_1"	"CCS"	chr11	+	66366586	66367107	66366586	66366724	66366929	66367107
2825	"ENSG00000187021.14_1"	"PNLIPRP1"	chr10	+	118353827	118355834	118353827	118354376	118355725	118355834
2826	"ENSG00000197291.8_1"	"RAMP2-AS1"	chr17	-	40912443	40912729	40912443	40912531	40912652	40912729
2827	"ENSG00000118557.15_2"	"PMFBP1"	chr16	-	72152995	72153988	72152995	72153253	72153749	72153988
2828	"ENSG00000179832.17_1"	"MROH1"	chr8	+	145316016	145316252	145316016	145316119	145316186	145316252
2829	"ENSG00000100284.20_2"	"TOM1"	chr22	+	35719488	35719623	35719488	35719614	35719615	35719623
2830	"ENSG00000172250.14_1"	"SERHL"	chr22	+	42898356	42898774	42898356	42898398	42898754	42898774
2831	"ENSG00000164112.12_2"	"TMEM155"	chr4	-	122682692	122683047	122682692	122682850	122682984	122683047
2832	"ENSG00000106948.16_1"	"AKNA"	chr9	-	117105987	117108289	117105987	117106083	117108142	117108289
2833	"ENSG00000144395.17_1"	"CCDC150"	chr2	+	197593916	197594585	197593916	197594111	197594516	197594585
2834	"ENSG00000013573.16_2"	"DDX11"	chr12	+	31241977	31243028	31241977	31242085	31242336	31243028
2835	"ENSG00000013573.16_2"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242773	31243028
2836	"ENSG00000013573.16_2"	"DDX11"	chr12	+	31241977	31243028	31241977	31242085	31242819	31243028
2837	"ENSG00000013573.16_2"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242819	31243028
2838	"ENSG00000013573.16_2"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242824	31243028
2839	"ENSG00000013573.16_2"	"DDX11"	chr12	+	31256510	31257725	31256510	31256665	31256740	31257725
2840	"ENSG00000129255.15_2"	"MPDU1"	chr17	+	7490009	7490279	7490009	7490095	7490216	7490279
2841	"ENSG00000129255.15_2"	"MPDU1"	chr17	+	7490009	7490589	7490009	7490156	7490478	7490589
2842	"ENSG00000129255.15_2"	"MPDU1"	chr17	+	7490216	7490589	7490216	7490335	7490478	7490589
2843	"ENSG00000010282.14_2"	"HHATL"	chr3	-	42742603	42743013	42742603	42742682	42742958	42743013
2844	"ENSG00000165821.11_2"	"SALL2"	chr14	-	21989706	21993788	21989706	21990378	21993470	21993788
2845	"ENSG00000173113.6_1"	"TRMT112"	chr11	-	64084162	64084619	64084162	64084440	64084529	64084619
2846	"ENSG00000160953.15_2"	"MUM1"	chr19	+	1357007	1358463	1357007	1357093	1358392	1358463
2847	"ENSG00000175467.14_1"	"SART1"	chr11	+	65733546	65734027	65733546	65733689	65733820	65734027
2848	"ENSG00000105755.7_1"	"ETHE1"	chr19	-	44030352	44030811	44030352	44030501	44030666	44030811
2849	"ENSG00000175899.14_1"	"A2M"	chr12	-	9220307	9220820	9220307	9220435	9220778	9220820
2850	"ENSG00000188107.14_2"	"EYS"	chr6	-	66204555	66205500	66204555	66205256	66205369	66205500
2851	"ENSG00000161618.9_2"	"ALDH16A1"	chr19	+	49964875	49965293	49964875	49965057	49965140	49965293
2852	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18699804	18700493	18699804	18699887	18700222	18700493
2853	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18699804	18700493	18699804	18699887	18700288	18700493
2854	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18701663	18703146	18701663	18701743	18702898	18703146
2855	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18701663	18703146	18701663	18701743	18702917	18703146
2856	"ENSG00000176293.19_1"	"ZNF135"	chr19	+	58578108	58580773	58578108	58578935	58579775	58580773
2857	"ENSG00000274602.4_1"	"PI4KAP1"	chr22	-	20386516	20387279	20386516	20386675	20387161	20387279
2858	"ENSG00000274602.4_1"	"PI4KAP1"	chr22	-	20397877	20398336	20397877	20397985	20398184	20398336
2859	"ENSG00000153406.13_1"	"NMRAL1"	chr16	-	4524093	4524793	4524093	4524167	4524554	4524793
2860	"ENSG00000133466.13_1"	"C1QTNF6"	chr22	-	37576206	37578775	37576206	37576907	37578191	37578775
2861	"ENSG00000158552.12_2"	"ZFAND2B"	chr2	+	220072977	220073208	220072977	220073070	220073147	220073208
2862	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1025509	1025986	1025509	1025649	1025804	1025986
2863	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1025509	1025986	1025509	1025698	1025804	1025986
2864	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1025509	1025986	1025509	1025701	1025804	1025986
2865	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1035961	1036429	1035961	1036112	1036310	1036429
2866	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1038984	1039310	1038984	1039052	1039138	1039310
2867	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1038929	1039310	1038929	1039052	1039216	1039310
2868	"ENSG00000242866.9_1"	"STRC"	chr15	-	43901473	43903513	43901473	43901532	43902509	43903513
2869	"ENSG00000242866.9_1"	"STRC"	chr15	-	43907630	43908888	43907630	43907767	43908709	43908888
2870	"ENSG00000129214.14_1"	"SHBG"	chr17	+	7533469	7533825	7533469	7533601	7533733	7533825
2871	"ENSG00000136003.15_1"	"ISCU"	chr12	+	108957835	108958168	108957835	108957931	108958054	108958168
2872	"ENSG00000137948.18_2"	"BRDT"	chr1	+	92414954	92415239	92414954	92415045	92415194	92415239
2873	"ENSG00000137948.18_2"	"BRDT"	chr1	+	92414954	92415239	92414954	92415076	92415194	92415239
2874	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054811	146054989
2875	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054829	146054989
2876	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054862	146054989
2877	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054907	146054989
2878	"ENSG00000173826.14_2"	"KCNH6"	chr17	+	61613029	61613429	61613029	61613184	61613343	61613429
2879	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171201308	171201642	171201308	171201443	171201572	171201642
2880	"ENSG00000188517.14_2"	"COL25A1"	chr4	-	109731876	109735085	109731876	109733412	109733859	109735085
2881	"ENSG00000188517.14_2"	"COL25A1"	chr4	-	110222878	110223523	110222878	110223231	110223458	110223523
2882	"ENSG00000108262.15_2"	"GIT1"	chr17	-	27902305	27902721	27902305	27902488	27902647	27902721
2883	"ENSG00000214193.9_2"	"SH3D21"	chr1	+	36786656	36787379	36786656	36786810	36787324	36787379
2884	"ENSG00000235050.6_2"	"MLIP-AS1"	chr6	-	53912089	53912392	53912089	53912212	53912310	53912392
2885	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67374428	67374795	67374428	67374547	67374769	67374795
2886	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67375696	67376193	67375696	67375949	67376022	67376193
2887	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67375870	67376193	67375870	67375949	67376030	67376193
2888	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67377851	67378678	67377851	67378041	67378465	67378678
2889	"ENSG00000153914.15_1"	"SREK1"	chr5	+	65458241	65459750	65458241	65458420	65459619	65459750
2890	"ENSG00000007171.16_2"	"NOS2"	chr17	-	26107792	26107932	26107792	26107861	26107903	26107932
2891	"ENSG00000184613.10_2"	"NELL2"	chr12	-	45269597	45270098	45269597	45269683	45270076	45270098
2892	"ENSG00000131408.13_2"	"NR1H2"	chr19	+	50879729	50880083	50879729	50879833	50879975	50880083
2893	"ENSG00000173757.9_2"	"STAT5B"	chr17	-	40362188	40362515	40362188	40362319	40362420	40362515
2894	"ENSG00000140464.19_2"	"PML"	chr15	+	74326818	74328735	74326818	74326871	74327512	74328735
2895	"ENSG00000213593.9_2"	"TMX2"	chr11	+	57506135	57506511	57506135	57506242	57506445	57506511
2896	"ENSG00000115275.11_2"	"MOGS"	chr2	-	74692022	74692537	74692022	74692114	74692440	74692537
2897	"ENSG00000007372.20_2"	"PAX6"	chr11	-	31822238	31823324	31822238	31822404	31822777	31823324
2898	"ENSG00000007372.20_2"	"PAX6"	chr11	-	31822238	31823324	31822238	31822404	31823108	31823324
2899	"ENSG00000007372.20_2"	"PAX6"	chr11	-	31822238	31823324	31822238	31822404	31823309	31823324
2900	"ENSG00000237401.6_1"	"LINC01304"	chr2	-	4007153	4007887	4007153	4007226	4007505	4007887
2901	"ENSG00000237401.6_1"	"LINC01304"	chr2	-	4007153	4007887	4007153	4007364	4007505	4007887
2902	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50208263	50208555	50208263	50208371	50208470	50208555
2903	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50216676	50216988	50216676	50216798	50216872	50216988
2904	"ENSG00000188549.12_1"	"C15orf52"	chr15	-	40630948	40631820	40630948	40631104	40631712	40631820
2905	"ENSG00000185615.15_1"	"PDIA2"	chr16	+	334386	334792	334386	334593	334658	334792
2906	"ENSG00000197363.9_1"	"ZNF517"	chr8	+	146028254	146029623	146028254	146028332	146029509	146029623
2907	"ENSG00000185013.16_2"	"NT5C1B"	chr2	-	18765779	18766244	18765779	18766161	18766234	18766244
2908	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48759509	48760072	48759509	48759661	48760008	48760072
2909	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48759509	48760072	48759509	48759794	48760008	48760072
2910	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48759509	48760361	48759509	48760072	48760204	48760361
2911	"ENSG00000240303.7_2"	"ACAD11"	chr3	-	132297639	132298402	132297639	132297725	132298335	132298402
2912	"ENSG00000240303.7_2"	"ACAD11"	chr3	-	132297639	132298402	132297639	132297900	132298335	132298402
2913	"ENSG00000179577.3_2"	"KB-1552D7.2"	chr8	-	105431739	105433728	105431739	105432939	105432940	105433728
2914	"ENSG00000161217.11_2"	"PCYT1A"	chr3	-	195974237	195975194	195974237	195974389	195975077	195975194
2915	"ENSG00000161217.11_2"	"PCYT1A"	chr3	-	195974237	195975194	195974237	195974514	195975077	195975194
2916	"ENSG00000155463.12_2"	"OXA1L"	chr14	+	23239401	23239834	23239401	23239487	23239669	23239834
2917	"ENSG00000142484.6_1"	"TM4SF5"	chr17	+	4685797	4686332	4685797	4685934	4686148	4686332
2918	"ENSG00000126733.20_2"	"DACH2"	chrX	+	86082768	86087605	86082768	86082815	86087108	86087605
2919	"ENSG00000100802.14_2"	"C14orf93"	chr14	-	23467635	23468365	23467635	23467950	23468262	23468365
2920	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50364705	50365138	50364705	50364767	50364864	50365138
2921	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50364864	50365138	50364864	50364952	50365028	50365138
2922	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50367435	50367660	50367435	50367493	50367580	50367660
2923	"ENSG00000260669.2_2"	"AL136419.6"	chr14	-	24684757	24685003	24684757	24684868	24684942	24685003
2924	"ENSG00000108528.13_1"	"SLC25A11"	chr17	-	4841448	4841724	4841448	4841548	4841633	4841724
2925	"ENSG00000186474.15_1"	"KLK12"	chr19	-	51532349	51532713	51532349	51532468	51532597	51532713
2926	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110901118	110902146	110901118	110901218	110902069	110902146
2927	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110920624	110922307	110920624	110920709	110922096	110922307
2928	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110920624	110922307	110920624	110920712	110922096	110922307
2929	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110920624	110922307	110920624	110920709	110922264	110922307
2930	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110920624	110922307	110920624	110920712	110922264	110922307
2931	"ENSG00000089693.10_1"	"MLF2"	chr12	-	6859342	6859932	6859342	6859471	6859878	6859932
2932	"ENSG00000213619.9_2"	"NDUFS3"	chr11	+	47602076	47602536	47602076	47602174	47602386	47602536
2933	"ENSG00000171302.16_2"	"CANT1"	chr17	-	76993073	76994045	76993073	76993726	76993921	76994045
2934	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139904644	139905189	139904644	139904823	139905071	139905189
2935	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139905424	139905761	139905424	139905557	139905637	139905761
2936	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139905858	139906201	139905858	139906006	139906085	139906201
2937	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139915843	139916453	139915843	139916062	139916342	139916453
2938	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139917153	139917504	139917153	139917317	139917392	139917504
2939	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139917392	139918292	139917392	139917504	139918289	139918292
2940	"ENSG00000112984.11_2"	"KIF20A"	chr5	+	137517110	137517200	137517110	137517137	137517191	137517200
2941	"ENSG00000080823.21_1"	"MOK"	chr14	-	102698871	102700126	102698871	102699675	102699800	102700126
2942	"ENSG00000080823.21_1"	"MOK"	chr14	-	102698871	102700126	102698871	102699008	102700024	102700126
2943	"ENSG00000080823.21_1"	"MOK"	chr14	-	102698871	102700126	102698871	102699045	102700024	102700126
2944	"ENSG00000260807.6_2"	"RP11-161M6.2"	chr16	-	1025760	1026400	1025760	1025995	1026326	1026400
2945	"ENSG00000260807.6_2"	"RP11-161M6.2"	chr16	-	1025760	1027029	1025760	1026400	1026777	1027029
2946	"ENSG00000262228.2_2"	"RP11-676J12.4"	chr17	-	666804	668559	666804	668254	668255	668559
2947	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094129	161094316
2948	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094203	161094316
2949	"ENSG00000100721.10_2"	"TCL1A"	chr14	-	96178556	96179111	96178556	96178733	96178887	96179111
2950	"ENSG00000009413.15_2"	"REV3L"	chr6	-	111803952	111804432	111803952	111804134	111804392	111804432
2951	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91479175	91479690	91479175	91479212	91479366	91479690
2952	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91479175	91479690	91479175	91479212	91479514	91479690
2953	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91491371	91492024	91491371	91491513	91491883	91492024
2954	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91492883	91493497	91492883	91492950	91493383	91493497
2955	"ENSG00000070214.15_1"	"SLC44A1"	chr9	+	108151313	108159627	108151313	108151389	108151467	108159627
2956	"ENSG00000167996.15_2"	"FTH1"	chr11	-	61732458	61732987	61732458	61732577	61732840	61732987
