ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1190	"ENSG00000155324.9_2"	"GRAMD3"	chr5	+	125801985	125802028	125805368	125805480	125801117	125801237	125807929	125807996
1191	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171196676	171196927	171197839	171197939	171194358	171194423	171199968	171200166
1192	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171196676	171196927	171197895	171197939	171194358	171194423	171199968	171200166
1193	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200326	171200350	171200681	171200808	171199968	171200166	171201308	171201438
1194	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200326	171200350	171200850	171200891	171199968	171200166	171201308	171201438
1195	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200681	171200808	171200850	171200891	171199968	171200166	171201308	171201438
1196	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200681	171200811	171200850	171200948	171199968	171200166	171201308	171201443
1197	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200850	171200948	171201505	171201642	171199968	171200147	171206971	171207154
1198	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200850	171200948	171201308	171201443	171199968	171200166	171206971	171207154
1199	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200850	171200948	171201308	171201642	171200096	171200166	171206971	171207154
1200	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200850	171200948	171201308	171201725	171200096	171200166	171206971	171207154
1201	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171201308	171201443	171206971	171207154	171200850	171200948	171207388	171207618
1202	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171202687	171202752	171204461	171204635	171201308	171201443	171206971	171207154
1203	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171202687	171202752	171206347	171206361	171201308	171201443	171206971	171207154
1204	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171202687	171202915	171204461	171204635	171201308	171201443	171206971	171207154
1205	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171202687	171202915	171206347	171206361	171201308	171201443	171206971	171207154
1206	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171204461	171204635	171206347	171206361	171201308	171201443	171206971	171207154
1207	"ENSG00000188517.14_2"	"COL25A1"	chr4	-	109740407	109740485	109740967	109741054	109738552	109738591	109745329	109745383
1208	"ENSG00000188517.14_2"	"COL25A1"	chr4	-	109862521	109862593	109863364	109863424	109861694	109861802	109895522	109895549
1209	"ENSG00000142405.21_1"	"NLRP12"	chr19	-	54299112	54299283	54301493	54301667	54296996	54297390	54304480	54304651
1210	"ENSG00000235050.6_2"	"MLIP-AS1"	chr6	-	53897174	53897234	53908149	53908225	53896404	53896499	53912089	53912392
1211	"ENSG00000235050.6_2"	"MLIP-AS1"	chr6	-	53905838	53905871	53908149	53908225	53897174	53897234	53912287	53912392
1212	"ENSG00000235050.6_2"	"MLIP-AS1"	chr6	-	53908149	53908225	53910335	53910623	53897174	53897234	53912089	53912392
1213	"ENSG00000072864.13_2"	"NDE1"	chr16	+	15745325	15745441	15745787	15745907	15744103	15744151	15758592	15758718
1214	"ENSG00000213593.9_2"	"TMX2"	chr11	+	57505307	57505498	57505825	57505902	57505079	57505140	57506135	57506242
1215	"ENSG00000141977.9_1"	"CIB3"	chr19	-	16278947	16279095	16283972	16284007	16275528	16275724	16284235	16284286
1216	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50203940	50204112	50204573	50204675	50200582	50200722	50204753	50204891
1217	"ENSG00000164933.11_1"	"SLC25A32"	chr8	-	104415391	104415552	104417003	104417089	104414168	104414282	104419861	104420012
1218	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225311228	225311316	225328432	225328723	225306921	225306996	225332098	225332330
1219	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225525762	225525884	225525960	225525989	225524967	225525198	225528158	225528403
1220	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97082502	97082562	97096277	97096562	97081719	97081778	97098889	97099084
1221	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97082502	97082562	97096277	97097051	97081719	97081778	97098889	97099084
1222	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97131082	97131184	97131740	97131806	97127406	97127456	97135729	97135813
1223	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97146747	97146876	97154367	97154430	97143994	97144042	97154757	97154832
1224	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97146747	97146876	97154757	97154832	97143994	97144042	97156976	97157040
1225	"ENSG00000143458.11_1"	"GABPB2"	chr1	+	151060945	151060993	151062881	151063049	151060633	151060773	151065667	151065862
1226	"ENSG00000198185.11_2"	"ZNF334"	chr20	-	45134945	45135097	45138243	45138390	45133252	45133379	45140720	45140779
1227	"ENSG00000183780.12_2"	"SLC35F3"	chr1	+	234367162	234367487	234444846	234445066	234041274	234041504	234452347	234452473
1228	"ENSG00000163630.10_1"	"SYNPR"	chr3	+	63466507	63466632	63542218	63542417	63264352	63264418	63594800	63594992
1229	"ENSG00000151726.13_2"	"ACSL1"	chr4	-	185691408	185691486	185691552	185691630	185689469	185689604	185694234	185694308
1230	"ENSG00000106635.7_1"	"BCL7B"	chr7	-	72954211	72954382	72957877	72957974	72952263	72952343	72966496	72966572
1231	"ENSG00000106635.7_1"	"BCL7B"	chr7	-	72957159	72957237	72957877	72957974	72954211	72954382	72966496	72966572
1232	"ENSG00000126733.20_2"	"DACH2"	chrX	+	85439236	85439354	85631826	85631865	85403624	85404112	85769281	85769394
1233	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50365441	50365538	50365627	50365720	50365300	50365362	50365794	50365865
1234	"ENSG00000205809.9_2"	"KLRC2"	chr12	-	10587084	10587129	10587593	10587638	10586389	10586541	10587910	10588009
1235	"ENSG00000175582.19_1"	"RAB6A"	chr11	-	73429657	73429763	73429829	73429935	73427295	73427407	73431890	73431944
1236	"ENSG00000113924.11_2"	"HGD"	chr3	-	120363165	120363290	120363444	120363466	120360435	120360540	120365113	120365213
1237	"ENSG00000171302.16_2"	"CANT1"	chr17	-	76996181	76996352	77001453	77001563	76993921	76994045	77005745	77005875
1238	"ENSG00000162946.20_2"	"DISC1"	chr1	+	231837700	231837770	231885671	231885822	231829571	231830551	231902885	231903015
1239	"ENSG00000162946.20_2"	"DISC1"	chr1	+	231885671	231885822	231902885	231903015	231837700	231837770	231906580	231906816
1240	"ENSG00000162946.20_2"	"DISC1"	chr1	+	231906580	231906816	231930987	231931042	231885671	231885822	231935853	231935956
1241	"ENSG00000162946.20_2"	"DISC1"	chr1	+	231930987	231931042	231935853	231935956	231906580	231906816	231954074	231954990
1242	"ENSG00000080823.21_1"	"MOK"	chr14	-	102729882	102729953	102732159	102732249	102718253	102718332	102749814	102749929
1243	"ENSG00000080823.21_1"	"MOK"	chr14	-	102729882	102729953	102744942	102745031	102718253	102718332	102749814	102749929
1244	"ENSG00000080823.21_1"	"MOK"	chr14	-	102732159	102732249	102744942	102745031	102718253	102718332	102749814	102749929
1245	"ENSG00000185347.17_2"	"C14orf80"	chr14	+	105958915	105959071	105960171	105960270	105958443	105958646	105963693	105963780
1246	"ENSG00000091073.19_1"	"DTX2"	chr7	+	76099616	76099736	76106430	76106495	76092861	76093026	76109737	76110094
1247	"ENSG00000123485.11_2"	"HJURP"	chr2	-	234756042	234756107	234758408	234758505	234754373	234754466	234761210	234761266
1248	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101297352	101297431	101297757	101297871	101295370	101296086	101302072	101302216
1249	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101297757	101297871	101298848	101298978	101295370	101296086	101302503	101302637
1250	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101297757	101297871	101302072	101302216	101297352	101297431	101302503	101302637
1251	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101298848	101298978	101302072	101302216	101297757	101297871	101302503	101302637
1252	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101298848	101298978	101302075	101302216	101297757	101297871	101302503	101302637
1253	"ENSG00000170100.13_2"	"ZNF778"	chr16	+	89289564	89289691	89291126	89291210	89288499	89288591	89291962	89292039
1254	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103894723	103894777	103915255	103915304	103871412	103871604	103918254	103918320
1255	"ENSG00000111358.13_2"	"GTF2H3"	chr12	+	124143976	124144022	124144062	124144131	124137253	124137282	124144341	124144477
1256	"ENSG00000111358.13_2"	"GTF2H3"	chr12	+	124143976	124144022	124144062	124144131	124140317	124140371	124144341	124144477
1257	"ENSG00000104731.13_2"	"KLHDC4"	chr16	-	87764157	87764250	87782278	87782415	87760370	87760530	87788799	87788898
1258	"ENSG00000186115.12_2"	"CYP4F2"	chr19	-	16004546	16004691	16006315	16006460	16003338	16003392	16008223	16008422
1259	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18542203	18542262	18582791	18583297	18535884	18535947	18624903	18625145
1260	"ENSG00000160087.20_2"	"UBE2J2"	chr1	-	1200162	1200210	1201477	1201670	1198725	1198766	1203241	1203372
1261	"ENSG00000156170.12_2"	"NDUFAF6"	chr8	+	96048529	96048722	96052933	96053155	96047681	96047804	96053797	96053854
1262	"ENSG00000156170.12_2"	"NDUFAF6"	chr8	+	96048598	96048722	96052933	96053155	96047681	96047804	96053797	96053854
1263	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16342728	16342973	16343017	16342351	16342374	16343498	16343567
1264	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16344387	16344444	16364206	16364559	16343498	16343567	16366146	16366255
1265	"ENSG00000120253.13_1"	"NUP43"	chr6	-	150059778	150059914	150063525	150063706	150057606	150057758	150064773	150064851
1266	"ENSG00000169203.12"	"RP11-231C14.4"	chr16	-	29511318	29511404	29511463	29511595	29506799	29506928	29516793	29516951
1267	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90015824	90015921	90020650	90020784	90015138	90015222	90021576	90021674
1268	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90015824	90015921	90020696	90020784	90015162	90015222	90021576	90021674
1269	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016714	90018965	90019090	90015824	90015921	90020650	90020784
1270	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016714	90018969	90019090	90015824	90015921	90020650	90020784
1271	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016736	90018965	90019090	90015824	90015921	90020650	90020784
1272	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016736	90018969	90019090	90015824	90015921	90020650	90020784
1273	"ENSG00000226312.7_1"	"CFLAR-AS1"	chr2	-	202008858	202009025	202010362	202010413	202005006	202005168	202013456	202013594
1274	"ENSG00000128595.16_2"	"CALU"	chr7	+	128394315	128394509	128394582	128394776	128388626	128388858	128398924	128399091
1275	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39381204	39381302	39382433	39382606	39380742	39380784	39384053	39384167
1276	"ENSG00000132768.13_1"	"DPH2"	chr1	+	44436637	44436861	44437058	44437742	44436267	44436380	44437829	44438006
1277	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29650191	29650276	29651259	29651350	29639433	29639478	29654805	29655586
1278	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142586762	142586873	142586947	142587038	142526795	142526946	142593561	142593653
1279	"ENSG00000090060.17_1"	"PAPOLA"	chr14	+	96991646	96991728	96993766	96993876	96987342	96987409	96994289	96994343
1280	"ENSG00000161609.9_1"	"CCDC155"	chr19	+	49894937	49895038	49896602	49896657	49894045	49894183	49897732	49897837
1281	"ENSG00000161609.9_1"	"CCDC155"	chr19	+	49894937	49895038	49896602	49896676	49894045	49894183	49897732	49897837
1282	"ENSG00000155111.14_2"	"CDK19"	chr6	-	110953232	110953364	110959851	110959909	110948204	110948348	110988636	110988777
1283	"ENSG00000270011.6_2"	"ZNF559-ZNF177"	chr19	+	9443690	9443789	9448471	9448534	9435370	9435456	9449169	9449258
1284	"ENSG00000270011.6_2"	"ZNF559-ZNF177"	chr19	+	9443690	9443789	9448471	9448693	9435370	9435456	9449169	9449258
1285	"ENSG00000270011.6_2"	"ZNF559-ZNF177"	chr19	+	9451777	9451860	9475537	9475624	9435370	9435456	9486991	9487099
1286	"ENSG00000174442.11_1"	"ZWILCH"	chr15	+	66801083	66801230	66806325	66806421	66797637	66797729	66807863	66807982
1287	"ENSG00000138468.15_2"	"SENP7"	chr3	-	101117704	101117899	101136436	101136634	101090851	101090970	101177798	101177896
1288	"ENSG00000145907.14_1"	"G3BP1"	chr5	+	151171605	151171762	151173719	151173810	151170449	151170623	151175039	151175136
1289	"ENSG00000114120.11_2"	"SLC25A36"	chr3	+	140685189	140685276	140685775	140685878	140681968	140682069	140689768	140689835
1290	"ENSG00000114120.11_2"	"SLC25A36"	chr3	+	140685189	140685276	140685841	140685878	140681968	140682069	140689768	140689835
1291	"ENSG00000120265.16_2"	"PCMT1"	chr6	+	150093149	150093383	150093690	150093820	150092297	150092402	150094273	150094305
1292	"ENSG00000120265.16_2"	"PCMT1"	chr6	+	150093183	150093383	150093690	150093820	150092297	150092402	150094273	150094305
1293	"ENSG00000173482.16_2"	"PTPRM"	chr18	+	8248147	8248174	8253224	8253412	8247842	8247917	8296365	8296453
1294	"ENSG00000105808.13"	"RASA4"	chr7	-	102242770	102242852	102246304	102246434	102240703	102240835	102249207	102249269
1295	"ENSG00000165275.9_1"	"TRMT10B"	chr9	+	37763625	37763750	37768072	37768225	37761899	37762114	37769937	37770016
1296	"ENSG00000107290.13_2"	"SETX"	chr9	-	135141513	135141636	135144789	135144876	135136742	135140372	135145001	135145089
1297	"ENSG00000196295.11_2"	"AC005154.6"	chr7	-	30616179	30616326	30618621	30618744	30608448	30608605	30618846	30618930
1298	"ENSG00000196295.11_2"	"AC005154.6"	chr7	-	30624038	30624069	30624326	30624424	30618846	30618930	30624945	30625095
1299	"ENSG00000130649.9_2"	"CYP2E1"	chr10	+	135345088	135345238	135345627	135345788	135341000	135341076	135346195	135346372
1300	"ENSG00000185250.15_2"	"PPIL6"	chr6	-	109724233	109724311	109726131	109726251	109721237	109721373	109740389	109740446
1301	"ENSG00000091409.14_2"	"ITGA6"	chr2	+	173335701	173335833	173337501	173337618	173333852	173334108	173338782	173338993
1302	"ENSG00000184047.15_2"	"DIABLO"	chr12	-	122709058	122709191	122709191	122709295	122702812	122702944	122710511	122710599
1303	"ENSG00000256053.7_2"	"APOPT1"	chr14	+	104045707	104045828	104047905	104047993	104040443	104040507	104053610	104053701
1304	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32846814	32846869	32852379	32852496	32844324	32844440	32859680	32859741
1305	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32849430	32849540	32852379	32852496	32846814	32846869	32859680	32859741
1306	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32849430	32849598	32852379	32852496	32846814	32846869	32859680	32859741
1307	"ENSG00000124831.18_2"	"LRRFIP1"	chr2	+	238636518	238636578	238647874	238647952	238629414	238629465	238657006	238657042
1308	"ENSG00000153044.9_1"	"CENPH"	chr5	+	68491543	68491618	68492879	68492936	68490473	68490522	68498332	68498396
1309	"ENSG00000164548.10_1"	"TRA2A"	chr7	-	23561750	23562051	23570799	23570889	23561325	23561459	23571407	23571660
1310	"ENSG00000168679.17_2"	"SLC16A4"	chr1	-	110924273	110924417	110925455	110925588	110923603	110923765	110931858	110931977
1311	"ENSG00000163386.16"	"NBPF10"	chr1	+	145293370	145293580	145299729	145299939	145293113	145293268	145301719	145301822
1312	"ENSG00000099783.11_1"	"HNRNPM"	chr19	+	8527412	8527473	8528380	8528384	8520288	8520458	8528476	8528570
1313	"ENSG00000099783.11_1"	"HNRNPM"	chr19	+	8527412	8527473	8528380	8528388	8520288	8520458	8528476	8528570
1314	"ENSG00000113522.13_1"	"RAD50"	chr5	+	131926915	131927098	131927568	131927726	131925322	131925529	131930560	131930736
1315	"ENSG00000177853.14_2"	"ZNF518A"	chr10	+	97911172	97911323	97915082	97915155	97893312	97893405	97915680	97915804
1316	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71558815	71558934	71659357	71659411	71557346	71557387	71688739	71688797
1317	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71558815	71558934	71667717	71667739	71557346	71557387	71688739	71688797
1318	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71650029	71650254	71659357	71659411	71557346	71557387	71664549	71664674
1319	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71650029	71650254	71688739	71688797	71557346	71557387	71702812	71702878
1320	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71659357	71659411	71667717	71667739	71557346	71557387	71688739	71688797
1321	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71673863	71673979	71688739	71688797	71669494	71669603	71702812	71702878
1322	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71688739	71688797	71702812	71703069	71557346	71557387	71833737	71833771
1323	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71702812	71702878	71833737	71833771	71688739	71688797	71867405	71867562
1324	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71734117	71734161	71746208	71746298	71702812	71702878	71833737	71833771
1325	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71734117	71734161	71830720	71830882	71702812	71702878	71833737	71833771
1326	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71746208	71746298	71830720	71830882	71702812	71702878	71833737	71833771
1327	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71770041	71770098	71830720	71830882	71702812	71702878	71867405	71867562
1328	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71770041	71770098	71833737	71833771	71702812	71702878	71867405	71867562
1329	"ENSG00000229956.10_2"	"ZRANB2-AS2"	chr1	+	71830720	71830882	71833737	71833771	71702812	71702878	71867405	71867562
1330	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34108034	34108134	34109062	34109159	34105667	34105780	34110778	34110885
1331	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15628031	15628109	15631046	15631119	15626754	15626849	15633106	15633187
1332	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15631046	15631119	15633106	15633187	15624383	15624496	15637890	15637931
1333	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15631046	15631119	15633106	15633187	15628031	15628109	15637890	15637931
1334	"ENSG00000145687.16_2"	"SSBP2"	chr5	-	80785068	80785128	80809446	80809536	80770314	80770381	80911291	80911376
1335	"ENSG00000145687.16_2"	"SSBP2"	chr5	-	80809446	80809536	80911291	80911376	80785068	80785128	80932375	80932437
1336	"ENSG00000127507.17_2"	"ADGRE2"	chr19	-	14865765	14865939	14866465	14866689	14863140	14863338	14867049	14867157
1337	"ENSG00000239900.7"	"ADSL"	chr22	+	40749076	40749121	40749336	40749423	40745835	40746039	40750251	40750331
1338	"ENSG00000173262.11_2"	"SLC2A14"	chr12	-	7992312	7992516	8015964	8016053	7985317	7985410	8022458	8022533
1339	"ENSG00000035115.21_2"	"SH3YL1"	chr2	-	242797	242871	243502	243562	234159	234272	247537	247602
1340	"ENSG00000035115.21_2"	"SH3YL1"	chr2	-	243502	243562	244626	244738	242797	242871	247537	247602
1341	"ENSG00000122008.15_2"	"POLK"	chr5	+	74886168	74886265	74889702	74889874	74882850	74882883	74892046	74893003
1342	"ENSG00000232295.7_2"	"RP11-154D6.1"	chr6	-	72022756	72022849	72023547	72023867	72020252	72020345	72024409	72024488
1343	"ENSG00000232295.7_2"	"RP11-154D6.1"	chr6	-	72023547	72023867	72024409	72024488	72022756	72022849	72037680	72037766
1344	"ENSG00000083444.16_1"	"PLOD1"	chr1	+	12016973	12017071	12017146	12017250	12014886	12014950	12017898	12018000
1345	"ENSG00000104635.13_2"	"SLC39A14"	chr8	+	22267458	22267628	22269549	22269719	22265822	22266009	22272292	22272415
1346	"ENSG00000189023.10_2"	"MAGEB16"	chrX	+	35818633	35818685	35819437	35819491	35816458	35816535	35820247	35821852
1347	"ENSG00000121064.12_2"	"SCPEP1"	chr17	+	55058442	55058591	55062738	55062828	55055494	55055596	55065055	55065211
1348	"ENSG00000095794.19_2"	"CREM"	chr10	+	35426709	35426807	35437295	35437419	35416384	35416495	35467816	35467914
1349	"ENSG00000095794.19_2"	"CREM"	chr10	+	35477127	35477316	35490378	35490414	35468061	35468204	35495822	35495979
1350	"ENSG00000143452.15_2"	"HORMAD1"	chr1	-	150684020	150684047	150684308	150684329	150681369	150681437	150686560	150686597
1351	"ENSG00000198223.16_2_PAR_Y"	"CSF2RA"	chrY	+	1369383	1369519	1372815	1372912	1364319	1364349	1374338	1374420
1352	"ENSG00000101958.13_1"	"GLRA2"	chrX	+	14592454	14592522	14592613	14592681	14550360	14550494	14599304	14599528
1353	"ENSG00000101958.13_1"	"GLRA2"	chrX	+	14592494	14592522	14592613	14592681	14550360	14550494	14599304	14599528
1354	"ENSG00000183878.15_1"	"UTY"	chrY	-	15470343	15470499	15470967	15471102	15469756	15469849	15471646	15471866
1355	"ENSG00000134216.18_2"	"CHIA"	chr1	+	111857891	111858057	111858355	111858494	111857161	111857218	111860302	111860427
1356	"ENSG00000213614.9_2"	"HEXA"	chr15	-	72638867	72639051	72640026	72640099	72638575	72638666	72640388	72640475
1357	"ENSG00000186153.16_2"	"WWOX"	chr16	+	78198079	78198186	78790836	78790912	78148872	78149051	79245504	79246564
1358	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32858758	32858797	32859623	32859748	32854348	32854496	32860300	32860347
1359	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32860300	32860347	32861086	32861158	32854348	32854496	32863862	32863949
1360	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32863862	32863949	32866142	32866305	32861086	32861158	32871576	32871697
1361	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32866142	32866305	32871576	32871697	32863862	32863949	32873597	32873729
1362	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32890798	32890876	32891197	32891230	32890038	32890095	32892997	32893174
1363	"ENSG00000141452.9_1"	"C18orf8"	chr18	+	21086933	21087018	21089156	21089243	21084334	21084411	21095819	21095960
1364	"ENSG00000140859.15_2"	"KIFC3"	chr16	-	57819375	57819578	57822486	57822625	57806134	57806200	57828910	57829053
1365	"ENSG00000140859.15_2"	"KIFC3"	chr16	-	57819375	57819578	57824841	57824978	57806134	57806200	57828910	57829053
1366	"ENSG00000140859.15_2"	"KIFC3"	chr16	-	57822486	57822625	57824841	57824978	57806134	57806200	57828910	57829053
1367	"ENSG00000140859.15_2"	"KIFC3"	chr16	-	57831876	57831934	57831983	57832194	57828910	57829053	57837095	57837165
1368	"ENSG00000151834.15_1"	"GABRA2"	chr4	-	46305476	46305629	46312189	46312272	46263942	46264145	46314512	46314733
1369	"ENSG00000120088.14_2"	"CRHR1"	chr17	+	43893828	43893948	43898720	43898806	43884375	43884463	43906580	43906687
1370	"ENSG00000120088.14_2"	"CRHR1"	chr17	+	43910817	43910903	43911079	43911215	43910503	43910576	43911372	43911414
1371	"ENSG00000168958.19_2"	"MFF"	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228220392	228220477
1372	"ENSG00000168958.19_2"	"MFF"	chr2	+	228207460	228207535	228217229	228217289	228205007	228205096	228220392	228220477
1373	"ENSG00000168958.19_2"	"MFF"	chr2	+	228211941	228212100	228217229	228217289	228205007	228205096	228220392	228220477
1374	"ENSG00000130164.12_2"	"LDLR"	chr19	+	11213339	11213462	11215895	11216276	11210898	11211021	11217240	11217363
1375	"ENSG00000111445.13_1"	"RFC5"	chr12	+	118455494	118455620	118455799	118455858	118454508	118454697	118456876	118456941
1376	"ENSG00000047617.14_2"	"ANO2"	chr12	-	5945943	5945946	5961122	5961125	5941617	5941769	5963208	5963307
1377	"ENSG00000110756.17_1"	"HPS5"	chr11	-	18312988	18313566	18314445	18314523	18309439	18309560	18316566	18316716
1378	"ENSG00000114013.15_1"	"CD86"	chr3	+	121810447	121810497	121822358	121822694	121774212	121774350	121825044	121825347
1379	"ENSG00000166145.14_2"	"SPINT1"	chr15	+	41146257	41146284	41146594	41146720	41145908	41146079	41146836	41146887
1380	"ENSG00000166145.14_2"	"SPINT1"	chr15	+	41146257	41146284	41146594	41146720	41145908	41146127	41146836	41146887
1381	"ENSG00000137814.9_1"	"HAUS2"	chr15	+	42850395	42850488	42851536	42851606	42841025	42841163	42853467	42853600
1382	"ENSG00000137814.9_1"	"HAUS2"	chr15	+	42850395	42850488	42851536	42851606	42841035	42841163	42852979	42853068
1383	"ENSG00000137814.9_1"	"HAUS2"	chr15	+	42851536	42851606	42852979	42853068	42850395	42850488	42853467	42853600
1384	"ENSG00000137814.9_1"	"HAUS2"	chr15	+	42851536	42851606	42853467	42853600	42850395	42850488	42855946	42856055
1385	"ENSG00000078549.14_2"	"ADCYAP1R1"	chr7	+	31135280	31135364	31139740	31139824	31132257	31132349	31142850	31142980
1386	"ENSG00000066136.20_2"	"NFYC"	chr1	+	41189360	41189464	41201272	41201422	41188879	41188946	41204507	41204620
1387	"ENSG00000066136.20_2"	"NFYC"	chr1	+	41215244	41215358	41218822	41218918	41213205	41213277	41223792	41223966
1388	"ENSG00000111666.10_2"	"CHPT1"	chr12	+	102111014	102111172	102113267	102113294	102110505	102110590	102113900	102114032
1389	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179393450	179393540	179396040	179396305	179387893	179388363	179400458	179400555
1390	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179393450	179393540	179400458	179400555	179388018	179388363	179462322	179462408
1391	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179393450	179393540	179402330	179402418	179388018	179388363	179462322	179462408
1392	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179394011	179394063	179396040	179396305	179393466	179393540	179400458	179400555
1393	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179400458	179400555	179402330	179402418	179388018	179388363	179462322	179462408
1394	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179400458	179400555	179448250	179448375	179393466	179393540	179462322	179462408
1395	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179400458	179400555	179455865	179456041	179393466	179393540	179462322	179462408
1396	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179401060	179401189	179402087	179402174	179400458	179400555	179402330	179402418
1397	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179436026	179436176	179448250	179448375	179393466	179393540	179462322	179462408
1398	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179436026	179436176	179455865	179456041	179393466	179393540	179462322	179462408
1399	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179448250	179448375	179455865	179456041	179393466	179393540	179462322	179462408
1400	"ENSG00000089820.15_2"	"ARHGAP4"	chrX	-	153184285	153184507	153186549	153186612	153179231	153179333	153186817	153186980
1401	"ENSG00000104368.17_2"	"PLAT"	chr8	-	42045423	42045534	42046451	42046589	42040236	42040408	42048889	42048932
1402	"ENSG00000134574.11_1"	"DDB2"	chr11	+	47238408	47238600	47254364	47254510	47237886	47238023	47256123	47256223
1403	"ENSG00000012660.13_2"	"ELOVL5"	chr6	-	53152659	53152740	53155198	53155333	53140976	53141054	53156573	53156761
1404	"ENSG00000060069.16_1"	"CTDP1"	chr18	+	77488906	77489069	77496354	77496521	77477809	77478016	77513651	77514503
