ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3153	"ENSG00000173826.14_2"	"KCNH6"	chr17	+	61601499	61601730	61601499	61601597	61607451	61607613
3154	"ENSG00000170271.10_2"	"FAXDC2"	chr5	-	154202867	154203152	154202946	154203152	154202031	154202137
3155	"ENSG00000155324.9_2"	"GRAMD3"	chr5	+	125781172	125781303	125781172	125781282	125801117	125801237
3156	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171196676	171197000	171196897	171197000	171194358	171194423
3157	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171197839	171197939	171197895	171197939	171194358	171194423
3158	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200166	171200004	171200166	171194358	171194423
3159	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171197698	171197920	171197895	171197920	171196676	171197000
3160	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171206827	171207154	171206971	171207154	171201308	171201443
3161	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171206827	171207154	171206971	171207154	171201308	171201642
3162	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171206827	171207154	171206971	171207154	171204461	171204635
3163	"ENSG00000188517.14_2"	"COL25A1"	chr4	-	109767294	109767375	109767338	109767375	109766344	109766407
3164	"ENSG00000108262.15_2"	"GIT1"	chr17	-	27902305	27902721	27902647	27902721	27902096	27902160
3165	"ENSG00000108262.15_2"	"GIT1"	chr17	-	27904153	27904265	27904201	27904265	27903880	27904014
3166	"ENSG00000214193.9_2"	"SH3D21"	chr1	+	36785275	36786399	36785275	36786352	36786515	36786579
3167	"ENSG00000235050.6_2"	"MLIP-AS1"	chr6	-	53912089	53912392	53912287	53912392	53908149	53908225
3168	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67374428	67374795	67374428	67374547	67375866	67375949
3169	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67374769	67375087	67374769	67374795	67375866	67375949
3170	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67374414	67374547	67374414	67374520	67375870	67375949
3171	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67375866	67375949	67375866	67375928	67376022	67376193
3172	"ENSG00000153914.15_1"	"SREK1"	chr5	+	65449290	65449424	65449290	65449318	65454636	65454760
3173	"ENSG00000153914.15_1"	"SREK1"	chr5	+	65449290	65449424	65449290	65449318	65455046	65455162
3174	"ENSG00000160193.11_1"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44279771	44279832
3175	"ENSG00000160193.11_1"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44283549	44283706
3176	"ENSG00000184613.10_2"	"NELL2"	chr12	-	45168529	45168632	45168544	45168632	45108432	45108524
3177	"ENSG00000131408.13_2"	"NR1H2"	chr19	+	50881405	50881696	50881405	50881569	50881778	50882053
3178	"ENSG00000176728.7_2"	"TTTY14"	chrY	-	21206427	21206581	21206547	21206581	21205048	21205232
3179	"ENSG00000255974.7_2"	"CYP2A6"	chr19	-	41356141	41356352	41356151	41356352	41355722	41355885
3180	"ENSG00000140464.19_2"	"PML"	chr15	+	74325496	74325763	74325496	74325755	74326818	74326871
3181	"ENSG00000165730.14_1"	"STOX1"	chr10	+	70644015	70646374	70644015	70644215	70652344	70652816
3182	"ENSG00000237413.5_2"	"MGC27382"	chr1	+	78715867	78716694	78715867	78716057	78717177	78717561
3183	"ENSG00000115275.11_2"	"MOGS"	chr2	-	74692022	74692537	74692440	74692537	74690316	74690513
3184	"ENSG00000145781.8_1"	"COMMD10"	chr5	+	115428241	115428397	115428241	115428392	115469764	115469875
3185	"ENSG00000007372.20_2"	"PAX6"	chr11	-	31822777	31823324	31823108	31823324	31822238	31822404
3186	"ENSG00000007372.20_2"	"PAX6"	chr11	-	31822777	31823324	31823309	31823324	31822238	31822404
3187	"ENSG00000007372.20_2"	"PAX6"	chr11	-	31823108	31823324	31823309	31823324	31822238	31822404
3188	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50195077	50195210	50195077	50195146	50195495	50195650
3189	"ENSG00000185615.15_1"	"PDIA2"	chr16	+	334386	334792	334386	334593	334877	335015
3190	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225155132	225155285	225155132	225155216	225156460	225156576
3191	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225239152	225239497	225239152	225239386	225266908	225267250
3192	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97110965	97111133	97110972	97111133	97106162	97106209
3193	"ENSG00000136261.14_1"	"BZW2"	chr7	+	16685755	16685929	16685755	16685913	16705061	16705126
3194	"ENSG00000204310.11_2"	"AGPAT1"	chr6	-	32139026	32139282	32139073	32139282	32137941	32138037
3195	"ENSG00000204310.11_2"	"AGPAT1"	chr6	-	32139026	32139282	32139073	32139282	32138201	32138377
3196	"ENSG00000204310.11_2"	"AGPAT1"	chr6	-	32139026	32139282	32139073	32139282	32138713	32138847
3197	"ENSG00000185013.16_2"	"NT5C1B"	chr2	-	18768208	18768439	18768259	18768439	18767519	18767657
3198	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48755194	48755376	48755194	48755365	48755774	48755859
3199	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48759509	48759794	48759509	48759661	48760008	48760070
3200	"ENSG00000145860.11_2"	"RNF145"	chr5	-	158595880	158596063	158595999	158596063	158589939	158590087
3201	"ENSG00000104164.10_2"	"BLOC1S6"	chr15	+	45890077	45890194	45890077	45890089	45895297	45895385
3202	"ENSG00000163630.10_1"	"SYNPR"	chr3	+	63428752	63429145	63428752	63428953	63466507	63466632
3203	"ENSG00000166825.13_2"	"ANPEP"	chr15	-	90346842	90347021	90346877	90347021	90346672	90346738
3204	"ENSG00000166825.13_2"	"ANPEP"	chr15	-	90348176	90348448	90348308	90348448	90347721	90347848
3205	"ENSG00000133739.15_1"	"LRRCC1"	chr8	+	86019472	86019953	86019472	86019634	86022349	86022415
3206	"ENSG00000111254.7_2"	"AKAP3"	chr12	-	4757910	4758213	4757932	4758213	4747266	4747362
3207	"ENSG00000111254.7_2"	"AKAP3"	chr12	-	4757910	4758213	4757932	4758213	4754220	4754358
3208	"ENSG00000189159.15_2"	"HN1"	chr17	-	73143614	73143748	73143650	73143748	73142760	73142779
3209	"ENSG00000174611.11_1"	"KY"	chr3	-	134348245	134348537	134348462	134348537	134346597	134346660
3210	"ENSG00000126733.20_2"	"DACH2"	chrX	+	86067858	86068037	86067858	86068007	86068132	86068280
3211	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50364864	50365138	50365028	50365138	50364705	50364767
3212	"ENSG00000162542.13_1"	"TMCO4"	chr1	-	20124563	20124708	20124629	20124708	20113518	20113610
3213	"ENSG00000186474.15_1"	"KLK12"	chr19	-	51535035	51535391	51535131	51535391	51534043	51534177
3214	"ENSG00000186474.15_1"	"KLK12"	chr19	-	51537680	51537896	51537840	51537896	51537235	51537395
3215	"ENSG00000005436.13_2"	"GCFC2"	chr2	-	75929324	75929549	75929438	75929549	75928315	75928413
3216	"ENSG00000229391.7_1"	"HLA-DRB6"	chr6	-	32522395	32522748	32522466	32522748	32521632	32521743
3217	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110922096	110922307	110922264	110922307	110920624	110920709
3218	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110922096	110922307	110922264	110922307	110920624	110920712
3219	"ENSG00000089693.10_1"	"MLF2"	chr12	-	6859310	6859471	6859342	6859471	6859013	6859173
3220	"ENSG00000114796.15_1"	"KLHL24"	chr3	+	183353410	183353581	183353410	183353535	183354008	183354099
3221	"ENSG00000229491.5_1"	"RP11-342D14.1"	chrX	+	45042495	45042674	45042495	45042589	45129841	45129986
3222	"ENSG00000062370.16_2"	"ZNF112"	chr19	-	44844567	44844694	44844571	44844694	44840775	44840871
3223	"ENSG00000147526.19_2"	"TACC1"	chr8	+	38684685	38684893	38684685	38684806	38688642	38688695
3224	"ENSG00000162946.20_2"	"DISC1"	chr1	+	232144530	232144795	232144530	232144729	232162180	232162300
3225	"ENSG00000125730.16_2"	"C3"	chr19	-	6679392	6679507	6679417	6679507	6679135	6679219
3226	"ENSG00000125730.16_2"	"C3"	chr19	-	6680168	6680274	6680169	6680274	6679417	6679507
3227	"ENSG00000101457.12_2"	"DNTTIP1"	chr20	+	44430637	44430696	44430637	44430694	44431971	44432017
3228	"ENSG00000142227.10_2"	"EMP3"	chr19	+	48830777	48830880	48830777	48830818	48832608	48832749
3229	"ENSG00000142227.10_2"	"EMP3"	chr19	+	48830777	48830921	48830777	48830818	48832608	48832749
3230	"ENSG00000142227.10_2"	"EMP3"	chr19	+	48830777	48830921	48830777	48830880	48832608	48832749
3231	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139904644	139905189	139905071	139905189	139904434	139904576
3232	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139917153	139917504	139917392	139917504	139916802	139916930
3233	"ENSG00000080823.21_1"	"MOK"	chr14	-	102717780	102718332	102718253	102718332	102717148	102717324
3234	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161093922	161094000	161093927	161094000	161093628	161093736
3235	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161094129	161094316	161094203	161094316	161093927	161094000
3236	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91478514	91478605	91478514	91478560	91478773	91478935
3237	"ENSG00000261857.6_2"	"MIA"	chr19	+	41281656	41281790	41281656	41281738	41282873	41282984
3238	"ENSG00000185347.17_2"	"C14orf80"	chr14	+	105957317	105957469	105957317	105957463	105957958	105958037
3239	"ENSG00000185347.17_2"	"C14orf80"	chr14	+	105957958	105958037	105957958	105958020	105958484	105958646
3240	"ENSG00000128596.16_1"	"CCDC136"	chr7	+	128441239	128441563	128441239	128441527	128444703	128444815
3241	"ENSG00000128596.16_1"	"CCDC136"	chr7	+	128446290	128446912	128446290	128446449	128447413	128447599
3242	"ENSG00000144959.9_2"	"NCEH1"	chr3	-	172365651	172365904	172365675	172365904	172363412	172363482
3243	"ENSG00000258890.6_2"	"CEP95"	chr17	+	62527043	62527140	62527043	62527136	62528007	62528140
3244	"ENSG00000135241.16_2"	"PNPLA8"	chr7	-	108128202	108128397	108128388	108128397	108119627	108119823
3245	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99950995	99951635	99950995	99951106	99952765	99952863
3246	"ENSG00000119655.9_2"	"NPC2"	chr14	-	74947404	74947482	74947413	74947482	74946644	74946991
3247	"ENSG00000137274.12_1"	"BPHL"	chr6	+	3137595	3137727	3137595	3137656	3140619	3140743
3248	"ENSG00000196535.15_2"	"MYO18A"	chr17	-	27423778	27424368	27424240	27424368	27421953	27422077
3249	"ENSG00000196535.15_2"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
3250	"ENSG00000078269.13_2"	"SYNJ2"	chr6	+	158480288	158480569	158480288	158480385	158483023	158483196
3251	"ENSG00000078269.13_2"	"SYNJ2"	chr6	+	158480288	158480569	158480288	158480385	158483086	158483196
3252	"ENSG00000169592.14_2"	"INO80E"	chr16	+	30014970	30015035	30014970	30014991	30015888	30015978
3253	"ENSG00000162961.13_2"	"DPY30"	chr2	-	32264661	32264874	32264801	32264874	32264489	32264561
3254	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43317571	43317627	43317578	43317627	43317026	43317181
3255	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43317571	43318861	43318758	43318861	43317026	43317181
3256	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969886	26970005
3257	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99221252	99221653	99221584	99221653	99220663	99220764
3258	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99240651	99240799	99240698	99240799	99238060	99238146
3259	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63992266	63992442	63992272	63992442	63992014	63992189
3260	"ENSG00000163395.16_2"	"IGFN1"	chr1	+	201184666	201185272	201184666	201184966	201185581	201185881
3261	"ENSG00000130254.11_1"	"SAFB2"	chr19	-	5616138	5616346	5616142	5616346	5613475	5613538
3262	"ENSG00000186493.11_1"	"C5orf38"	chr5	+	2753398	2753484	2753398	2753469	2755142	2755195
3263	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18801565	18801656	18801631	18801656	18800302	18800440
3264	"ENSG00000182264.8_2"	"IZUMO1"	chr19	-	49246664	49246782	49246701	49246782	49245465	49245566
3265	"ENSG00000182264.8_2"	"IZUMO1"	chr19	-	49248881	49249116	49248948	49249116	49248470	49248545
3266	"ENSG00000104731.13_2"	"KLHDC4"	chr16	-	87790004	87790083	87790027	87790083	87788799	87788898
3267	"ENSG00000197024.8_1"	"ZNF398"	chr7	+	148851036	148851432	148851036	148851409	148863249	148863376
3268	"ENSG00000232119.7_1"	"MCTS1"	chrX	+	119742079	119742318	119742079	119742213	119744865	119744933
3269	"ENSG00000187066.8_1"	"TMEM262"	chr11	-	64856122	64856222	64856154	64856222	64855843	64856003
3270	"ENSG00000114850.6_1"	"SSR3"	chr3	-	156262082	156262228	156262096	156262228	156260792	156261058
3271	"ENSG00000114850.6_1"	"SSR3"	chr3	-	156266654	156266792	156266693	156266792	156262096	156262228
3272	"ENSG00000177889.9_1"	"UBE2N"	chr12	-	93804828	93805075	93804901	93805075	93804509	93804650
3273	"ENSG00000006744.18_2"	"ELAC2"	chr17	-	12905757	12905896	12905762	12905896	12905590	12905676
3274	"ENSG00000006744.18_2"	"ELAC2"	chr17	-	12913929	12913988	12913934	12913988	12909237	12909296
3275	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18535368	18535646	18535368	18535477	18535884	18535947
3276	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18631138	18631265	18631138	18631259	18633530	18633652
3277	"ENSG00000160087.20_2"	"UBE2J2"	chr1	-	1197549	1197770	1197648	1197770	1192587	1192690
3278	"ENSG00000160087.20_2"	"UBE2J2"	chr1	-	1203112	1203372	1203241	1203372	1198725	1198766
3279	"ENSG00000160087.20_2"	"UBE2J2"	chr1	-	1203112	1203372	1203241	1203372	1201477	1201670
3280	"ENSG00000160087.20_2"	"UBE2J2"	chr1	-	1208878	1209217	1209045	1209217	1203241	1203372
3281	"ENSG00000156170.12_2"	"NDUFAF6"	chr8	+	96044222	96044326	96044222	96044322	96047681	96047804
3282	"ENSG00000163239.12_1"	"TDRD10"	chr1	+	154519884	154520044	154519884	154519955	154520153	154520623
3283	"ENSG00000032444.15_2"	"PNPLA6"	chr19	+	7600012	7600099	7600012	7600088	7600394	7600463
3284	"ENSG00000032444.15_2"	"PNPLA6"	chr19	+	7607646	7607970	7607646	7607814	7614792	7614998
3285	"ENSG00000122970.15_1"	"IFT81"	chr12	+	110562139	110562666	110562139	110562248	110565164	110565329
3286	"ENSG00000064666.14_2"	"CNN2"	chr19	+	1032557	1032668	1032557	1032662	1036128	1036245
3287	"ENSG00000064666.14_2"	"CNN2"	chr19	+	1032557	1032695	1032557	1032662	1036128	1036245
3288	"ENSG00000064666.14_2"	"CNN2"	chr19	+	1032557	1032695	1032557	1032668	1036128	1036245
3289	"ENSG00000082438.15_2"	"COBLL1"	chr2	-	165698219	165698333	165698248	165698333	165697665	165697756
3290	"ENSG00000163349.21_2"	"HIPK1"	chr1	+	114499745	114499908	114499745	114499806	114500687	114500913
3291	"ENSG00000106462.10_2"	"EZH2"	chr7	-	148523545	148523724	148523560	148523724	148516687	148516779
3292	"ENSG00000106462.10_2"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148526819	148526940
3293	"ENSG00000106462.10_2"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148529725	148529842
3294	"ENSG00000106462.10_2"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148533913	148534092
3295	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342350	16342728	16342350	16342374	16343498	16343567
3296	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16342728	16342640	16342707	16343498	16343567
3297	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343017	16342640	16342707	16343498	16343567
3298	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343017	16342640	16342728	16343498	16343567
3299	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16366477	16366631	16366477	16366561	16367032	16367300
3300	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176074502	176074714	176074502	176074703	176078616	176078667
3301	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176079743	176082021	176079743	176079914	176083078	176083126
3302	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176083078	176083135	176083078	176083126	176083700	176083817
3303	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176083895	176083957	176083895	176083925	176084518	176086054
3304	"ENSG00000148153.13_1"	"INIP"	chr9	-	115464067	115464160	115464111	115464160	115456410	115456513
3305	"ENSG00000169203.12"	"RP11-231C14.4"	chr16	-	29511318	29511595	29511463	29511595	29506799	29506928
3306	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90015824	90016046	90015824	90015921	90020650	90020784
3307	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016736	90016474	90016714	90020650	90020784
3308	"ENSG00000178028.13_2"	"DMAP1"	chr1	+	44685688	44686115	44685688	44685981	44686230	44686353
3309	"ENSG00000163634.11_1"	"THOC7"	chr3	-	63825331	63825449	63825358	63825449	63824047	63824175
3310	"ENSG00000142794.18_2"	"NBPF3"	chr1	+	21804636	21804720	21804636	21804689	21805841	21805893
3311	"ENSG00000142794.18_2"	"NBPF3"	chr1	+	21804636	21804800	21804636	21804689	21805841	21805893
3312	"ENSG00000142794.18_2"	"NBPF3"	chr1	+	21804636	21804800	21804636	21804720	21805841	21805893
3313	"ENSG00000132330.16_2"	"SCLY"	chr2	+	238999858	239003163	238999858	238999895	239005441	239005517
3314	"ENSG00000197622.12_1"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
3315	"ENSG00000197622.12_1"	"CDC42SE1"	chr1	-	151029126	151029262	151029131	151029262	151028152	151028469
3316	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124811954	124812179	124812092	124812179	124810736	124810916
3317	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124818969	124819826	124819680	124819826	124817675	124817825
3318	"ENSG00000115274.14_2"	"INO80B"	chr2	+	74682944	74683077	74682944	74683063	74683229	74683399
3319	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39371460	39371537	39371489	39371537	39371324	39371376
3320	"ENSG00000125779.21_1"	"PANK2"	chr20	+	3888572	3888925	3888572	3888782	3891223	3891477
3321	"ENSG00000159069.13_2"	"FBXW5"	chr9	-	139836206	139836918	139836497	139836918	139835988	139836136
3322	"ENSG00000159069.13_2"	"FBXW5"	chr9	-	139836206	139836918	139836551	139836918	139835988	139836136
3323	"ENSG00000159069.13_2"	"FBXW5"	chr9	-	139836497	139836918	139836551	139836918	139835988	139836136
3324	"ENSG00000165644.10_2"	"COMTD1"	chr10	-	76995373	76995501	76995377	76995501	76995024	76995130
3325	"ENSG00000112146.16_2"	"FBXO9"	chr6	+	52938278	52938437	52938278	52938436	52941283	52941341
3326	"ENSG00000066651.17_1"	"TRMT11"	chr6	+	126307698	126307919	126307698	126307836	126314902	126314968
3327	"ENSG00000066651.17_1"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334120	126334247
3328	"ENSG00000066651.17_1"	"TRMT11"	chr6	+	126342305	126342426	126342305	126342411	126359850	126360422
3329	"ENSG00000089060.11_1"	"SLC8B1"	chr12	-	113770527	113770765	113770553	113770765	113759000	113759153
3330	"ENSG00000132768.13_1"	"DPH2"	chr1	+	44435700	44435994	44435700	44435942	44436267	44436380
3331	"ENSG00000132768.13_1"	"DPH2"	chr1	+	44436267	44436489	44436267	44436380	44436637	44436861
3332	"ENSG00000232518.3_1"	"AC074366.3"	chr2	-	38896480	38896670	38896591	38896670	38896000	38896210
3333	"ENSG00000175866.15_2"	"BAIAP2"	chr17	+	79027467	79027543	79027467	79027539	79031680	79031767
3334	"ENSG00000175866.15_2"	"BAIAP2"	chr17	+	79027467	79027591	79027467	79027539	79031680	79031767
3335	"ENSG00000175866.15_2"	"BAIAP2"	chr17	+	79027467	79027591	79027467	79027543	79031680	79031767
3336	"ENSG00000175866.15_2"	"BAIAP2"	chr17	+	79059453	79059525	79059453	79059515	79060242	79060380
3337	"ENSG00000138162.18_2"	"TACC2"	chr10	+	123847992	123848253	123847992	123848106	123892123	123892249
3338	"ENSG00000138162.18_2"	"TACC2"	chr10	+	123976141	123976436	123976141	123976343	123984240	123984302
3339	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142586762	142587038	142586762	142586873	142593561	142593653
3340	"ENSG00000088280.18_2"	"ASAP3"	chr1	-	23759569	23759765	23759650	23759765	23758188	23758411
3341	"ENSG00000088280.18_2"	"ASAP3"	chr1	-	23759854	23760025	23759917	23760025	23759569	23759765
3342	"ENSG00000088280.18_2"	"ASAP3"	chr1	-	23762215	23762521	23762343	23762521	23761025	23761111
3343	"ENSG00000185215.8_2"	"TNFAIP2"	chr14	+	103589797	103590288	103589797	103589820	103590711	103590843
3344	"ENSG00000161609.9_1"	"CCDC155"	chr19	+	49896602	49896676	49896602	49896657	49897732	49897837
3345	"ENSG00000114867.20_2"	"EIF4G1"	chr3	+	184043638	184043745	184043638	184043739	184044314	184044417
3346	"ENSG00000168309.16_1"	"FAM107A"	chr3	-	58612697	58613337	58613142	58613337	58555417	58555592
3347	"ENSG00000168309.16_1"	"FAM107A"	chr3	-	58612697	58613337	58613142	58613337	58574932	58574996
3348	"ENSG00000122085.16_2"	"MTERF4"	chr2	-	242029692	242029864	242029717	242029864	242029394	242029459
3349	"ENSG00000122085.16_2"	"MTERF4"	chr2	-	242034544	242035853	242035807	242035853	242033691	242033847
3350	"ENSG00000142453.11_2"	"CARM1"	chr19	+	11019225	11019344	11019225	11019309	11019778	11019883
3351	"ENSG00000142453.11_2"	"CARM1"	chr19	+	11019225	11019423	11019225	11019309	11019778	11019883
3352	"ENSG00000142453.11_2"	"CARM1"	chr19	+	11019225	11019423	11019225	11019344	11019778	11019883
3353	"ENSG00000011523.13_1"	"CEP68"	chr2	+	65298587	65300114	65298587	65299703	65301415	65301538
3354	"ENSG00000155897.9_2"	"ADCY8"	chr8	-	132002638	132002788	132002684	132002788	131964113	131964244
3355	"ENSG00000205301.11_2"	"MGAT4D"	chr4	-	141377742	141377873	141377772	141377873	141372563	141372671
3356	"ENSG00000180881.19_2"	"CAPS2"	chr12	-	75710063	75710214	75710091	75710214	75706627	75706695
3357	"ENSG00000180881.19_2"	"CAPS2"	chr12	-	75723611	75723836	75723646	75723836	75720197	75720307
3358	"ENSG00000159131.16_2"	"GART"	chr21	-	34900820	34900910	34900824	34900910	34900472	34900641
3359	"ENSG00000101782.14_2"	"RIOK3"	chr18	+	21053392	21053590	21053392	21053447	21054911	21055071
3360	"ENSG00000121454.5_1"	"LHX4"	chr1	+	180217419	180217604	180217419	180217591	180235526	180235729
3361	"ENSG00000177239.14_2"	"MAN1B1"	chr9	+	139981532	139981815	139981532	139981670	139982526	139982635
3362	"ENSG00000124120.10_1"	"TTPAL"	chr20	+	43112976	43113170	43112976	43113068	43115235	43115346
3363	"ENSG00000166246.13_1"	"C16orf71"	chr16	+	4787800	4787989	4787800	4787947	4790153	4790660
3364	"ENSG00000166246.13_1"	"C16orf71"	chr16	+	4796375	4796522	4796375	4796513	4796927	4797026
3365	"ENSG00000120265.16_2"	"PCMT1"	chr6	+	150123335	150123552	150123335	150123505	150131751	150132556
3366	"ENSG00000253649.3_2"	"PRSS51"	chr8	-	10356125	10356318	10356237	10356318	10355393	10355481
3367	"ENSG00000129933.20_2"	"MAU2"	chr19	+	19453584	19453684	19453584	19453675	19454645	19454749
3368	"ENSG00000129933.20_2"	"MAU2"	chr19	+	19458088	19458175	19458088	19458172	19459697	19459747
3369	"ENSG00000280670.2_1"	"CCDC163P"	chr1	-	45962970	45963055	45962975	45963055	45962227	45962295
3370	"ENSG00000228903.7_2"	"RASA4CP"	chr7	-	44073531	44073910	44073610	44073910	44070379	44070500
3371	"ENSG00000228903.7_2"	"RASA4CP"	chr7	-	44073531	44073910	44073774	44073910	44070379	44070500
3372	"ENSG00000228903.7_2"	"RASA4CP"	chr7	-	44073610	44073910	44073774	44073910	44070379	44070500
3373	"ENSG00000107815.7_2"	"C10orf2"	chr10	+	102750625	102750811	102750625	102750767	102752946	102754158
3374	"ENSG00000135047.14_1"	"CTSL"	chr9	+	90341054	90341223	90341054	90341168	90342508	90342644
3375	"ENSG00000105808.13"	"RASA4"	chr7	-	102234893	102235006	102234938	102235006	102234496	102234689
3376	"ENSG00000165275.9_1"	"TRMT10B"	chr9	+	37763625	37763862	37763625	37763750	37768072	37768225
3377	"ENSG00000165275.9_1"	"TRMT10B"	chr9	+	37763625	37763862	37763625	37763750	37769937	37770016
3378	"ENSG00000100439.10_1"	"ABHD4"	chr14	+	23072294	23072667	23072294	23072362	23072829	23072984
3379	"ENSG00000196408.11_2"	"NOXO1"	chr16	-	2030641	2030729	2030656	2030729	2030367	2030545
3380	"ENSG00000182149.20_2"	"IST1"	chr16	+	71957190	71957287	71957190	71957283	71958675	71958720
3381	"ENSG00000112511.17_1"	"PHF1"	chr6	+	33382501	33382921	33382501	33382606	33383011	33383106
3382	"ENSG00000184047.15_2"	"DIABLO"	chr12	-	122710333	122710520	122710372	122710520	122709058	122709191
3383	"ENSG00000243478.8_2"	"AOX2P"	chr2	+	201608946	201609132	201608946	201609131	201610444	201610634
3384	"ENSG00000104213.12_1"	"PDGFRL"	chr8	+	17433941	17434269	17433941	17434265	17434644	17434816
3385	"ENSG00000112773.15_2"	"FAM46A"	chr6	-	82462092	82462425	82462147	82462425	82461306	82461895
3386	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32844324	32844440	32844363	32844440	32843827	32843884
3387	"ENSG00000090686.15_1"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
3388	"ENSG00000090686.15_1"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056325
3389	"ENSG00000177731.15_1"	"FLII"	chr17	-	18149057	18149376	18149151	18149376	18148868	18148974
3390	"ENSG00000177731.15_1"	"FLII"	chr17	-	18156857	18157033	18156912	18157033	18156614	18156772
3391	"ENSG00000147403.16_2"	"RPL10"	chrX	+	153627678	153627935	153627678	153627737	153628143	153628282
3392	"ENSG00000153044.9_1"	"CENPH"	chr5	+	68491543	68491618	68491543	68491577	68492879	68492936
3393	"ENSG00000164548.10_1"	"TRA2A"	chr7	-	23561739	23562051	23561750	23562051	23561325	23561459
3394	"ENSG00000164548.10_1"	"TRA2A"	chr7	-	23561739	23562051	23561972	23562051	23561325	23561459
3395	"ENSG00000164548.10_1"	"TRA2A"	chr7	-	23561750	23562051	23561972	23562051	23561325	23561459
3396	"ENSG00000163386.16"	"NBPF10"	chr1	+	145309899	145310063	145309899	145309983	145311102	145311154
3397	"ENSG00000099783.11_1"	"HNRNPM"	chr19	+	8528380	8528388	8528380	8528384	8528476	8528570
3398	"ENSG00000099783.11_1"	"HNRNPM"	chr19	+	8530207	8530399	8530207	8530246	8531118	8531272
3399	"ENSG00000127328.21_2"	"RAB3IP"	chr12	+	70193988	70194117	70193988	70194112	70195388	70195501
3400	"ENSG00000228309.6_1"	"LINC01350"	chr1	-	185532299	185532460	185532370	185532460	185527503	185527807
