ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4770	"ENSG00000105290.11_1"	"APLP1"	chr19	+	36368983	36369010	36368986	36369010	36368619	36368727
4771	"ENSG00000228927.9_1"	"TSPY3"	chrY	+	9237828	9237921	9237839	9237921	9237587	9237733
4772	"ENSG00000002586.18_2_PAR_Y"	"CD99"	chrY	+	2606240	2606297	2606243	2606297	2594300	2594414
4773	"ENSG00000148248.13_1"	"SURF4"	chr9	-	136234134	136234419	136234134	136234321	136242109	136242259
4774	"ENSG00000148248.13_1"	"SURF4"	chr9	-	136234134	136234419	136234134	136234321	136242792	136243037
4775	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18700222	18700493	18700288	18700493	18699804	18699887
4776	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18701083	18701743	18701663	18701743	18699804	18700493
4777	"ENSG00000006015.17_2"	"C19orf60"	chr19	+	18702898	18703146	18702917	18703146	18701663	18701743
4778	"ENSG00000274602.4_1"	"PI4KAP1"	chr22	-	20386516	20387279	20386516	20386675	20388299	20388425
4779	"ENSG00000274602.4_1"	"PI4KAP1"	chr22	-	20397112	20397288	20397112	20397240	20397877	20397985
4780	"ENSG00000118596.11_2"	"SLC16A7"	chr12	+	60098552	60098799	60098572	60098799	60048932	60049031
4781	"ENSG00000118596.11_2"	"SLC16A7"	chr12	+	60127496	60127612	60127499	60127612	60098552	60098799
4782	"ENSG00000118596.11_2"	"SLC16A7"	chr12	+	60127496	60127612	60127525	60127612	60098552	60098799
4783	"ENSG00000118596.11_2"	"SLC16A7"	chr12	+	60127499	60127612	60127525	60127612	60098552	60098799
4784	"ENSG00000119711.12_2"	"ALDH6A1"	chr14	-	74537897	74538363	74537897	74538200	74538598	74538677
4785	"ENSG00000115568.15_2"	"ZNF142"	chr2	-	219523423	219523599	219523423	219523524	219523702	219523853
4786	"ENSG00000115568.15_2"	"ZNF142"	chr2	-	219523423	219523620	219523423	219523599	219523702	219524262
4787	"ENSG00000158552.12_2"	"ZFAND2B"	chr2	+	220071688	220071764	220071691	220071764	220071505	220071567
4788	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1025509	1025698	1025509	1025649	1025804	1025986
4789	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1025509	1025701	1025509	1025649	1025804	1025986
4790	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1025509	1025701	1025509	1025698	1025804	1025986
4791	"ENSG00000002016.17_2"	"RAD52"	chr12	-	1035961	1036429	1035961	1036112	1039216	1039310
4792	"ENSG00000242866.9_1"	"STRC"	chr15	-	43901473	43903513	43901473	43901532	43903696	43903735
4793	"ENSG00000242866.9_1"	"STRC"	chr15	-	43902509	43903513	43902509	43902584	43903696	43903735
4794	"ENSG00000242866.9_1"	"STRC"	chr15	-	43905242	43905504	43905242	43905429	43906084	43906251
4795	"ENSG00000226711.6_2"	"FAM66C"	chr12	+	8346798	8347077	8347015	8347077	8341067	8341241
4796	"ENSG00000226711.6_2"	"FAM66C"	chr12	+	8346798	8347077	8347015	8347077	8341080	8341131
4797	"ENSG00000226711.6_2"	"FAM66C"	chr12	+	8347308	8347392	8347324	8347392	8346798	8347077
4798	"ENSG00000145014.17_2"	"TMEM44"	chr3	-	194313769	194313802	194313769	194313799	194325015	194325174
4799	"ENSG00000145014.17_2"	"TMEM44"	chr3	-	194325015	194325174	194325015	194325170	194331644	194331749
4800	"ENSG00000145014.17_2"	"TMEM44"	chr3	-	194346625	194346719	194346625	194346655	194349111	194349238
4801	"ENSG00000113761.11_2"	"ZNF346"	chr5	+	176477703	176477937	176477751	176477937	176449696	176449914
4802	"ENSG00000113761.11_2"	"ZNF346"	chr5	+	176471389	176471534	176471392	176471534	176468126	176468230
4803	"ENSG00000113761.11_2"	"ZNF346"	chr5	+	176471389	176471534	176471392	176471534	176468778	176468871
4804	"ENSG00000113761.11_2"	"ZNF346"	chr5	+	176477703	176477937	176477751	176477937	176468778	176468871
4805	"ENSG00000113761.11_2"	"ZNF346"	chr5	+	176477703	176477937	176477751	176477937	176471389	176471534
4806	"ENSG00000051128.18_2"	"HOMER3"	chr19	-	19040011	19040443	19040011	19040434	19042133	19042220
4807	"ENSG00000123444.13_2"	"KBTBD4"	chr11	-	47598962	47599580	47598962	47599576	47600484	47600567
4808	"ENSG00000104341.16_2"	"LAPTM4B"	chr8	+	98827531	98827629	98827555	98827629	98817580	98817692
4809	"ENSG00000129214.14_1"	"SHBG"	chr17	+	7534906	7535066	7534960	7535066	7534517	7534679
4810	"ENSG00000124275.14_2"	"MTRR"	chr5	+	7878056	7878435	7878061	7878435	7875370	7875488
4811	"ENSG00000183048.11_2"	"SLC25A10"	chr17	+	79683710	79683885	79683841	79683885	79683038	79683080
4812	"ENSG00000183048.11_2"	"SLC25A10"	chr17	+	79684428	79684521	79684511	79684521	79684031	79684102
4813	"ENSG00000183048.11_2"	"SLC25A10"	chr17	+	79684723	79684891	79684786	79684891	79684428	79684521
4814	"ENSG00000183048.11_2"	"SLC25A10"	chr17	+	79684723	79684891	79684813	79684891	79684428	79684521
4815	"ENSG00000183048.11_2"	"SLC25A10"	chr17	+	79684786	79684891	79684813	79684891	79684428	79684521
4816	"ENSG00000160111.12_1"	"CPAMD8"	chr19	-	17006986	17007137	17006986	17007063	17007266	17007476
4817	"ENSG00000077684.15_2"	"JADE1"	chr4	+	129770134	129770322	129770170	129770322	129767529	129767687
4818	"ENSG00000137948.18_2"	"BRDT"	chr1	+	92415446	92415515	92415456	92415515	92415194	92415239
4819	"ENSG00000125827.8_1"	"TMX4"	chr20	-	7980378	7980507	7980378	7980469	7982142	7982188
4820	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146062775	146062892	146062778	146062892	146052944	146052994
4821	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054811	146054989	146054829	146054989	146054427	146054475
4822	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054811	146054989	146054862	146054989	146054427	146054475
4823	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054811	146054989	146054907	146054989	146054427	146054475
4824	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054829	146054989	146054862	146054989	146054427	146054475
4825	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054829	146054989	146054907	146054989	146054427	146054475
4826	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146054862	146054989	146054907	146054989	146054427	146054475
4827	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146062775	146062892	146062778	146062892	146054862	146054989
4828	"ENSG00000147789.15_1"	"ZNF7"	chr8	+	146062775	146062892	146062778	146062892	146056315	146056414
4829	"ENSG00000157017.15_2"	"GHRL"	chr3	-	10331445	10331562	10331445	10331559	10331756	10331893
4830	"ENSG00000157017.15_2"	"GHRL"	chr3	-	10331445	10331562	10331445	10331559	10334525	10334601
4831	"ENSG00000157017.15_2"	"GHRL"	chr3	-	10332399	10333135	10332399	10332674	10334525	10334601
4832	"ENSG00000170271.10_2"	"FAXDC2"	chr5	-	154214402	154214679	154214402	154214494	154217690	154217738
4833	"ENSG00000155324.9_2"	"GRAMD3"	chr5	+	125801068	125801237	125801117	125801237	125781172	125781282
4834	"ENSG00000155324.9_2"	"GRAMD3"	chr5	+	125820090	125820216	125820093	125820216	125819154	125819266
4835	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171194358	171194458	171194358	171194423	171196676	171197000
4836	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171194358	171194686	171194358	171194423	171196676	171197000
4837	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171194358	171194686	171194358	171194458	171196676	171197000
4838	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171196676	171197000	171196676	171196931	171197698	171197920
4839	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171194358	171194458	171194358	171194423	171199968	171200166
4840	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171194358	171194686	171194358	171194423	171199968	171200166
4841	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171194358	171194686	171194358	171194458	171199968	171200166
4842	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171197698	171197939	171197698	171197935	171199968	171200166
4843	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200166	171199968	171200147	171200850	171200948
4844	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200147	171199968	171200068	171201308	171201393
4845	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200166	171199968	171200068	171201308	171201393
4846	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200166	171199968	171200147	171201308	171201393
4847	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200147	171199968	171200065	171201308	171201438
4848	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171199968	171200166	171199968	171200065	171201308	171201438
4849	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171200850	171200948	171200850	171200891	171201308	171201438
4850	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171201308	171201642	171201308	171201443	171206827	171207154
4851	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171201308	171201642	171201308	171201443	171206971	171207154
4852	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171201308	171201725	171201308	171201443	171206971	171207154
4853	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171201308	171201725	171201308	171201642	171206971	171207154
4854	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171202687	171202915	171202687	171202752	171206971	171207154
4855	"ENSG00000231898.8_1"	"AC012594.1"	chr2	-	171204461	171204635	171204461	171204609	171206971	171207154
4856	"ENSG00000101337.15_2"	"TM9SF4"	chr20	+	30729299	30729468	30729343	30729468	30720815	30720929
4857	"ENSG00000101337.15_2"	"TM9SF4"	chr20	+	30729299	30729468	30729343	30729468	30724679	30724800
4858	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109408010	109408258	109408130	109408258	109405307	109405422
4859	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109408010	109408258	109408135	109408258	109405307	109405422
4860	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109408010	109408258	109408167	109408258	109405307	109405422
4861	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109408130	109408258	109408135	109408258	109405307	109405422
4862	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109408130	109408258	109408167	109408258	109405307	109405422
4863	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109408135	109408258	109408167	109408258	109405307	109405422
4864	"ENSG00000163006.11_2"	"CCDC138"	chr2	+	109421344	109421464	109421347	109421464	109414883	109415042
4865	"ENSG00000198064.9"	"RP11-347C12.1"	chr16	-	30242760	30242991	30242760	30242956	30243068	30243168
4866	"ENSG00000108262.15_2"	"GIT1"	chr17	-	27902305	27902721	27902305	27902488	27902829	27902916
4867	"ENSG00000108262.15_2"	"GIT1"	chr17	-	27902305	27902721	27902305	27902488	27903095	27903149
4868	"ENSG00000108262.15_2"	"GIT1"	chr17	-	27902829	27902916	27902829	27902847	27903095	27903149
4869	"ENSG00000108106.13_1"	"UBE2S"	chr19	-	55915655	55915846	55915655	55915769	55918182	55918330
4870	"ENSG00000142405.21_1"	"NLRP12"	chr19	-	54310748	54310922	54310748	54310919	54312840	54314542
4871	"ENSG00000214193.9_2"	"SH3D21"	chr1	+	36786656	36787379	36787324	36787379	36786515	36786579
4872	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67375866	67375949	67375902	67375949	67374428	67374547
4873	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67376022	67376193	67376030	67376193	67375870	67375949
4874	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67377851	67378678	67378465	67378678	67376922	67377106
4875	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67378873	67379040	67378947	67379040	67378465	67378678
4876	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67378873	67379040	67378992	67379040	67378465	67378678
4877	"ENSG00000167792.11_1"	"NDUFV1"	chr11	+	67378947	67379040	67378992	67379040	67378465	67378678
4878	"ENSG00000162729.13_1"	"IGSF8"	chr1	-	160061129	160061421	160061129	160061398	160061597	160061728
4879	"ENSG00000162729.13_1"	"IGSF8"	chr1	-	160064658	160065122	160064658	160065036	160068198	160068479
4880	"ENSG00000153914.15_1"	"SREK1"	chr5	+	65451892	65454760	65454636	65454760	65449290	65449424
4881	"ENSG00000153914.15_1"	"SREK1"	chr5	+	65460435	65460725	65460610	65460725	65459619	65459750
4882	"ENSG00000153914.15_1"	"SREK1"	chr5	+	65473341	65473486	65473344	65473486	65470773	65470869
4883	"ENSG00000171817.16_2"	"ZNF540"	chr19	+	38091907	38092006	38091910	38092006	38090526	38090653
4884	"ENSG00000131408.13_2"	"NR1H2"	chr19	+	50880809	50880905	50880843	50880905	50879975	50880083
4885	"ENSG00000131408.13_2"	"NR1H2"	chr19	+	50882258	50882438	50882348	50882438	50881778	50882053
4886	"ENSG00000131408.13_2"	"NR1H2"	chr19	+	50882258	50882438	50882390	50882438	50881778	50882053
4887	"ENSG00000131408.13_2"	"NR1H2"	chr19	+	50882348	50882438	50882390	50882438	50881778	50882053
4888	"ENSG00000176728.7_2"	"TTTY14"	chrY	-	21207127	21207177	21207127	21207174	21210658	21210798
4889	"ENSG00000176728.7_2"	"TTTY14"	chrY	-	21207127	21207177	21207127	21207174	21230609	21230684
4890	"ENSG00000126453.9_1"	"BCL2L12"	chr19	+	50170275	50170418	50170278	50170418	50169941	50170056
4891	"ENSG00000213593.9_2"	"TMX2"	chr11	+	57505257	57505498	57505307	57505498	57505079	57505140
4892	"ENSG00000213593.9_2"	"TMX2"	chr11	+	57505257	57505498	57505384	57505498	57505079	57505140
4893	"ENSG00000213593.9_2"	"TMX2"	chr11	+	57505307	57505498	57505384	57505498	57505079	57505140
4894	"ENSG00000213593.9_2"	"TMX2"	chr11	+	57506135	57506511	57506445	57506511	57505079	57505140
4895	"ENSG00000183479.8"	"TREX2"	chrX	-	152710177	152710953	152710177	152710922	152711466	152711569
4896	"ENSG00000183479.8"	"TREX2"	chrX	-	152720999	152721224	152720999	152721106	152721722	152721822
4897	"ENSG00000189377.8_1"	"CXCL17"	chr19	-	42937127	42937246	42937127	42937229	42937927	42938008
4898	"ENSG00000141977.9_1"	"CIB3"	chr19	-	16280440	16280552	16280440	16280533	16283972	16284007
4899	"ENSG00000237401.6_1"	"LINC01304"	chr2	-	4007153	4007364	4007153	4007226	4007505	4007887
4900	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50200582	50200722	50200641	50200722	50195495	50195650
4901	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50208263	50208371	50208296	50208371	50207966	50208044
4902	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50216622	50216988	50216676	50216988	50216228	50216321
4903	"ENSG00000185615.15_1"	"PDIA2"	chr16	+	334877	335015	334886	335015	334658	334792
4904	"ENSG00000185615.15_1"	"PDIA2"	chr16	+	334877	335015	334922	335015	334658	334792
4905	"ENSG00000185615.15_1"	"PDIA2"	chr16	+	334886	335015	334922	335015	334658	334792
4906	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225273245	225273491	225273378	225273491	225268080	225268450
4907	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225347015	225347187	225347030	225347187	225341451	225341528
4908	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97096277	97097051	97096277	97096562	97098889	97099084
4909	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97174250	97174619	97174250	97174412	97181717	97181830
4910	"ENSG00000273154.3_2"	"RP4-583P15.15"	chr20	+	62369173	62369255	62369197	62369255	62368885	62369000
4911	"ENSG00000197363.9_1"	"ZNF517"	chr8	+	146029509	146029623	146029530	146029623	146028254	146028332
4912	"ENSG00000197363.9_1"	"ZNF517"	chr8	+	146029509	146029623	146029530	146029623	146029025	146029152
4913	"ENSG00000146872.17_2"	"TLK2"	chr17	+	60558481	60558567	60558484	60558567	60556385	60556651
4914	"ENSG00000136261.14_1"	"BZW2"	chr7	+	16725529	16725665	16725548	16725665	16722404	16722470
4915	"ENSG00000103043.14_2"	"VAC14"	chr16	-	70731041	70731160	70731041	70731076	70732539	70732714
4916	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933548	102933426	102933528	102939608	102939657
4917	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933528	102939608	102939657
4918	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933548	102939608	102939657
4919	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933548	102933426	102933528	102940098	102940188
4920	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933528	102940098	102940188
4921	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933548	102940098	102940188
4922	"ENSG00000123411.14_2"	"IKZF4"	chr12	+	56411906	56411961	56411909	56411961	56401452	56401518
4923	"ENSG00000123411.14_2"	"IKZF4"	chr12	+	56413101	56413199	56413104	56413199	56411909	56411961
4924	"ENSG00000116459.10_1"	"ATP5F1"	chr1	+	111998707	111998871	111998848	111998871	111992458	111992495
4925	"ENSG00000116459.10_1"	"ATP5F1"	chr1	+	111998707	111998871	111998848	111998871	111996832	111996978
4926	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48759495	48759794	48759509	48759794	48759206	48759319
4927	"ENSG00000102103.15_2"	"PQBP1"	chrX	+	48759509	48760072	48760008	48760072	48759206	48759319
4928	"ENSG00000176463.13_1"	"SLCO3A1"	chr15	+	92694179	92694244	92694184	92694244	92690213	92690389
4929	"ENSG00000132541.10_2"	"RIDA"	chr8	-	99120873	99120979	99120873	99120941	99125865	99126053
4930	"ENSG00000240303.7_2"	"ACAD11"	chr3	-	132297639	132297900	132297639	132297725	132298335	132298402
4931	"ENSG00000104164.10_2"	"BLOC1S6"	chr15	+	45895297	45895385	45895301	45895385	45880022	45880074
4932	"ENSG00000104164.10_2"	"BLOC1S6"	chr15	+	45895297	45895385	45895301	45895385	45884332	45884474
4933	"ENSG00000198185.11_2"	"ZNF334"	chr20	-	45132852	45132998	45132852	45132945	45133252	45133379
4934	"ENSG00000140545.14_2"	"MFGE8"	chr15	-	89444781	89444966	89444781	89444902	89448987	89449132
4935	"ENSG00000151726.13_2"	"ACSL1"	chr4	-	185683560	185683677	185683560	185683647	185684320	185684409
4936	"ENSG00000151687.14_2"	"ANKAR"	chr2	+	190592548	190592823	190592581	190592823	190585344	190585513
4937	"ENSG00000161217.11_2"	"PCYT1A"	chr3	-	195974237	195974514	195974237	195974389	195975077	195975194
4938	"ENSG00000168967.14_1"	"PMCHL1"	chr5	+	22142962	22144257	22144182	22144257	22142460	22142692
4939	"ENSG00000168967.14_1"	"PMCHL1"	chr5	+	22151968	22152105	22152006	22152105	22144182	22144257
4940	"ENSG00000155463.12_2"	"OXA1L"	chr14	+	23238999	23239143	23239005	23239143	23237166	23237380
4941	"ENSG00000126733.20_2"	"DACH2"	chrX	+	86082768	86087605	86087108	86087605	86071036	86071102
4942	"ENSG00000100802.14_2"	"C14orf93"	chr14	-	23468262	23468611	23468262	23468365	23470167	23470246
4943	"ENSG00000100802.14_2"	"C14orf93"	chr14	-	23470167	23470246	23470167	23470240	23479309	23479352
4944	"ENSG00000100802.14_2"	"C14orf93"	chr14	-	23470167	23470269	23470167	23470240	23479309	23479352
4945	"ENSG00000100802.14_2"	"C14orf93"	chr14	-	23470167	23470269	23470167	23470246	23479309	23479352
4946	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50367435	50367660	50367435	50367493	50368383	50368683
4947	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50368383	50368683	50368383	50368499	50369655	50369702
4948	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50369655	50369785	50369655	50369702	50370310	50370474
4949	"ENSG00000153347.9_2"	"FAM81B"	chr5	+	94749650	94749894	94749687	94749894	94731814	94731879
4950	"ENSG00000153347.9_2"	"FAM81B"	chr5	+	94749650	94749894	94749789	94749894	94731814	94731879
4951	"ENSG00000153347.9_2"	"FAM81B"	chr5	+	94749687	94749894	94749789	94749894	94731814	94731879
4952	"ENSG00000254206.5_1"	"NPIPB11"	chr16	-	29401261	29401457	29401261	29401406	29401569	29401669
4953	"ENSG00000000460.16_2"	"C1orf112"	chr1	+	169773215	169773381	169773252	169773381	169772309	169772450
4954	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110920624	110920712	110920624	110920709	110922096	110922307
4955	"ENSG00000144061.12_2"	"NPHP1"	chr2	-	110920624	110920712	110920624	110920709	110922264	110922307
4956	"ENSG00000205809.9_2"	"KLRC2"	chr12	-	10586389	10586541	10586389	10586468	10587084	10587129
4957	"ENSG00000175931.12_2"	"UBE2O"	chr17	-	74393879	74393972	74393879	74393969	74394335	74394464
4958	"ENSG00000133475.16_2"	"GGT2"	chr22	-	21563287	21563415	21563287	21563385	21563647	21563835
4959	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10506366	10506586	10506452	10506586	10503609	10503772
4960	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10518307	10518485	10518358	10518485	10517116	10517280
4961	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10524267	10524441	10524329	10524441	10523016	10523137
4962	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10526095	10526206	10526126	10526206	10524267	10524441
4963	"ENSG00000134802.17_2"	"SLC43A3"	chr11	-	57193013	57193182	57193013	57193143	57193461	57193789
4964	"ENSG00000134802.17_2"	"SLC43A3"	chr11	-	57193461	57193825	57193461	57193789	57194060	57194125
4965	"ENSG00000134802.17_2"	"SLC43A3"	chr11	-	57193461	57193862	57193461	57193789	57194060	57194125
4966	"ENSG00000134802.17_2"	"SLC43A3"	chr11	-	57193461	57193862	57193461	57193825	57194060	57194125
4967	"ENSG00000134802.17_2"	"SLC43A3"	chr11	-	57194060	57194223	57194060	57194125	57194358	57194516
4968	"ENSG00000134802.17_2"	"SLC43A3"	chr11	-	57194060	57194223	57194060	57194125	57194534	57194594
4969	"ENSG00000170956.16_2"	"CEACAM3"	chr19	+	42315209	42315280	42315261	42315280	42314869	42314935
4970	"ENSG00000147526.19_2"	"TACC1"	chr8	+	38682825	38682886	38682828	38682886	38677039	38678153
4971	"ENSG00000147526.19_2"	"TACC1"	chr8	+	38699804	38699965	38699807	38699965	38697741	38697785
4972	"ENSG00000197586.12_2"	"ENTPD6"	chr20	+	25187711	25188033	25187714	25188033	25176789	25176890
4973	"ENSG00000197586.12_2"	"ENTPD6"	chr20	+	25187711	25188033	25187714	25188033	25187157	25187226
4974	"ENSG00000197586.12_2"	"ENTPD6"	chr20	+	25205797	25205953	25205840	25205953	25204736	25204793
4975	"ENSG00000125730.16_2"	"C3"	chr19	-	6684398	6684489	6684398	6684450	6684570	6684661
4976	"ENSG00000125730.16_2"	"C3"	chr19	-	6712518	6712634	6712518	6712613	6713199	6713326
4977	"ENSG00000259150.5_1"	"LINC00929"	chr15	+	26377437	26377507	26377453	26377507	26376816	26376896
4978	"ENSG00000103342.12_2"	"GSPT1"	chr16	-	11990414	11990642	11990414	11990639	11991696	11991738
4979	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139902867	139903074	139902867	139903047	139903182	139903320
4980	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139905858	139906201	139905858	139906006	139906295	139906470
4981	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139906936	139907089	139906936	139907042	139907163	139907377
4982	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139911025	139911190	139911025	139911149	139911371	139911576
4983	"ENSG00000107331.16_2"	"ABCA2"	chr9	-	139917392	139918292	139917392	139917504	139918594	139918688
4984	"ENSG00000166073.9_2"	"GPR176"	chr15	-	40099206	40099459	40099206	40099398	40099768	40099826
4985	"ENSG00000080823.21_1"	"MOK"	chr14	-	102698871	102699045	102698871	102699008	102700024	102700126
4986	"ENSG00000080823.21_1"	"MOK"	chr14	-	102717148	102717327	102717148	102717324	102718092	102718141
4987	"ENSG00000080823.21_1"	"MOK"	chr14	-	102717148	102717327	102717148	102717324	102718253	102718332
4988	"ENSG00000101247.17_2"	"NDUFAF5"	chr20	+	13773805	13773873	13773825	13773873	13769234	13769298
4989	"ENSG00000101247.17_2"	"NDUFAF5"	chr20	+	13782131	13782329	13782153	13782329	13779106	13779146
4990	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161092864	161093011	161092864	161092964	161093628	161093736
4991	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161100604	161100637
4992	"ENSG00000158796.16_1"	"DEDD"	chr1	-	161100604	161100637	161100604	161100633	161102180	161102266
4993	"ENSG00000169972.11_1"	"PUSL1"	chr1	+	1245060	1245231	1245085	1245231	1244833	1244983
4994	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91477568	91477779	91477664	91477779	91477206	91477373
4995	"ENSG00000140553.16_1"	"UNC45A"	chr15	+	91479366	91479690	91479514	91479690	91479175	91479212
4996	"ENSG00000070214.15_1"	"SLC44A1"	chr9	+	108151313	108159627	108152184	108159627	108147702	108147783
4997	"ENSG00000167996.15_2"	"FTH1"	chr11	-	61732458	61732584	61732458	61732577	61732840	61732987
4998	"ENSG00000167996.15_2"	"FTH1"	chr11	-	61727189	61727399	61727189	61727376	61734783	61735103
4999	"ENSG00000116871.15_2"	"MAP7D1"	chr1	+	36641799	36642182	36642018	36642182	36638964	36639079
5000	"ENSG00000116871.15_2"	"MAP7D1"	chr1	+	36644019	36644197	36644046	36644197	36643473	36643802
5001	"ENSG00000116871.15_2"	"MAP7D1"	chr1	+	36644019	36644197	36644071	36644197	36643473	36643802
5002	"ENSG00000116871.15_2"	"MAP7D1"	chr1	+	36644046	36644197	36644071	36644197	36643473	36643802
5003	"ENSG00000116871.15_2"	"MAP7D1"	chr1	+	36645112	36645158	36645115	36645158	36644862	36644916
5004	"ENSG00000185347.17_2"	"C14orf80"	chr14	+	105958443	105958646	105958484	105958646	105957958	105958037
5005	"ENSG00000128596.16_1"	"CCDC136"	chr7	+	128446290	128446912	128446741	128446912	128445814	128445955
5006	"ENSG00000091073.19_1"	"DTX2"	chr7	+	76106259	76106495	76106430	76106495	76092861	76093026
5007	"ENSG00000258890.6_2"	"CEP95"	chr17	+	62510346	62510476	62510365	62510476	62506290	62506398
5008	"ENSG00000088038.17_2"	"CNOT3"	chr19	+	54649277	54649553	54649330	54649553	54647972	54648068
5009	"ENSG00000088038.17_2"	"CNOT3"	chr19	+	54649277	54649553	54649333	54649553	54647972	54648068
5010	"ENSG00000088038.17_2"	"CNOT3"	chr19	+	54649330	54649553	54649333	54649553	54647972	54648068
5011	"ENSG00000141642.8_2"	"ELAC1"	chr18	+	48510465	48510933	48510856	48510933	48500766	48500931
5012	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101295370	101297871	101297757	101297871	101295044	101295153
5013	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101302072	101302216	101302075	101302216	101297757	101297871
5014	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101302072	101302216	101302075	101302216	101300968	101301088
5015	"ENSG00000225746.9_2"	"SNHG23"	chr14	+	101409098	101409175	101409101	101409175	101406701	101406787
5016	"ENSG00000225746.9_2"	"SNHG23"	chr14	+	101426138	101426516	101426397	101426516	101424598	101424680
5017	"ENSG00000131650.13_1"	"KREMEN2"	chr16	+	3016642	3016796	3016759	3016796	3016325	3016450
