ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9666	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101295044	101295153	101295370	101296086	101292454	101292554	101297757	101297871
9667	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101295370	101296086	101297757	101297871	101295044	101295153	101298848	101298978
9668	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101295370	101296086	101297757	101297871	101295044	101295153	101302503	101302637
9674	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69640450	69640561	69646410	69646572	69348552	69349324	69653721	69653886
9675	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69703659	69703854	69723929	69723998	69666536	69666701	69728282	69728391
9676	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69703659	69703854	69723929	69723998	69685125	69685232	69728282	69728391
9677	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69703659	69703854	69785886	69785930	69685125	69685232	69943181	69943308
9678	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69728282	69728391	69785886	69785930	69703659	69703854	69943181	69943308
9679	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69772825	69772928	69785886	69785930	69759162	69759238	69943181	69943308
9680	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	70065712	70065752	70070760	70071404	70064124	70064220	70082297	70082333
9681	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	70070760	70071404	70082297	70082333	70065712	70065752	70092722	70092827
9683	"ENSG00000134371.10_2"	"CDC73"	chr1	+	193172924	193172982	193181194	193181230	193121509	193121574	193181519	193181607
9685	"ENSG00000170100.13_2"	"ZNF778"	chr16	+	89288499	89288591	89291126	89291210	89287404	89287560	89291962	89292039
9686	"ENSG00000170100.13_2"	"ZNF778"	chr16	+	89289564	89289691	89291126	89291210	89287483	89287560	89291962	89292039
9688	"ENSG00000170100.13_2"	"ZNF778"	chr16	+	89289564	89289691	89291962	89292039	89288499	89288591	89293101	89295965
9689	"ENSG00000170100.13_2"	"ZNF778"	chr16	+	89291126	89291210	89291962	89292039	89288499	89288591	89293101	89294198
9690	"ENSG00000113593.11_1"	"PPWD1"	chr5	+	64863339	64863442	64867665	64868113	64859065	64859333	64872705	64872896
9691	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99950832	99950893	99950995	99951106	99950619	99950746	99952765	99952863
9692	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99950832	99950893	99950995	99951635	99950619	99950746	99952765	99952863
9693	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99954372	99954506	99955842	99955989	99952765	99952863	99956521	99956702
9694	"ENSG00000119231.10_2"	"SENP5"	chr3	+	196630403	196630481	196650284	196650422	196627235	196627283	196654666	196654750
9695	"ENSG00000179583.18_2"	"CIITA"	chr16	+	11009426	11009507	11010223	11010316	11004044	11004116	11012296	11012383
9696	"ENSG00000108474.16_2"	"PIGL"	chr17	+	16203201	16203292	16216860	16216928	16137284	16137384	16221088	16221222
9697	"ENSG00000171055.14_1"	"FEZ2"	chr2	-	36810495	36810612	36818045	36818154	36808432	36808574	36825019	36825285
9698	"ENSG00000198399.14_2"	"ITSN2"	chr2	-	24498581	24498718	24509080	24509220	24494634	24494810	24516556	24516644
9699	"ENSG00000198399.14_2"	"ITSN2"	chr2	-	24509080	24509220	24516556	24516644	24498581	24498718	24518532	24518673
9700	"ENSG00000198399.14_2"	"ITSN2"	chr2	-	24536328	24536392	24538000	24538093	24535080	24535244	24550920	24550969
9701	"ENSG00000198399.14_2"	"ITSN2"	chr2	-	24538000	24538093	24550920	24550984	24535080	24535244	24583172	24583178
9702	"ENSG00000198399.14_2"	"ITSN2"	chr2	-	24538000	24538093	24550920	24550984	24536328	24536392	24583172	24583178
9703	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103871412	103871604	103894723	103894777	103851728	103852417	103915255	103915304
9707	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103928741	103928798	103958113	103958371	103894723	103894777	103966492	103966537
9709	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103931893	103932130	103932679	103932779	103928741	103928798	103933415	103933528
9710	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103932679	103932779	103933415	103933528	103931893	103932130	103934369	103934523
9711	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103933415	103933528	103934369	103934523	103932679	103932779	103941329	103941547
9712	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103933415	103933528	103941329	103941547	103932679	103932779	103946723	103946827
9713	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103934369	103934523	103941329	103941547	103932679	103932779	103946723	103946827
9714	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103934369	103934523	103941329	103941547	103933415	103933528	103946723	103946827
9715	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103934417	103934523	103941329	103941547	103933415	103933528	103946723	103946827
9716	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103958113	103958371	103966492	103966537	103946723	103946827	103969218	103970163
9717	"ENSG00000157827.19_2"	"FMNL2"	chr2	+	153378456	153378540	153399252	153399333	153191750	153192234	153405534	153405611
9718	"ENSG00000157827.19_2"	"FMNL2"	chr2	+	153417396	153417549	153431649	153431758	153415253	153415337	153435401	153435478
9719	"ENSG00000157827.19_2"	"FMNL2"	chr2	+	153431649	153431758	153435401	153435478	153417396	153417549	153437469	153437563
9720	"ENSG00000157827.19_2"	"FMNL2"	chr2	+	153435401	153435478	153437469	153437563	153431649	153431758	153463852	153463927
9722	"ENSG00000196535.15_2"	"MYO18A"	chr17	-	27443461	27443473	27445062	27445207	27442681	27442858	27445394	27445458
9723	"ENSG00000196535.15_2"	"MYO18A"	chr17	-	27443461	27443473	27445394	27445458	27442681	27442858	27446352	27446453
9724	"ENSG00000078269.13_2"	"SYNJ2"	chr6	+	158449787	158450058	158454486	158454712	158438235	158438322	158464347	158464431
9725	"ENSG00000078269.13_2"	"SYNJ2"	chr6	+	158454486	158454712	158464347	158464431	158449787	158450058	158475998	158476060
9726	"ENSG00000078269.13_2"	"SYNJ2"	chr6	+	158480288	158480385	158483023	158483196	158475998	158476060	158484822	158484904
9727	"ENSG00000169592.14_2"	"INO80E"	chr16	+	30012734	30012851	30015888	30015978	30012249	30012361	30016541	30017114
9728	"ENSG00000165424.6_1"	"ZCCHC24"	chr10	-	81154031	81154196	81192313	81192514	81142080	81146214	81204950	81205383
9729	"ENSG00000162961.13_2"	"DPY30"	chr2	-	32108454	32108531	32117060	32117203	32094916	32095021	32142994	32143106
9730	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43290365	43290463	43294752	43294902	43282227	43282318	43296034	43296128
9731	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43317571	43317627	43318758	43318861	43317026	43317181	43319973	43320003
9732	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43317578	43317627	43318758	43318861	43317026	43317181	43319973	43320026
9733	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43335412	43335593	43346939	43347097	43330368	43330430	43348541	43348640
9734	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43339358	43339487	43346939	43347097	43330368	43330430	43348541	43348640
9735	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43339358	43339487	43346939	43347097	43335412	43335593	43348541	43348640
9736	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43340589	43340689	43346939	43347097	43339358	43339487	43348541	43348640
9737	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26960300	26960419	26960566	26960769	26959959	26960180	26960912	26961104
9738	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26960566	26960769	26960912	26961104	26960300	26960419	26961534	26962627
9739	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26968906	26969096	26969292	26969353	26967577	26967701	26969886	26970005
9740	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26970181	26970329	26970627	26970677	26969886	26970005	26971075	26971205
9743	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63992266	63992442	63992970	63993052	63992014	63992189	63993257	63993341
9744	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63992272	63992442	63992970	63993052	63992014	63992189	63993257	63993341
9745	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63992272	63993052	63993257	63993341	63991348	63992189	63993662	63993705
9747	"ENSG00000082512.14_1"	"TRAF5"	chr1	+	211534429	211534504	211538717	211538810	211534043	211534121	211542793	211542934
9749	"ENSG00000136297.14_1"	"MMD2"	chr7	-	4959801	4959962	4965081	4965163	4955635	4955710	4998601	4998822
9750	"ENSG00000130254.11_1"	"SAFB2"	chr19	-	5610649	5610699	5611130	5611641	5610005	5610106	5612550	5612578
9751	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18796059	18796145	18799384	18799464	18792616	18794424	18800302	18800440
9752	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18796059	18796145	18799384	18799427	18794289	18794424	18800302	18800440
9753	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18796059	18796145	18799384	18799481	18794289	18794424	18800302	18800440
9755	"ENSG00000128585.17_2"	"MKLN1"	chr7	+	130887615	130887733	131060182	131060252	130827578	130827700	131096064	131096142
9756	"ENSG00000128585.17_2"	"MKLN1"	chr7	+	131128239	131128461	131130532	131130662	131122543	131122756	131147975	131148123
9758	"ENSG00000166200.14_1"	"COPS2"	chr15	-	49422915	49423013	49425955	49426008	49420898	49420957	49426126	49426305
9759	"ENSG00000166200.14_1"	"COPS2"	chr15	-	49429544	49429634	49431724	49431850	49429346	49429424	49447721	49447801
9760	"ENSG00000197024.8_1"	"ZNF398"	chr7	+	148851036	148851432	148863249	148863376	148844567	148844858	148863908	148864022
9761	"ENSG00000197024.8_1"	"ZNF398"	chr7	+	148863908	148864022	148873559	148873673	148851036	148851432	148875739	148877030
9762	"ENSG00000142273.10_1"	"CBLC"	chr19	+	45285626	45285748	45287520	45287658	45284463	45284620	45293260	45293348
9763	"ENSG00000135842.16_1"	"FAM129A"	chr1	-	184775079	184775190	184777207	184777369	184772718	184772826	184787771	184787959
9764	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	156956503	156956557	156961741	156961816	156931606	156932032	156962997	156963144
9765	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	156956503	156956557	156967612	156967728	156931606	156932032	156971383	156971541
9766	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	157009560	157009665	157013382	157013470	157000396	157000629	157015947	157016045
9767	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	157013382	157013470	157015947	157016045	157009560	157009665	157018100	157018233
9768	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	157015947	157016045	157018100	157018233	157009560	157009665	157023773	157024021
9769	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	157015947	157016045	157018100	157018233	157013382	157013470	157023773	157024021
9770	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	157046647	157046836	157049607	157049738	157041061	157041274	157060278	157061810
9771	"ENSG00000009335.17_2"	"UBE3C"	chr7	+	157046937	157047004	157049607	157049738	157046647	157046836	157060278	157061810
9772	"ENSG00000120519.14_1"	"SLC10A7"	chr4	-	147247112	147247148	147363934	147363973	147227077	147227161	147425000	147425076
9773	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10132085	10132272	10155518	10155654	10092889	10093752	10161165	10161253
9774	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10155518	10155654	10161165	10161253	10092889	10093752	10163005	10163150
9775	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10155518	10155654	10161165	10161253	10132085	10132272	10163005	10163150
9776	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10179570	10179671	10182019	10182134	10177516	10177658	10186851	10186935
9777	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10182019	10182134	10186851	10186935	10177516	10177658	10189449	10189506
9778	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10182019	10182134	10186851	10186935	10179570	10179671	10189449	10189506
9779	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10197124	10197263	10207020	10207148	10195045	10195244	10209241	10209340
9780	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10209241	10209340	10211383	10211619	10197124	10197263	10218413	10218540
9781	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10211383	10211619	10218413	10218540	10209241	10209340	10221199	10221344
9784	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18705835	18706099	18767202	18767380	18688088	18688306	18788627	18788761
9785	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18993768	18993853	19015428	19015576	18975431	18975565	19035645	19035685
9787	"ENSG00000172819.16_2"	"RARG"	chr12	-	53609429	53609578	53621145	53621471	53609076	53609218	53624952	53625019
9788	"ENSG00000125818.17_2"	"PSMF1"	chr20	+	1106140	1106293	1108068	1108151	1099240	1099545	1115763	1115949
9791	"ENSG00000156170.12_2"	"NDUFAF6"	chr8	+	96087860	96087980	96113359	96113454	96060693	96060786	96115203	96115239
9792	"ENSG00000114841.17_2"	"DNAH1"	chr3	+	52409970	52410009	52412617	52412796	52409255	52409429	52413920	52414151
9793	"ENSG00000048649.13_2"	"RSF1"	chr11	-	77394754	77394864	77396149	77396204	77389130	77389198	77402203	77402283
9794	"ENSG00000146416.17_2"	"AIG1"	chr6	+	143486218	143486320	143605246	143605362	143457971	143458127	143654418	143654493
9795	"ENSG00000032444.15_2"	"PNPLA6"	chr19	+	7607646	7607814	7607892	7607970	7607446	7607556	7614792	7614998
9796	"ENSG00000071205.11_1"	"ARHGAP10"	chr4	+	148802988	148803083	148827788	148827870	148800382	148800489	148830882	148830928
9797	"ENSG00000071205.11_1"	"ARHGAP10"	chr4	+	148830882	148830928	148834224	148834290	148802988	148803083	148860975	148861050
9798	"ENSG00000122970.15_1"	"IFT81"	chr12	+	110574580	110574665	110581186	110581350	110573131	110573242	110584757	110584853
9799	"ENSG00000197780.9_1"	"TAF13"	chr1	-	109608756	109608854	109617608	109617687	109606761	109607315	109618542	109618624
9800	"ENSG00000149600.11_1"	"COMMD7"	chr20	-	31292615	31292706	31294384	31294422	31292241	31292291	31294505	31294562
9801	"ENSG00000064666.14_2"	"CNN2"	chr19	+	1032557	1032695	1036128	1036245	1032390	1032457	1036414	1036561
9802	"ENSG00000172493.20_2"	"AFF1"	chr4	+	88016066	88016121	88029310	88029467	88012944	88012981	88035518	88036451
9803	"ENSG00000226435.10_1"	"ANKRD18DP"	chr3	-	197792623	197792677	197799626	197799701	197790588	197790659	197803666	197803883
9804	"ENSG00000226435.10_1"	"ANKRD18DP"	chr3	-	197796130	197796187	197799626	197799701	197792623	197792677	197803666	197803883
9809	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176083700	176083817	176083895	176083957	176083078	176083126	176084518	176084619
9810	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176083700	176083817	176083895	176083925	176083078	176083126	176084518	176086054
9818	"ENSG00000115484.14_1"	"CCT4"	chr2	-	62107420	62107529	62110593	62110683	62106003	62106146	62112154	62112207
9819	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31961920	31962018	31967266	31967497	31958304	31958435	31973455	31973576
9822	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31973455	31973576	31975128	31975339	31967266	31967497	31979947	31980048
9823	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31973455	31973576	31979947	31980048	31967266	31967497	31989233	31989258
9824	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31975128	31975339	31979947	31980048	31967266	31967497	31981837	31981872
9825	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31975128	31975339	31979947	31980048	31967318	31967497	31989233	31989329
9826	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31979947	31980048	31981837	31981872	31975128	31975339	31982818	31982922
9827	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31979947	31980048	31982818	31982922	31975128	31975339	31984566	31984742
9828	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31981837	31981872	31982818	31982922	31975128	31975339	31984566	31984742
9829	"ENSG00000101391.20_2"	"CDK5RAP1"	chr20	-	31981837	31981872	31982818	31982922	31979947	31980048	31984566	31984742
9830	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45221248	45221348	45229171	45229284	45219594	45219802	45232037	45232152
9831	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45221248	45221348	45229171	45229302	45219594	45219802	45232037	45232152
9832	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45229171	45229284	45232037	45232152	45219594	45219802	45234278	45234490
9833	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45229171	45229284	45232037	45232152	45221248	45221348	45234278	45234490
9834	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45232037	45232152	45234595	45234750	45219594	45219802	45235571	45235669
9835	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45232037	45232152	45234278	45234490	45229171	45229284	45234595	45234750
9836	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45235571	45235669	45247282	45247408	45232037	45232152	45249282	45249430
9837	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45235571	45235669	45247282	45247408	45232037	45232152	45258927	45259003
9838	"ENSG00000004897.11_2"	"CDC27"	chr17	-	45247282	45247408	45249282	45249430	45235571	45235669	45258927	45259003
9841	"ENSG00000113719.15_2"	"ERGIC1"	chr5	+	172315701	172315763	172324004	172324077	172261277	172261436	172336669	172336764
9842	"ENSG00000113719.15_2"	"ERGIC1"	chr5	+	172324004	172324077	172336669	172336764	172315701	172315763	172341716	172341841
9843	"ENSG00000113719.15_2"	"ERGIC1"	chr5	+	172351007	172351112	172353511	172353572	172341567	172341841	172359438	172359481
9845	"ENSG00000132330.16_2"	"SCLY"	chr2	+	238999858	238999895	239002501	239002585	238991888	238991995	239003060	239003163
9846	"ENSG00000116266.10_1"	"STXBP3"	chr1	+	109321907	109322032	109325043	109325139	109318954	109319045	109325270	109325328
9847	"ENSG00000116266.10_1"	"STXBP3"	chr1	+	109342841	109342927	109350022	109350171	109340766	109340859	109351404	109352148
9848	"ENSG00000197622.12_1"	"CDC42SE1"	chr1	-	151027491	151027602	151028152	151028469	151026712	151026797	151029131	151029262
9849	"ENSG00000197622.12_1"	"CDC42SE1"	chr1	-	151028152	151028469	151029131	151029262	151027491	151027602	151031954	151032249
9851	"ENSG00000138399.17_2"	"FASTKD1"	chr2	-	170413696	170413807	170416896	170417295	170411633	170411765	170419734	170419860
9853	"ENSG00000183783.6_2"	"KCTD8"	chr4	-	44295420	44295504	44295815	44295848	44176971	44177267	44449579	44449630
9854	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124817675	124817825	124818969	124819826	124816020	124817013	124820028	124820938
9855	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124817675	124817825	124818969	124819163	124816864	124817013	124819680	124819826
9856	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124818969	124819163	124819680	124819826	124817675	124817825	124820028	124820178
9857	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124839023	124839128	124839382	124839485	124838638	124838742	124839977	124840117
9858	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124848224	124848345	124856567	124857156	124846671	124846843	124862782	124862930
9859	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124856567	124857156	124862782	124862930	124848224	124848345	124870290	124870433
9860	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124862782	124862930	124870290	124870433	124856567	124857156	124882664	124882727
9861	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124862782	124862930	124870290	124870433	124857005	124857156	124873230	124873370
9862	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124870290	124870433	124882664	124882727	124862782	124862930	124885046	124885219
9863	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124970986	124971114	124979692	124979914	124968141	124968319	125020110	125020149
9864	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124979692	124979914	125020110	125020157	124970919	124971114	125051853	125052135
9866	"ENSG00000258674.5_2"	"CTC-260F20.3"	chr19	+	19636990	19637069	19638089	19638161	19627035	19627141	19638509	19638579
9867	"ENSG00000136010.13_1"	"ALDH1L2"	chr12	-	105428077	105428176	105431880	105431980	105425546	105425668	105433490	105433584
9868	"ENSG00000136010.13_1"	"ALDH1L2"	chr12	-	105428077	105428176	105431880	105431980	105425546	105425712	105433490	105433584
9869	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39370073	39370140	39370271	39370342	39369196	39369950	39371324	39371376
9872	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384053	39384167	39384458	39384507	39380742	39380784	39390145	39390158
9873	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384053	39384167	39384458	39384638	39380742	39380784	39390145	39390285
9874	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384053	39384167	39384458	39384611	39380742	39380784	39390145	39390351
9875	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384053	39384167	39389018	39389065	39380742	39380784	39390145	39390351
9876	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384458	39384507	39389018	39389065	39380742	39380784	39389433	39389558
9877	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384458	39384611	39389018	39389065	39380742	39380784	39389433	39389558
9878	"ENSG00000068903.19_2"	"SIRT2"	chr19	-	39384458	39384611	39389018	39389065	39380742	39380784	39390145	39390351
9879	"ENSG00000125779.21_1"	"PANK2"	chr20	+	3891223	3891477	3893104	3893281	3888572	3888782	3897573	3897697
9880	"ENSG00000188739.14_2"	"RBM34"	chr1	-	235311718	235311762	235316020	235316080	235301405	235301489	235318195	235318427
9881	"ENSG00000188739.14_2"	"RBM34"	chr1	-	235316020	235316080	235318195	235318427	235301405	235301489	235324207	235324382
9882	"ENSG00000197102.10_1"	"DYNC1H1"	chr14	+	102484787	102484953	102486229	102486393	102483719	102483841	102489087	102489217
9883	"ENSG00000197102.10_1"	"DYNC1H1"	chr14	+	102486229	102486393	102489087	102489217	102484787	102484953	102492910	102493044
9884	"ENSG00000166592.11_2"	"RRAD"	chr16	-	66957748	66957822	66958712	66959106	66957418	66957623	66959311	66959439
9885	"ENSG00000166592.11_2"	"RRAD"	chr16	-	66957748	66957822	66958712	66959097	66957418	66957623	66959311	66959547
9886	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18485971	18486100	18490979	18491193	18482970	18483924	18498034	18498059
9887	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18486654	18486837	18490979	18491193	18485971	18486100	18498034	18498059
9888	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18490979	18491193	18498460	18498494	18485971	18486100	18506916	18507053
9889	"ENSG00000064489.22_2"	"BORCS8-MEF2B"	chr19	-	19296842	19296907	19297701	19297814	19293381	19293492	19302889	19302931
9890	"ENSG00000271092.5_2"	"TMEM56-RWDD3"	chr1	+	95639371	95639445	95696457	95696550	95616880	95616975	95709766	95710511
9891	"ENSG00000136636.12_2"	"KCTD3"	chr1	+	215759837	215760028	215768697	215768813	215753251	215753342	215775208	215775296
9893	"ENSG00000107829.13_1"	"FBXW4"	chr10	-	103372093	103372234	103384501	103384567	103371384	103371526	103427642	103427737
9894	"ENSG00000107829.13_1"	"FBXW4"	chr10	-	103384501	103384567	103427642	103427737	103372093	103372234	103432671	103432804
9895	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29610914	29611028	29621121	29621205	29601839	29602128	29622478	29622540
9896	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29611515	29611619	29621121	29621205	29610914	29611028	29622478	29622540
9897	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29611515	29611619	29622478	29622540	29610914	29611028	29627008	29627129
9898	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29621121	29621205	29622478	29622540	29610914	29611028	29627008	29627129
9900	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29639433	29639478	29650191	29650276	29630293	29630338	29654805	29655586
9902	"ENSG00000197776.7_1"	"KLHDC1"	chr14	+	50192403	50192487	50195643	50195727	50159846	50160008	50196207	50196266
9904	"ENSG00000138162.18_2"	"TACC2"	chr10	+	123892123	123892249	123903086	123903221	123847992	123848106	123954554	123954691
9905	"ENSG00000159348.12_1"	"CYB5R1"	chr1	-	202935014	202935121	202935655	202935728	202934498	202934628	202935876	202936026
9906	"ENSG00000159348.12_1"	"CYB5R1"	chr1	-	202935014	202935237	202935655	202935728	202934498	202934628	202935876	202936026
9907	"ENSG00000159348.12_1"	"CYB5R1"	chr1	-	202935014	202935237	202935876	202936026	202934498	202934628	202936318	202936403
9908	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142264862	142264964	142273802	142273913	142258938	142259010	142281499	142281578
9909	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142273802	142273913	142281499	142281604	142264862	142264964	142283104	142283234
9910	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142281499	142281604	142283104	142283234	142273802	142273913	142287268	142287369
9911	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142393644	142393681	142416760	142416826	142311611	142311690	142421380	142421455
9912	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142526795	142526946	142593561	142593653	142513531	142513670	142601922	142601978
9916	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142545591	142545662	142587008	142587038	142526795	142526946	142593561	142593653
9920	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142552523	142552597	142587008	142587038	142526795	142526946	142593561	142593653
9922	"ENSG00000145819.15_2"	"ARHGAP26"	chr5	+	142586762	142586873	142587008	142587038	142526795	142526946	142593561	142593653
9923	"ENSG00000140992.18_2"	"PDPK1"	chr16	+	2611480	2611523	2616356	2616454	2606896	2607964	2627425	2627501
9924	"ENSG00000140992.18_2"	"PDPK1"	chr16	+	2627425	2627501	2631295	2631364	2611480	2611523	2631607	2631704
9925	"ENSG00000140992.18_2"	"PDPK1"	chr16	+	2645793	2645851	2647123	2647276	2636676	2636894	2647651	2647929
9928	"ENSG00000090060.17_1"	"PAPOLA"	chr14	+	97002215	97002336	97003312	97003397	96998847	96998986	97008579	97008633
9929	"ENSG00000090863.11_1"	"GLG1"	chr16	-	74506246	74506309	74508443	74508530	74505070	74505184	74511293	74511431
9930	"ENSG00000090863.11_1"	"GLG1"	chr16	-	74519693	74519815	74524898	74525113	74516920	74517022	74526854	74527038
9931	"ENSG00000090863.11_1"	"GLG1"	chr16	-	74524898	74525113	74526854	74527038	74519693	74519815	74528657	74528729
9932	"ENSG00000090863.11_1"	"GLG1"	chr16	-	74526854	74527038	74528657	74528729	74524898	74525113	74530338	74530542
9933	"ENSG00000090863.11_1"	"GLG1"	chr16	-	74528657	74528729	74530338	74530542	74526854	74527038	74537428	74537644
9934	"ENSG00000125351.11_2"	"UPF3B"	chrX	-	118975697	118975741	118977153	118977264	118975038	118975221	118979160	118979217
9935	"ENSG00000125351.11_2"	"UPF3B"	chrX	-	118977153	118977264	118979160	118979259	118975697	118975741	118985457	118985564
9938	"ENSG00000155111.14_2"	"CDK19"	chr6	-	110944492	110944565	110947978	110948048	110944017	110944115	110948204	110948348
9940	"ENSG00000155111.14_2"	"CDK19"	chr6	-	110953232	110953364	110988636	110988777	110948204	110948348	110991633	110991744
9941	"ENSG00000155111.14_2"	"CDK19"	chr6	-	110953232	110953364	110959851	110959909	110948204	110948348	111067328	111067404
