ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1987	"ENSG00000004866.19_2"	"ST7"	chr7	+	116739815	116739898	116759614	116759774	116660237	116660683	116769846	116769901
1988	"ENSG00000070614.14_2"	"NDST1"	chr5	+	149924873	149925048	149927779	149927950	149919643	149919826	149929239	149929349
2002	"ENSG00000149294.16_2"	"NCAM1"	chr11	+	113107022	113107037	113113526	113113568	113105754	113105886	113126598	113126723
2006	"ENSG00000118200.14_2"	"CAMSAP2"	chr1	+	200729966	200730226	200776503	200776665	200708685	200709094	200784688	200784772
2007	"ENSG00000232629.8_1"	"HLA-DQB2"	chr6	-	32725057	32725081	32725549	32725660	32723874	32724243	32726626	32726908
2009	"ENSG00000114757.18_2"	"PEX5L"	chr3	-	179605460	179605572	179615929	179616034	179597716	179597911	179689381	179689453
2011	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87080450	87080620	87115488	87115560	87028375	87028505	87275682	87275797
2012	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115461	87115560	87275682	87275797	87080450	87080620	87278790	87278857
2013	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115461	87115560	87275682	87275797	87080450	87080620	87280810	87281269
2014	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115488	87115560	87275682	87275797	87080450	87080620	87278790	87279048
2015	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115488	87115560	87275682	87275797	87080450	87080620	87280810	87281216
2016	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115488	87115560	87275682	87275797	87080450	87080620	87320899	87320959
2020	"ENSG00000049759.17_2"	"NEDD4L"	chr18	+	55916130	55916169	55919232	55919286	55912658	55912740	55983213	55983233
2021	"ENSG00000049759.17_2"	"NEDD4L"	chr18	+	55919232	55919286	55983213	55983264	55916130	55916169	55989656	55989718
2023	"ENSG00000140718.19_2"	"FTO"	chr16	+	53844051	53844129	53859775	53860403	53737874	53738141	53878066	53878210
2036	"ENSG00000079974.17_2"	"RABL2B"	chr22	-	51207882	51207980	51214199	51214279	51207468	51207552	51215097	51215177
2044	"ENSG00000106976.14"	"DNM1"	chr9	+	130981327	130981531	130982266	130982365	130980860	130981010	130982459	130982620
2046	"ENSG00000138769.10_1"	"CDKL2"	chr4	-	76529000	76529140	76539438	76539633	76525464	76525553	76551004	76551201
2048	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227239581	227239686	227256354	227256402	227235627	227235711	227257477	227257554
2050	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227247073	227247112	227256354	227256402	227235627	227235711	227257477	227257554
2056	"ENSG00000118960.12_2"	"HS1BP3"	chr2	-	20838195	20838412	20845099	20845265	20824491	20824652	20850791	20850849
2063	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26761337	26761532	26771540	26771655	26743684	26743879	26773638	26773741
2064	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26761337	26761532	26769416	26769449	26747017	26747209	26771540	26771655
2065	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26761337	26761532	26769416	26769449	26747017	26747209	26771543	26771655
2071	"ENSG00000158161.15_2"	"EYA3"	chr1	-	28365349	28365416	28369081	28369161	28362054	28362191	28374893	28374937
2080	"ENSG00000170456.15_2"	"DENND5B"	chr12	-	31600471	31600703	31604873	31605410	31585308	31586182	31613127	31613315
2081	"ENSG00000204764.12_2"	"RANBP17"	chr5	+	170319390	170319557	170323053	170323119	170308809	170308900	170336664	170336769
2082	"ENSG00000204764.12_2"	"RANBP17"	chr5	+	170343468	170343588	170345716	170345863	170341170	170341244	170346444	170346617
2083	"ENSG00000204764.12_2"	"RANBP17"	chr5	+	170455875	170455993	170585337	170585498	170395245	170395381	170588410	170588470
2089	"ENSG00000189350.12_2"	"FAM179A"	chr2	+	29240019	29240170	29240657	29240822	29237260	29237427	29245023	29245174
2090	"ENSG00000140538.16_2"	"NTRK3"	chr15	-	88428924	88428966	88451719	88451794	88423500	88423659	88472421	88472665
2093	"ENSG00000092068.19_2"	"SLC7A8"	chr14	-	23608632	23608756	23609679	23609833	23607129	23607233	23612287	23612413
2107	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109098742	109098907	109099517	109099622	109098152	109098272	109100604	109100767
2108	"ENSG00000144815.15_2"	"NXPE3"	chr3	+	101520078	101520833	101525896	101525970	101504245	101504533	101535638	101535845
2125	"ENSG00000188641.12_2"	"DPYD"	chr1	-	98293669	98293752	98348819	98348930	98205947	98206035	98386439	98386579
2132	"ENSG00000124523.15_2"	"SIRT5"	chr6	+	13591900	13592126	13595708	13595796	13584307	13584457	13597194	13597248
2133	"ENSG00000124523.15_2"	"SIRT5"	chr6	+	13595708	13595796	13597194	13597248	13591900	13592126	13599263	13599387
2136	"ENSG00000143164.15_1"	"DCAF6"	chr1	+	167921037	167921099	167935866	167935959	167905898	167906246	167944067	167944253
2137	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10575722	10575817	10661601	10661646	10491028	10491546	10749599	10749716
2151	"ENSG00000151062.14_2"	"CACNA2D4"	chr12	-	1984416	1984503	1987480	1987555	1969310	1969372	1988121	1988202
2152	"ENSG00000151062.14_2"	"CACNA2D4"	chr12	-	1984416	1984503	1987480	1987607	1969310	1969372	1988121	1988202
2153	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98158373	98158446	98160252	98160325	98156663	98156692	98160419	98160448
2154	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98177294	98177323	98196924	98197031	98175428	98175457	98201406	98201580
2155	"ENSG00000111912.19_2"	"NCOA7"	chr6	+	126136436	126136550	126176165	126176386	126111908	126112213	126196034	126196114
2160	"ENSG00000129116.17_2"	"PALLD"	chr4	+	169815729	169815828	169817699	169817750	169812072	169812208	169819643	169819865
2162	"ENSG00000248710.1_2"	"RP11-432B6.3"	chr3	-	160000265	160000401	160003591	160003656	159998454	159998602	160018670	160018834
2163	"ENSG00000260729.1_2"	"RP11-106M3.2"	chr15	-	72597086	72597135	72608185	72608268	72582467	72582596	72611953	72613043
2164	"ENSG00000163249.10_2"	"CCNYL1"	chr2	+	208602134	208602170	208605378	208605430	208598670	208598771	208606946	208607066
2169	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	116930794	116931050	116975454	116975638	116925317	116925405	117001359	117001514
2170	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	116975454	116975638	117001359	117001514	116930794	116931050	117024669	117024754
2171	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117075027	117075246	117093791	117093929	117061364	117061553	117154168	117154262
2173	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117154168	117154262	117185759	117185812	117075027	117075246	117221450	117221526
2174	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117154168	117154262	117185759	117185812	117093791	117093929	117221450	117221545
2175	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117185759	117185812	117221450	117221545	117075027	117075246	117226683	117226762
2176	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117185759	117185812	117221450	117221545	117154168	117154262	117226683	117226762
2177	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117486757	117486865	117607387	117607502	117308967	117309046	117704168	117708503
2179	"ENSG00000134490.13_2"	"TMEM241"	chr18	-	20964953	20965031	20979529	20979611	20957609	20957635	21001330	21001408
2180	"ENSG00000134490.13_2"	"TMEM241"	chr18	-	20964953	20965031	20979529	20979611	20957609	20957635	21010594	21010641
2183	"ENSG00000163001.11_1"	"CFAP36"	chr2	+	55750856	55750958	55756013	55756128	55749237	55749302	55761008	55761096
2189	"ENSG00000268439.5_2"	"RP3-461F17.3"	chr12	+	7084390	7084540	7092162	7092367	7084251	7084310	7095873	7095930
2201	"ENSG00000132507.17_1"	"EIF5A"	chr17	+	7212915	7213119	7214336	7214441	7210920	7211071	7214668	7214800
2202	"ENSG00000132507.17_1"	"EIF5A"	chr17	+	7212933	7213119	7214336	7214441	7210691	7211071	7214668	7214800
2203	"ENSG00000151789.10_1"	"ZNF385D"	chr3	-	21478461	21478695	21552352	21552515	21466983	21467162	21606065	21606176
2204	"ENSG00000151789.10_1"	"ZNF385D"	chr3	-	21552352	21552515	21606065	21606176	21478461	21478695	21706377	21706520
2207	"ENSG00000106772.17_2"	"PRUNE2"	chr9	-	79465378	79465581	79469019	79469124	79461430	79461594	79520843	79520957
2217	"ENSG00000138069.16_1"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65316072	65316204	65331867	65331940
2218	"ENSG00000135775.13_1"	"COG2"	chr1	+	230823816	230823889	230824165	230824308	230822680	230822878	230825759	230825899
2221	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96566925	96566954	96568800	96568829	96566762	96566835	96570508	96570581
2222	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96624338	96624411	96626220	96626293	96619686	96619753	96626386	96626415
2223	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96624338	96624411	96626220	96626293	96622533	96622564	96626386	96626415
2224	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96624504	96624533	96626386	96626415	96624338	96624411	96628099	96628172
2225	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96626220	96626293	96628099	96628172	96624504	96624533	96628266	96628295
2226	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96626386	96626415	96628099	96628172	96624504	96624533	96628266	96628295
2233	"ENSG00000159023.19_2"	"EPB41"	chr1	+	29424318	29424447	29435847	29435949	29391493	29391670	29438879	29438960
2234	"ENSG00000153982.10_2"	"GDPD1"	chr17	+	57335111	57335201	57344401	57344535	57326100	57326146	57348296	57348356
2236	"ENSG00000144674.16_2"	"GOLGA4"	chr3	+	37292885	37292975	37315026	37315092	37284742	37285113	37323448	37323763
2239	"ENSG00000136828.18_2"	"RALGPS1"	chr9	+	129728122	129728230	129739973	129740024	129724503	129724625	129796709	129796793
2240	"ENSG00000136828.18_2"	"RALGPS1"	chr9	+	129739973	129740024	129796709	129796793	129728122	129728230	129812321	129812411
2241	"ENSG00000136828.18_2"	"RALGPS1"	chr9	+	129796709	129796793	129812321	129812411	129739973	129740024	129815125	129815218
2243	"ENSG00000165209.18_2"	"STRBP"	chr9	-	125890492	125890537	125895123	125895247	125883909	125887952	125898319	125898460
2244	"ENSG00000223482.7_2"	"NUTM2A-AS1"	chr10	-	89005871	89005969	89048198	89048252	88998423	88998629	89086386	89086429
2249	"ENSG00000135766.8_1"	"EGLN1"	chr1	-	231503314	231503382	231506307	231506444	231499496	231502221	231509725	231509845
2255	"ENSG00000164008.14_2"	"C1orf50"	chr1	+	43233179	43233295	43239233	43239320	43232939	43233061	43240407	43240539
2257	"ENSG00000101745.16_2"	"ANKRD12"	chr18	+	9182379	9182517	9195548	9195696	9136774	9136963	9204473	9204542
2258	"ENSG00000101745.16_2"	"ANKRD12"	chr18	+	9195548	9195696	9204473	9204542	9182379	9182517	9208654	9208801
2264	"ENSG00000142192.20_2"	"APP"	chr21	-	27269884	27269985	27277335	27277389	27264033	27264180	27284052	27284274
2269	"ENSG00000128512.19_2"	"DOCK4"	chr7	-	111372281	111372343	111375109	111375223	111366533	111368776	111376972	111377045
2270	"ENSG00000128512.19_2"	"DOCK4"	chr7	-	111418331	111418425	111422919	111422980	111409584	111409733	111423912	111424008
2271	"ENSG00000115966.16_1"	"ATF2"	chr2	-	175976295	175976382	175978721	175978836	175962171	175962321	175979417	175979596
2278	"ENSG00000005339.14_2"	"CREBBP"	chr16	-	3832684	3832927	3841981	3842095	3831204	3831307	3843386	3843627
2281	"ENSG00000198089.14_2"	"SFI1"	chr22	+	31942846	31942957	31952927	31953045	31904240	31904362	31957275	31957378
2284	"ENSG00000196511.13_2"	"TPK1"	chr7	-	144245583	144245695	144288515	144288662	144149033	144150756	144320258	144320354
2286	"ENSG00000126432.13_1"	"PRDX5"	chr11	+	64087205	64087340	64088132	64088264	64085559	64085858	64088336	64088375
2289	"ENSG00000162687.16_1"	"KCNT2"	chr1	-	196205115	196205200	196227323	196227624	196194908	196197465	196249989	196250118
2293	"ENSG00000273025.1_2"	"RP11-106M3.5"	chr15	-	72580878	72580959	72581208	72581271	72580648	72580792	72581478	72581628
2298	"ENSG00000126456.15_2"	"IRF3"	chr19	-	50166599	50166771	50167699	50167930	50166444	50166515	50168887	50168962
2303	"ENSG00000104205.12_2"	"SGK3"	chr8	+	67716609	67716682	67726087	67726163	67710776	67710860	67734606	67734694
2316	"ENSG00000163539.16_2"	"CLASP2"	chr3	-	33543143	33543260	33552049	33552256	33537736	33540209	33557514	33557643
2317	"ENSG00000100354.20_2"	"TNRC6B"	chr22	+	40521775	40521866	40552118	40552186	40513058	40513132	40642018	40642106
2322	"ENSG00000132549.18_2"	"VPS13B"	chr8	+	100515063	100515178	100519997	100520139	100513914	100514086	100523331	100523740
2324	"ENSG00000132549.18_2"	"VPS13B"	chr8	+	100533126	100533238	100568677	100568881	100523331	100523740	100587885	100588012
2335	"ENSG00000078328.19_2"	"RBFOX1"	chr16	+	7568148	7568391	7629781	7629922	7102057	7102099	7637248	7637302
2338	"ENSG00000134575.9_1"	"ACP2"	chr11	-	47266285	47266418	47266855	47266945	47264789	47264872	47267232	47267385
2339	"ENSG00000134575.9_1"	"ACP2"	chr11	-	47266285	47266418	47266855	47266973	47264789	47264872	47267232	47267385
2340	"ENSG00000134575.9_1"	"ACP2"	chr11	-	47266285	47266418	47266855	47266978	47264789	47264872	47267232	47267385
2342	"ENSG00000154556.17_2"	"SORBS2"	chr4	-	186556508	186556565	186559232	186559316	186551702	186551752	186567821	186567936
2350	"ENSG00000177565.16_2"	"TBL1XR1"	chr3	-	176782707	176782810	176804752	176804829	176771560	176771706	176816253	176816329
2351	"ENSG00000177565.16_2"	"TBL1XR1"	chr3	-	176797614	176797733	176804752	176804829	176771560	176771706	176816253	176816329
2355	"ENSG00000177565.16_2"	"TBL1XR1"	chr3	-	176816253	176816329	176878658	176878776	176782707	176782810	176914908	176915013
2367	"ENSG00000069020.18_2"	"MAST4"	chr5	+	66084497	66084622	66195778	66195810	66055536	66055690	66350231	66350320
2370	"ENSG00000054965.10_1"	"FAM168A"	chr11	-	73130918	73131044	73136066	73136093	73122438	73122581	73141734	73141815
2371	"ENSG00000206149.10_2"	"HERC2P9"	chr15	+	28863364	28863524	28874411	28874587	28857287	28857319	28877782	28877953
2373	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113966912	113966990	113988065	113988377	113960018	113960106	114031295	114031408
2374	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113988065	113988377	114031295	114031408	113960018	113960106	114110984	114111192
2378	"ENSG00000112186.11_1"	"CAP2"	chr6	+	17426820	17426921	17463226	17463304	17421785	17421907	17507399	17507543
2384	"ENSG00000146147.14_2"	"MLIP"	chr6	+	54001512	54003084	54066902	54067031	53989270	53989663	54095511	54095715
2391	"ENSG00000109685.17_2"	"WHSC1"	chr4	+	1893892	1893990	1895456	1895636	1873160	1873269	1902352	1902493
2393	"ENSG00000116793.15_2"	"PHTF1"	chr1	-	114255900	114256060	114267380	114267515	114254561	114254735	114269039	114269196
2398	"ENSG00000105339.10_2"	"DENND3"	chr8	+	142173431	142173528	142175284	142175388	142165947	142166069	142176288	142176488
2401	"ENSG00000241837.6_2"	"ATP5O"	chr21	-	35279644	35279757	35281385	35281515	35276238	35276325	35284592	35284703
2425	"ENSG00000112320.11_1"	"SOBP"	chr6	+	107908283	107908379	107954717	107956673	107854662	107854814	107979410	107981371
2429	"ENSG00000124164.15_1"	"VAPB"	chr20	+	56993266	56993419	57009657	57009761	56964177	56964573	57014000	57014081
2436	"ENSG00000136754.16_2"	"ABI1"	chr10	-	27044583	27044670	27052808	27052889	27040526	27040712	27054146	27054247
2437	"ENSG00000136754.16_2"	"ABI1"	chr10	-	27047990	27048164	27052808	27052889	27040526	27040712	27054146	27054247
2438	"ENSG00000136754.16_2"	"ABI1"	chr10	-	27047990	27048167	27052808	27052889	27040526	27040712	27054146	27054247
2442	"ENSG00000050426.15_2"	"LETMD1"	chr12	+	51447560	51447643	51449617	51449804	51442816	51442968	51449926	51450028
2444	"ENSG00000103222.18_1"	"ABCC1"	chr16	+	16103632	16103758	16108347	16108485	16101672	16101849	16110352	16110478
2445	"ENSG00000103222.18_1"	"ABCC1"	chr16	+	16108347	16108485	16110352	16110478	16103632	16103758	16126965	16127027
2446	"ENSG00000103222.18_1"	"ABCC1"	chr16	+	16110352	16110478	16126965	16127027	16108347	16108485	16130328	16130460
2450	"ENSG00000197555.9_2"	"SIPA1L1"	chr14	+	72054287	72056087	72085473	72085604	71996041	71996087	72090764	72090953
2451	"ENSG00000197555.9_2"	"SIPA1L1"	chr14	+	72152078	72152348	72165697	72165844	72139064	72139339	72169097	72169222
2453	"ENSG00000155093.17_2"	"PTPRN2"	chr7	-	157997862	157997965	158109510	158109624	157959622	157959983	158282426	158282477
2455	"ENSG00000123983.13_1"	"ACSL3"	chr2	+	223752547	223752606	223765391	223765498	223725651	223725976	223773450	223773868
2456	"ENSG00000048740.18_2"	"CELF2"	chr10	+	11207448	11207645	11259387	11259470	11047283	11047403	11291115	11291164
2462	"ENSG00000116701.14_1"	"NCF2"	chr1	-	183542319	183542427	183543621	183543756	183539914	183539974	183546733	183546842
2467	"ENSG00000129158.10_2"	"SERGEF"	chr11	-	17981016	17981183	18010143	18010302	17940241	17940326	18014477	18014540
2472	"ENSG00000152240.12_1"	"HAUS1"	chr18	+	43702432	43702556	43703264	43703330	43699891	43700026	43704787	43704859
2481	"ENSG00000177058.11_2"	"SLC38A9"	chr5	-	54945034	54945142	54952542	54952602	54941616	54941723	54960520	54960691
2486	"ENSG00000266338.6_1"	"NBPF15"	chr1	+	148590552	148590604	148592082	148592134	148589660	148589833	148592790	148592963
2492	"ENSG00000015479.17_2"	"MATR3"	chr5	+	138650363	138650425	138651385	138651427	138629438	138629717	138651764	138651877
2493	"ENSG00000104442.9_1"	"ARMC1"	chr8	-	66517656	66517773	66525478	66525668	66517497	66517572	66534497	66534589
2496	"ENSG00000152234.15_2"	"ATP5A1"	chr18	-	43675018	43675097	43678137	43678245	43671647	43671817	43684102	43684199
2497	"ENSG00000187391.19_2"	"MAGI2"	chr7	-	78150746	78150962	78256435	78256555	78130893	78131104	78636405	78636522
2501	"ENSG00000141627.13_2"	"DYM"	chr18	-	46645113	46645296	46690054	46690157	46623771	46623885	46783379	46783474
2504	"ENSG00000149311.17_1"	"ATM"	chr11	+	108202605	108202764	108203488	108203627	108202170	108202284	108204612	108204635
2505	"ENSG00000083312.17_1"	"TNPO1"	chr5	+	72189442	72189530	72192284	72192383	72189203	72189362	72192882	72192978
2506	"ENSG00000133265.10_2"	"HSPBP1"	chr19	-	55777253	55777350	55777498	55777654	55776645	55776757	55785765	55785990
2523	"ENSG00000008277.14_1"	"ADAM22"	chr7	+	87800858	87800876	87808249	87808357	87797451	87797542	87810819	87810920
2524	"ENSG00000008277.14_1"	"ADAM22"	chr7	+	87800858	87800876	87808249	87808444	87797451	87797542	87810819	87810920
2529	"ENSG00000168374.10_2"	"ARF4"	chr3	-	57563042	57563114	57569624	57569734	57561274	57561400	57570110	57570191
2530	"ENSG00000168374.10_2"	"ARF4"	chr3	-	57563042	57563114	57569624	57569759	57561274	57561400	57570110	57570191
2532	"ENSG00000138686.9_1"	"BBS7"	chr4	-	122754385	122754550	122756298	122756438	122749773	122749883	122760785	122760851
2537	"ENSG00000119139.17_2"	"TJP2"	chr9	+	71862927	71863140	71865950	71866280	71861605	71861706	71867730	71867816
2543	"ENSG00000095203.14_1"	"EPB41L4B"	chr9	-	111947768	111947885	111954557	111954635	111945008	111945077	111956499	111956677
2548	"ENSG00000280987.3_2"	"MATR3"	chr5	+	138614739	138614818	138629141	138629264	138611809	138611839	138642927	138644016
2564	"ENSG00000114812.12_1"	"VIPR1"	chr3	+	42573733	42573825	42576466	42576596	42573294	42573361	42576834	42576876
2565	"ENSG00000100209.9_1"	"HSCB"	chr22	+	29140602	29140697	29141851	29141996	29139869	29139966	29147228	29147276
2567	"ENSG00000085832.16_2"	"EPS15"	chr1	-	51871576	51871780	51873806	51874004	51869090	51869204	51875206	51875368
2575	"ENSG00000075711.20_2"	"DLG1"	chr3	-	196817782	196817897	196831773	196831876	196812166	196812627	196842797	196842954
2586	"ENSG00000110318.13_1"	"CEP126"	chr11	+	101852619	101852695	101857562	101857772	101832471	101834611	101863508	101863573
2594	"ENSG00000137776.16_1"	"SLTM"	chr15	-	59204761	59204809	59205697	59205895	59193458	59193486	59209133	59209198
2595	"ENSG00000165246.12_2"	"NLGN4Y"	chrY	+	16860498	16860609	16863560	16863682	16834996	16835149	16936067	16936253
2606	"ENSG00000175806.14_2"	"MSRA"	chr8	+	10065342	10065411	10102613	10102733	9953236	9953553	10159043	10159148
2614	"ENSG00000131507.10_1"	"NDFIP1"	chr5	+	141520127	141520194	141524135	141524241	141511776	141511907	141531295	141534008
2615	"ENSG00000131507.10_1"	"NDFIP1"	chr5	+	141520127	141520194	141524135	141524241	141517298	141517423	141531295	141534008
2618	"ENSG00000008294.20_1"	"SPAG9"	chr17	-	49085197	49085212	49086491	49086503	49084629	49084687	49091592	49091714
2620	"ENSG00000155508.13_2"	"CNOT8"	chr5	+	154242766	154242955	154244751	154244945	154238076	154238376	154250220	154250382
2621	"ENSG00000155508.13_2"	"CNOT8"	chr5	+	154244751	154244945	154250220	154250382	154238076	154238376	154251289	154251434
2623	"ENSG00000105792.19_2"	"CFAP69"	chr7	+	89903300	89903424	89906386	89906435	89901094	89901272	89908990	89909207
2627	"ENSG00000182329.11_2"	"KIAA2012"	chr2	+	202957752	202957908	202962157	202962300	202939613	202939898	202964335	202964519
2628	"ENSG00000137941.16_2"	"TTLL7"	chr1	-	84414310	84414378	84415547	84415669	84412806	84412965	84417527	84417659
2634	"ENSG00000167733.13_2"	"HSD11B1L"	chr19	+	5684829	5684916	5684975	5685130	5681034	5681282	5687292	5687386
2650	"ENSG00000101935.9_2"	"AMMECR1"	chrX	-	109560826	109561077	109669885	109670031	109507716	109507827	109683117	109683461
2664	"ENSG00000163939.18_2"	"PBRM1"	chr3	-	52668617	52668831	52675969	52676061	52662909	52663051	52677263	52677359
2665	"ENSG00000163939.18_2"	"PBRM1"	chr3	-	52675969	52676061	52677263	52677359	52668617	52668831	52678719	52678805
2670	"ENSG00000136813.14_2"	"KIAA0368"	chr9	-	114202651	114202801	114204585	114204704	114199219	114199388	114206657	114206774
2673	"ENSG00000128656.13_2"	"CHN1"	chr2	-	175689161	175689246	175711607	175711685	175677036	175677210	175742567	175742856
2675	"ENSG00000128656.13_2"	"CHN1"	chr2	-	175779785	175779899	175809615	175809671	175711607	175711685	175816891	175816930
2676	"ENSG00000115977.18_2"	"AAK1"	chr2	-	69709842	69709944	69723116	69723212	69707991	69708093	69732700	69732805
2682	"ENSG00000126217.20_2"	"MCF2L"	chr13	+	113720359	113720484	113724372	113724487	113719249	113719399	113728757	113728877
2684	"ENSG00000137312.14_1"	"FLOT1"	chr6	-	30708966	30709110	30709390	30709481	30708455	30708575	30709568	30709644
2687	"ENSG00000268750.6_2"	"CTD-2583A14.10"	chr19	+	58350390	58350517	58367471	58367601	58341679	58341932	58369943	58370009
2689	"ENSG00000198561.13_2"	"CTNND1"	chr11	+	57578870	57578958	57581782	57581845	57577580	57577695	57582865	57582972
2696	"ENSG00000186231.16_1"	"KLHL32"	chr6	+	97533001	97533217	97561658	97562385	97512503	97512602	97575279	97575338
2715	"ENSG00000145349.16_2"	"CAMK2D"	chr4	-	114424091	114424133	114426131	114426191	114421618	114421667	114430793	114430831
2725	"ENSG00000107551.20_2"	"RASSF4"	chr10	+	45477968	45478111	45479469	45479561	45465612	45467296	45480260	45480418
2731	"ENSG00000166575.16_2"	"TMEM135"	chr11	+	86778735	86778863	86782564	86782657	86748885	86749228	86802403	86802437
2732	"ENSG00000166575.16_2"	"TMEM135"	chr11	+	86802403	86802437	86868382	86868448	86782564	86782657	86947679	86947726
2735	"ENSG00000198947.15_2"	"DMD"	chrX	-	32364059	32364197	32366522	32366645	32361250	32361403	32380904	32381075
2739	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93716284	93716414	93716981	93717050	93713493	93713630	93718821	93718911
2745	"ENSG00000235703.5_2"	"LINC00894"	chrX	+	149110401	149110547	149111868	149111980	149110007	149110065	149112235	149112318
2747	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37243114	37243221	37244476	37244709	37239814	37239971	37245580	37245700
2760	"ENSG00000123349.13_2"	"PFDN5"	chr12	+	53689622	53689725	53690027	53690059	53689074	53689423	53691633	53691708
2767	"ENSG00000215788.9_2"	"TNFRSF25"	chr1	-	6522922	6523030	6523131	6523187	6522688	6522726	6524434	6524513
2786	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93217175	93217394	93294481	93294673	93159853	93159973	93300162	93300228
2788	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93300162	93300228	93386435	93386536	93294481	93294673	93388830	93388932
2795	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42797576	42797644	42806246	42806340	42722302	42722394	42836597	42836724
2798	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42924915	42924974	42931336	42931458	42922904	42922979	42935042	42935194
2812	"ENSG00000175267.14_1"	"VWA3A"	chr16	+	22108179	22108266	22108892	22109016	22103861	22103972	22111514	22111814
2815	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67346656	67346751	67382719	67382786	67291191	67291284	67389382	67389475
2816	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67389382	67389655	67431907	67432042	67243181	67243239	67490349	67490392
2817	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67431907	67432042	67490349	67490392	67389382	67389655	67525365	67525443
2818	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67490349	67490392	67525365	67525503	67431907	67432042	67555699	67555792
2824	"ENSG00000181215.13_2"	"C4orf50"	chr4	-	5977625	5977682	5981900	5982065	5975385	5975568	5990073	5991374
2829	"ENSG00000100077.14_2"	"GRK3"	chr22	+	26000343	26000420	26040558	26040632	25960815	25961120	26057542	26057644
2834	"ENSG00000143850.13_2"	"PLEKHA6"	chr1	-	204220658	204220739	204224753	204224807	204219673	204219742	204225929	204226016
2835	"ENSG00000143850.13_2"	"PLEKHA6"	chr1	-	204220658	204220739	204225929	204226016	204219673	204219742	204226480	204226997
2836	"ENSG00000143850.13_2"	"PLEKHA6"	chr1	-	204224753	204224807	204225929	204226016	204219673	204219742	204226480	204226997
2837	"ENSG00000143850.13_2"	"PLEKHA6"	chr1	-	204224753	204224807	204225929	204226016	204220658	204220739	204226480	204226997
2842	"ENSG00000124333.15_1"	"VAMP7"	chrX	+	155130160	155130251	155149476	155149544	155127775	155127913	155169364	155169457
2843	"ENSG00000153558.13_1"	"FBXL2"	chr3	+	33339360	33339454	33400774	33400849	33339155	33339217	33414583	33414652
2879	"ENSG00000088367.21_2"	"EPB41L1"	chr20	+	34700347	34700402	34709581	34709738	34680631	34680735	34763472	34763637
2880	"ENSG00000088367.21_2"	"EPB41L1"	chr20	+	34700347	34700402	34713344	34713449	34680633	34680735	34763472	34763637
2890	"ENSG00000205629.11_1"	"LCMT1"	chr16	+	25151491	25151568	25172422	25172525	25143722	25143844	25175918	25176039
2903	"ENSG00000155816.19_2"	"FMN2"	chr1	+	240421244	240421332	240458121	240458183	240351506	240351562	240492375	240492467
2906	"ENSG00000144559.10_1"	"TAMM41"	chr3	-	11858665	11858811	11871187	11871338	11850990	11851156	11880695	11880788
