ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
28461	"ENSG00000049759.17_2"	"NEDD4L"	chr18	+	55919232	55919286	55916130	55916169	55983213	55983233
28462	"ENSG00000049759.17_2"	"NEDD4L"	chr18	+	55983213	55983264	55919232	55919286	55989656	55989703
28474	"ENSG00000198625.12_1"	"MDM4"	chr1	+	204507336	204507436	204495487	204495562	204511911	204512072
28479	"ENSG00000198625.12_1"	"MDM4"	chr1	+	204513662	204513812	204511911	204512072	204515924	204515960
28493	"ENSG00000172890.11_2"	"NADSYN1"	chr11	+	71192401	71192450	71191800	71191925	71192968	71193071
28494	"ENSG00000172890.11_2"	"NADSYN1"	chr11	+	71212347	71212472	71209397	71209574	71232135	71232250
28498	"ENSG00000140718.19_2"	"FTO"	chr16	+	53844051	53844129	53737874	53738141	53859775	53860403
28501	"ENSG00000140718.19_2"	"FTO"	chr16	+	53990594	53990701	53967896	53968021	54145673	54155853
28502	"ENSG00000140718.19_2"	"FTO"	chr16	+	54018849	54018866	53967941	53968021	54145673	54148375
28503	"ENSG00000140718.19_2"	"FTO"	chr16	+	54095573	54095632	53967896	53968021	54145673	54145747
28508	"ENSG00000163946.13_2"	"FAM208A"	chr3	-	56704100	56704173	56703727	56703819	56707607	56707753
28509	"ENSG00000163946.13_2"	"FAM208A"	chr3	-	56705627	56705720	56704100	56704173	56707607	56707753
28524	"ENSG00000104044.15_2"	"OCA2"	chr15	-	28096527	28096621	28090104	28090198	28116299	28116404
28532	"ENSG00000071242.11_2"	"RPS6KA2"	chr6	-	166952155	166952272	166944719	166944801	167040408	167040731
28535	"ENSG00000071242.11_2"	"RPS6KA2"	chr6	-	167275595	167275678	167271687	167271747	167276105	167276158
28569	"ENSG00000140057.8_1"	"AK7"	chr14	+	96939023	96939092	96937814	96937943	96944801	96944999
28594	"ENSG00000214043.7_1"	"RP5-944M2.3"	chr12	+	126951094	126951273	126950259	126950535	126953303	126953653
28596	"ENSG00000271880.1_2"	"AGAP11"	chr10	+	88742896	88742997	88730497	88730672	88743610	88743698
28600	"ENSG00000198892.6_1"	"SHISA4"	chr1	+	201859581	201859715	201858572	201858744	201860528	201860696
28601	"ENSG00000159164.9_1"	"SV2A"	chr1	-	149881012	149881123	149880743	149880832	149881352	149881442
28602	"ENSG00000159164.9_1"	"SV2A"	chr1	-	149882377	149882529	149882121	149882255	149883351	149883532
28605	"ENSG00000001629.9_2"	"ANKIB1"	chr7	+	92019284	92019430	92017288	92017355	92020479	92020658
28606	"ENSG00000001629.9_2"	"ANKIB1"	chr7	+	92021554	92021606	92020479	92020658	92025678	92025790
28607	"ENSG00000001629.9_2"	"ANKIB1"	chr7	+	92027036	92027173	92025678	92025790	92027525	92028662
28610	"ENSG00000173988.12_2"	"LRRC63"	chr13	+	46801646	46802324	46787136	46787254	46802799	46802868
28611	"ENSG00000204160.11_1"	"ZDHHC18"	chr1	+	27158937	27159098	27153200	27153630	27175098	27175248
28612	"ENSG00000204160.11_1"	"ZDHHC18"	chr1	+	27182675	27182753	27180216	27180316	27183338	27184093
28631	"ENSG00000184208.10_1"	"C22orf46"	chr22	+	42086787	42086847	42084942	42085308	42089466	42089855
28632	"ENSG00000112658.7_1"	"SRF"	chr6	+	43143443	43143705	43141584	43141851	43144285	43144405
28666	"ENSG00000080298.15_2"	"RFX3"	chr9	-	3277339	3277461	3275499	3275612	3288130	3288250
28675	"ENSG00000163749.17_1"	"CCDC158"	chr4	-	77278526	77278679	77276476	77276589	77283278	77283468
28682	"ENSG00000115896.15_1"	"PLCL1"	chr2	+	198948481	198950956	198669425	198670063	198953581	198953785
28683	"ENSG00000149531.15_1"	"FRG1BP"	chr20	+	29624042	29624092	29623128	29623254	29625872	29625984
28702	"ENSG00000161692.17_1"	"DBF4B"	chr17	+	42818703	42818820	42815746	42815792	42824450	42824559
28713	"ENSG00000079974.17_2"	"RABL2B"	chr22	-	51207852	51207980	51207468	51207552	51214199	51214279
28714	"ENSG00000079974.17_2"	"RABL2B"	chr22	-	51207882	51207980	51207468	51207552	51214199	51214279
28732	"ENSG00000107742.12_1"	"SPOCK2"	chr10	-	73832659	73832668	73832260	73832306	73847897	73848372
28759	"ENSG00000122406.12_1"	"RPL5"	chr1	+	93298945	93299015	93297581	93297674	93299101	93299217
28771	"ENSG00000215717.5_1"	"TMEM167B"	chr1	+	109635511	109635643	109632424	109633504	109637038	109637611
28772	"ENSG00000106976.14"	"DNM1"	chr9	+	130981327	130981531	130980860	130981010	130982266	130982365
28773	"ENSG00000106976.14"	"DNM1"	chr9	+	130982266	130982365	130981327	130981531	130982459	130982620
28776	"ENSG00000106976.14"	"DNM1"	chr9	+	131010202	131010214	131009653	131009765	131010861	131011032
28783	"ENSG00000138769.10_1"	"CDKL2"	chr4	-	76507019	76507108	76503214	76504388	76517002	76517109
28785	"ENSG00000138769.10_1"	"CDKL2"	chr4	-	76517329	76517453	76517002	76517109	76521430	76521524
28792	"ENSG00000198677.10_1"	"TTC37"	chr5	-	94820427	94820549	94818176	94818335	94826611	94826740
28793	"ENSG00000198677.10_1"	"TTC37"	chr5	-	94848180	94848322	94845297	94845391	94849274	94849349
28798	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227222355	227222495	227221034	227221116	227223171	227223308
28800	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227239581	227239686	227235627	227235711	227256354	227256402
28802	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227247073	227247112	227235627	227235711	227256354	227256402
28809	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227300012	227300123	227288692	227288940	227307504	227307638
28811	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227330645	227330725	227327276	227327443	227333189	227333438
28812	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227400836	227400920	227387257	227387353	227441764	227441856
28826	"ENSG00000154710.15_2"	"RABGEF1"	chr7	+	66204982	66205779	66177153	66177211	66236869	66237065
28832	"ENSG00000144021.2_1"	"CIAO1"	chr2	+	96935005	96935093	96934194	96934396	96936848	96937383
28862	"ENSG00000103599.19_1"	"IQCH"	chr15	+	67768033	67768156	67757464	67757635	67786595	67786704
28865	"ENSG00000123685.8_1"	"BATF3"	chr1	-	212870302	212870407	212859759	212860321	212873014	212873327
28871	"ENSG00000101079.20_1"	"NDRG3"	chr20	-	35284762	35284814	35280168	35282104	35284899	35284935
28872	"ENSG00000101079.20_1"	"NDRG3"	chr20	-	35309218	35309305	35299743	35299800	35310920	35310981
28873	"ENSG00000101079.20_1"	"NDRG3"	chr20	-	35335374	35335410	35312815	35312878	35350081	35350186
28877	"ENSG00000239467.5_1"	"AC007405.6"	chr2	+	171633656	171633687	171627622	171627697	171633886	171633935
28878	"ENSG00000118960.12_2"	"HS1BP3"	chr2	-	20838195	20838412	20824491	20824652	20845099	20845265
28879	"ENSG00000118960.12_2"	"HS1BP3"	chr2	-	20840732	20840940	20834475	20838412	20845099	20845265
28880	"ENSG00000118960.12_2"	"HS1BP3"	chr2	-	20840732	20840940	20834475	20838412	20850791	20850842
28881	"ENSG00000118960.12_2"	"HS1BP3"	chr2	-	20845099	20845265	20834475	20838412	20850791	20850838
28883	"ENSG00000108557.17_2"	"RAI1"	chr17	+	17627341	17627473	17584786	17585107	17696246	17696457
28884	"ENSG00000104853.15_2"	"CLPTM1"	chr19	+	45465219	45465332	45458502	45458724	45476343	45476467
28885	"ENSG00000104853.15_2"	"CLPTM1"	chr19	+	45477695	45477854	45476343	45476467	45480599	45480717
28906	"ENSG00000150672.16_2"	"DLG2"	chr11	-	84822704	84822779	84245612	84245774	84843811	84844167
28907	"ENSG00000150672.16_2"	"DLG2"	chr11	-	84822704	84822779	84245612	84245774	84865599	84865695
28909	"ENSG00000162409.10_1"	"PRKAA2"	chr1	+	57157066	57157160	57140053	57140195	57158030	57158175
28913	"ENSG00000158106.13_2"	"RHPN1"	chr8	+	144463437	144463514	144462234	144462953	144463741	144463888
28914	"ENSG00000185278.15_2"	"ZBTB37"	chr1	+	173838062	173838258	173837492	173837543	173839334	173840286
28923	"ENSG00000124313.12_1"	"IQSEC2"	chrX	-	53321076	53321106	53284981	53285243	53349614	53350522
28925	"ENSG00000000457.13_1"	"SCYL3"	chr1	-	169833509	169833649	169831753	169831938	169836036	169836114
28950	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26747017	26747209	26743684	26743879	26771540	26771655
28951	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26761337	26761532	26743684	26743879	26771540	26771655
28952	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26761337	26761532	26747017	26747209	26769416	26769449
28960	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26771540	26771655	26761337	26761532	26773638	26773741
28961	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26771543	26771655	26761337	26761532	26773638	26773686
28962	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26771546	26771655	26761337	26761532	26773638	26773741
28975	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37334236	37334332	37333388	37333788	37339965	37340117
28976	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37340577	37340636	37340283	37340393	37341036	37341117
28977	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37341383	37341403	37341036	37341117	37342202	37342357
28978	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37341383	37341403	37341036	37341117	37342748	37342825
28979	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37342202	37342357	37341036	37341117	37342748	37342825
28981	"ENSG00000067191.15_1"	"CACNB1"	chr17	-	37349900	37350050	37348276	37348347	37351136	37351223
28986	"ENSG00000158161.15_2"	"EYA3"	chr1	-	28365349	28365416	28362054	28362191	28369081	28369161
29006	"ENSG00000214338.10_2"	"SOGA3"	chr6	-	127838663	127838911	127837728	127837847	127839723	127840065
29021	"ENSG00000228430.9_2"	"RP11-15B24.5"	chr9	+	85106866	85106969	85043113	85043208	85111629	85111773
29048	"ENSG00000075790.10_2"	"BCAP29"	chr7	+	107236311	107236447	107234399	107234550	107240841	107240950
29049	"ENSG00000075790.10_2"	"BCAP29"	chr7	+	107236313	107236447	107234399	107234550	107240841	107240950
29090	"ENSG00000156687.10_2"	"UNC5D"	chr8	+	35425615	35425759	35406809	35407028	35453071	35453175
29106	"ENSG00000126705.13_1"	"AHDC1"	chr1	-	27884815	27885041	27879584	27879801	27885216	27885394
29107	"ENSG00000126705.13_1"	"AHDC1"	chr1	-	27884815	27885041	27879584	27879815	27885216	27885394
29108	"ENSG00000126705.13_1"	"AHDC1"	chr1	-	27885216	27885394	27879584	27879696	27929907	27929925
29109	"ENSG00000170456.15_2"	"DENND5B"	chr12	-	31562196	31562318	31555431	31555577	31566369	31566498
29110	"ENSG00000170456.15_2"	"DENND5B"	chr12	-	31595708	31595859	31585308	31586182	31600471	31600703
29111	"ENSG00000170456.15_2"	"DENND5B"	chr12	-	31600471	31600703	31585308	31586182	31604873	31605410
29112	"ENSG00000170456.15_2"	"DENND5B"	chr12	-	31604873	31605410	31600471	31600703	31613127	31613315
29114	"ENSG00000170456.15_2"	"DENND5B"	chr12	-	31648743	31648853	31632522	31633189	31743639	31743952
29117	"ENSG00000174989.12_2"	"FBXW8"	chr12	+	117387422	117387511	117383168	117383333	117402501	117402659
29120	"ENSG00000204764.12_2"	"RANBP17"	chr5	+	170319390	170319557	170308809	170308900	170323053	170323119
29122	"ENSG00000204764.12_2"	"RANBP17"	chr5	+	170343468	170343588	170341170	170341244	170345716	170345863
29125	"ENSG00000204764.12_2"	"RANBP17"	chr5	+	170455875	170455993	170395245	170395381	170585337	170585498
29144	"ENSG00000221866.9_1"	"PLXNA4"	chr7	-	131878820	131878938	131872229	131872366	131883243	131883395
29145	"ENSG00000221866.9_1"	"PLXNA4"	chr7	-	131895701	131895902	131888081	131888178	131908285	131908400
29147	"ENSG00000214595.11_1"	"EML6"	chr2	+	55071183	55071385	55056478	55056614	55077098	55077355
29148	"ENSG00000214595.11_1"	"EML6"	chr2	+	55074622	55074760	55071183	55071385	55077098	55077355
29149	"ENSG00000214595.11_1"	"EML6"	chr2	+	55179730	55179829	55177786	55177916	55181119	55181293
29172	"ENSG00000132600.16_2"	"PRMT7"	chr16	+	68358585	68358735	68349799	68349977	68371361	68371428
29175	"ENSG00000132600.16_2"	"PRMT7"	chr16	+	68390603	68390700	68388231	68389786	68390956	68391152
29186	"ENSG00000042813.7_2"	"ZPBP"	chr7	-	50057835	50057912	50022937	50023115	50070687	50070906
29190	"ENSG00000074855.10_2"	"ANO8"	chr19	-	17438246	17438378	17438043	17438154	17438497	17438689
29199	"ENSG00000189350.12_2"	"FAM179A"	chr2	+	29240019	29240170	29237260	29237427	29240657	29240822
29202	"ENSG00000189350.12_2"	"FAM179A"	chr2	+	29240657	29240822	29240019	29240170	29245023	29245174
29204	"ENSG00000189350.12_2"	"FAM179A"	chr2	+	29245951	29246057	29245023	29245174	29247004	29247240
29207	"ENSG00000197323.11_2"	"TRIM33"	chr1	-	114973419	114973534	114970369	114970516	114976238	114976355
29215	"ENSG00000050767.15_2"	"COL23A1"	chr5	-	177683866	177683929	177683353	177683398	177684523	177684568
29216	"ENSG00000050767.15_2"	"COL23A1"	chr5	-	177689217	177689253	177688722	177688749	177690208	177690325
29223	"ENSG00000140538.16_2"	"NTRK3"	chr15	-	88428924	88428966	88423500	88423659	88451719	88451794
29232	"ENSG00000140538.16_2"	"NTRK3"	chr15	-	88690565	88690634	88680634	88680792	88726648	88726720
29249	"ENSG00000162804.13_2"	"SNED1"	chr2	+	242010990	242011135	242009334	242009616	242011210	242011293
29250	"ENSG00000162804.13_2"	"SNED1"	chr2	+	242012680	242012779	242011210	242011293	242021091	242021208
29254	"ENSG00000162836.11_1"	"ACP6"	chr1	-	147131074	147131154	147127275	147127363	147141951	147142401
29271	"ENSG00000260230.2_1"	"FRRS1L"	chr9	-	111903622	111903869	111892572	111899907	111909330	111909469
29283	"ENSG00000105429.12_1"	"MEGF8"	chr19	+	42862938	42863106	42862295	42862459	42863249	42863394
29305	"ENSG00000160145.15_2"	"KALRN"	chr3	+	124017637	124017760	123987437	123988102	124044826	124044932
29306	"ENSG00000160145.15_2"	"KALRN"	chr3	+	124157734	124157884	124153153	124153372	124160791	124160906
29308	"ENSG00000160145.15_2"	"KALRN"	chr3	+	124436093	124436232	124431781	124431982	124437771	124440035
29313	"ENSG00000133393.12_1"	"FOPNL"	chr16	-	15973660	15973745	15967341	15967484	15982414	15982460
29317	"ENSG00000133393.12_1"	"FOPNL"	chr16	-	15977864	15978062	15967347	15967484	15982414	15982456
29321	"ENSG00000092068.19_2"	"SLC7A8"	chr14	-	23608632	23608756	23607129	23607233	23609679	23609833
29333	"ENSG00000116171.16_2"	"SCP2"	chr1	+	53420411	53420476	53416426	53416558	53427174	53427301
29334	"ENSG00000116171.16_2"	"SCP2"	chr1	+	53440440	53440504	53427174	53427301	53442354	53442441
29357	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210637817	210637866	210636716	210636888	210640612	210640769
29358	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210658443	210658583	210654255	210654329	210678303	210678565
29359	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210682535	210682676	210681632	210681849	210683716	210683985
29361	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210794594	210794695	210791566	210791710	210795691	210795778
29362	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210818823	210818994	210810570	210810667	210822367	210822460
29364	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210835555	210835681	210834491	210834615	210836924	210837048
29377	"ENSG00000133195.11_2"	"SLC39A11"	chr17	-	70845772	70845943	70732788	70732858	70943869	70944014
29401	"ENSG00000156958.14_2"	"GALK2"	chr15	+	49575762	49575915	49531417	49531564	49584523	49584734
29402	"ENSG00000156958.14_2"	"GALK2"	chr15	+	49610307	49610389	49584523	49584734	49611168	49611313
29403	"ENSG00000156958.14_2"	"GALK2"	chr15	+	49610307	49610389	49584523	49584734	49611800	49611904
29404	"ENSG00000156958.14_2"	"GALK2"	chr15	+	49611168	49611313	49584523	49584734	49611800	49612002
29415	"ENSG00000261879.5_1"	"RP11-333E1.1"	chr17	+	5113044	5113190	5095398	5095458	5117344	5117504
29419	"ENSG00000224924.6_1"	"LINC00320"	chr21	-	22150735	22150865	22129628	22129735	22153666	22153792
29438	"ENSG00000105976.14_2"	"MET"	chr7	+	116339124	116340338	116312445	116312631	116371721	116371913
29445	"ENSG00000131044.16_1"	"TTLL9"	chr20	+	30474998	30475042	30467608	30467700	30486275	30486368
29448	"ENSG00000131044.16_1"	"TTLL9"	chr20	+	30510765	30510856	30507666	30507735	30512811	30512852
29449	"ENSG00000131044.16_1"	"TTLL9"	chr20	+	30513675	30513763	30512811	30512852	30521602	30521661
29450	"ENSG00000131044.16_1"	"TTLL9"	chr20	+	30513851	30513894	30512811	30512852	30521602	30521661
29461	"ENSG00000163811.11_2"	"WDR43"	chr2	+	29158386	29158473	29152444	29152576	29159787	29159819
29462	"ENSG00000163811.11_2"	"WDR43"	chr2	+	29164326	29164440	29160796	29160860	29165177	29165247
29465	"ENSG00000231113.2_1"	"RP3-475N16.1"	chr6	+	42909247	42909353	42908510	42908667	42911535	42911708
29469	"ENSG00000183020.13_2"	"AP2A2"	chr11	+	977094	977224	972061	972255	981197	981299
29490	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109068854	109068922	109066088	109066145	109085435	109085540
29492	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109098742	109098907	109098152	109098272	109099517	109099612
29493	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109099517	109099622	109098742	109098907	109100604	109100767
29494	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109104154	109104276	109102890	109103104	109106293	109106470
29497	"ENSG00000144815.15_2"	"NXPE3"	chr3	+	101520078	101520833	101504245	101504533	101525896	101525970
29498	"ENSG00000144815.15_2"	"NXPE3"	chr3	+	101525896	101525970	101520078	101520833	101535638	101535748
29499	"ENSG00000144815.15_2"	"NXPE3"	chr3	+	101535638	101535845	101520078	101520833	101540247	101541667
29508	"ENSG00000184220.11_2"	"CMSS1"	chr3	+	99865816	99865905	99536677	99536887	99879273	99879299
29509	"ENSG00000184220.11_2"	"CMSS1"	chr3	+	99885178	99885238	99881146	99881276	99886581	99886684
29540	"ENSG00000137513.9_2"	"NARS2"	chr11	-	78189483	78189521	78180292	78180359	78189630	78189729
29541	"ENSG00000137513.9_2"	"NARS2"	chr11	-	78204108	78204241	78189630	78189729	78239887	78239982
29545	"ENSG00000117139.16_2"	"KDM5B"	chr1	-	202736053	202736188	202733176	202733273	202742245	202742416
29567	"ENSG00000165084.15_1"	"C8orf34"	chr8	+	69400257	69400286	69380926	69381055	69434033	69434174
29568	"ENSG00000165084.15_1"	"C8orf34"	chr8	+	69442827	69442914	69434033	69434206	69445217	69445384
29571	"ENSG00000228824.6_2"	"MIR4500HG"	chr13	-	88125694	88125808	88113178	88113224	88323090	88323218
29572	"ENSG00000228824.6_2"	"MIR4500HG"	chr13	-	88163620	88163725	88125694	88125808	88323090	88323218
29626	"ENSG00000070444.14_1"	"MNT"	chr17	-	2297598	2297640	2297336	2297448	2298168	2298748
29642	"ENSG00000132356.11_1"	"PRKAA1"	chr5	-	40775511	40775605	40771820	40771965	40777546	40777688
29643	"ENSG00000083290.19_1"	"ULK2"	chr17	-	19685201	19685380	19684298	19684417	19687009	19687218
29648	"ENSG00000083290.19_1"	"ULK2"	chr17	-	19744801	19744860	19741813	19741896	19746433	19746451
29688	"ENSG00000250979.1_1"	"RP11-656G20.1"	chr8	-	73149134	73149265	73146222	73146271	73150290	73150436
29696	"ENSG00000076554.15_2"	"TPD52"	chr8	-	80965516	80965665	80963712	80963863	80976712	80976828
29698	"ENSG00000076554.15_2"	"TPD52"	chr8	-	81032049	81032119	80976712	80976828	81083659	81083706
29703	"ENSG00000159433.11_2"	"STARD9"	chr15	+	42974301	42974773	42973619	42973810	42976313	42986540
29720	"ENSG00000114166.7_1"	"KAT2B"	chr3	+	20168914	20169041	20167396	20167605	20178433	20178544
29721	"ENSG00000114166.7_1"	"KAT2B"	chr3	+	20189894	20189979	20189734	20189798	20193823	20195896
29743	"ENSG00000223745.7_2"	"CCDC18-AS1"	chr1	-	93770944	93771027	93730196	93730329	93804913	93805093
29748	"ENSG00000223745.7_2"	"CCDC18-AS1"	chr1	-	93783724	93783785	93777041	93777165	93804913	93805093
29752	"ENSG00000106100.10_1"	"NOD1"	chr7	-	30490831	30492656	30487913	30487997	30494752	30494927
29792	"ENSG00000185482.7_2"	"STAC3"	chr12	-	57638319	57638405	57638097	57638149	57638698	57638748
29793	"ENSG00000185482.7_2"	"STAC3"	chr12	-	57638927	57638994	57638539	57638748	57640586	57640684
29796	"ENSG00000198648.10_2"	"STK39"	chr2	-	168921828	168921891	168920009	168920080	168931491	168931521
29800	"ENSG00000110987.8_1"	"BCL7A"	chr12	+	122468605	122468687	122457327	122460089	122473236	122473333
29806	"ENSG00000163873.9_2"	"GRIK3"	chr1	-	37346234	37346492	37337788	37337970	37356520	37356697
29837	"ENSG00000161939.18_2"	"RNASEK-C17orf49"	chr17	+	6919092	6919194	6917463	6918475	6919813	6920004
29838	"ENSG00000161939.18_2"	"RNASEK-C17orf49"	chr17	+	6920228	6920333	6919813	6920004	6920579	6920821
29849	"ENSG00000130958.11_1"	"SLC35D2"	chr9	-	99130553	99130587	99126745	99126832	99145758	99145964
29855	"ENSG00000029725.16_2"	"RABEP1"	chr17	+	5284683	5284800	5281471	5281527	5286416	5286518
29860	"ENSG00000105784.15_1"	"RUNDC3B"	chr7	+	87339885	87339971	87329731	87329870	87369106	87369196
29868	"ENSG00000188641.12_2"	"DPYD"	chr1	-	98293669	98293752	98205947	98206035	98348819	98348930
29869	"ENSG00000188641.12_2"	"DPYD"	chr1	-	98348819	98348930	98293669	98293752	98386439	98386553
29870	"ENSG00000204771.5"	"CTD-3232M19.2"	chr8	+	145466557	145466584	145466324	145466471	145467449	145467572
29890	"ENSG00000149925.17_2"	"ALDOA"	chr16	+	30080626	30080710	30080138	30080311	30080819	30080868
29894	"ENSG00000088899.14_1"	"RP5-1187M17.10"	chr20	-	3148383	3148607	3147350	3147827	3154100	3154192
29901	"ENSG00000137807.13_1"	"KIF23"	chr15	+	69738621	69738703	69738347	69738430	69739209	69739280
29902	"ENSG00000137807.13_1"	"KIF23"	chr15	+	69738624	69738703	69738347	69738430	69739209	69739280
29921	"ENSG00000124523.15_2"	"SIRT5"	chr6	+	13591900	13592126	13584307	13584457	13595708	13595796
29922	"ENSG00000124523.15_2"	"SIRT5"	chr6	+	13595708	13595796	13591900	13592126	13597194	13597248
29923	"ENSG00000124523.15_2"	"SIRT5"	chr6	+	13597194	13597248	13595708	13595796	13599263	13599387
29924	"ENSG00000124523.15_2"	"SIRT5"	chr6	+	13599263	13599387	13597194	13597248	13601065	13601181
29950	"ENSG00000105486.13_2"	"LIG1"	chr19	-	48660270	48660397	48657128	48657224	48664628	48664764
29951	"ENSG00000105486.13_2"	"LIG1"	chr19	-	48665518	48665608	48664430	48664764	48668806	48668880
29954	"ENSG00000143164.15_1"	"DCAF6"	chr1	+	167921037	167921099	167905796	167906246	167935866	167935959
29959	"ENSG00000143164.15_1"	"DCAF6"	chr1	+	168007608	168007726	167973770	167974031	168012262	168012378
29973	"ENSG00000198626.15_1"	"RYR2"	chr1	+	237519264	237519285	237494177	237494282	237527657	237527672
29974	"ENSG00000198626.15_1"	"RYR2"	chr1	+	237527657	237527672	237494177	237494282	237532833	237532908
29975	"ENSG00000198626.15_1"	"RYR2"	chr1	+	237604618	237604783	237586391	237586548	237608700	237608822
29978	"ENSG00000198626.15_1"	"RYR2"	chr1	+	237870248	237870569	237868512	237868643	237872157	237872398
29981	"ENSG00000198626.15_1"	"RYR2"	chr1	+	237954728	237954815	237951253	237951435	237955404	237955623
29983	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10373594	10373721	10365706	10370809	10377812	10377984
29984	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10373666	10373721	10370129	10370809	10377812	10377984
29988	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10428163	10428196	10426951	10427011	10429960	10430086
29989	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10443774	10444032	10442636	10442762	10452301	10452359
29990	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10575722	10575817	10491028	10491546	10661601	10661646
29991	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10661601	10661646	10575722	10575817	10749599	10749716
30026	"ENSG00000070759.16_1"	"TESK2"	chr1	-	45923235	45923543	45887396	45887518	45956523	45956833
30029	"ENSG00000140382.14_2"	"HMG20A"	chr15	+	77769896	77769972	77764124	77764156	77770636	77770852
30059	"ENSG00000175110.11_2"	"MRPS22"	chr3	+	139001372	139001738	139000555	139000677	139062797	139062865
30061	"ENSG00000141441.15_2"	"GAREM1"	chr18	-	29972857	29972998	29890155	29890286	30050270	30050395
30064	"ENSG00000188157.13_2"	"AGRN"	chr1	+	988840	988873	987372	987396	989132	989330
30069	"ENSG00000142534.6_2"	"RPS11"	chr19	+	50000429	50000582	49999690	49999728	50000776	50000852
30070	"ENSG00000142534.6_2"	"RPS11"	chr19	+	50000450	50000582	49999621	49999728	50000776	50000852
30084	"ENSG00000232453.6_1"	"RP4-794H19.1"	chr1	-	59361516	59361681	59354820	59354880	59369239	59369419
30103	"ENSG00000177752.14_1"	"YIPF7"	chr4	-	44626617	44626799	44624081	44624593	44631419	44631565
30115	"ENSG00000166900.15_2"	"STX3"	chr11	+	59556345	59556420	59540683	59540767	59557991	59558059
30117	"ENSG00000166900.15_2"	"STX3"	chr11	+	59562844	59562955	59560852	59560987	59568327	59568958
30118	"ENSG00000166900.15_2"	"STX3"	chr11	+	59563074	59563185	59560852	59560987	59568327	59568435
30155	"ENSG00000078699.21_1"	"CBFA2T2"	chr20	+	32207322	32207412	32198899	32199141	32210920	32211102
30156	"ENSG00000078699.21_1"	"CBFA2T2"	chr20	+	32211578	32211660	32210920	32211102	32212569	32212823
30160	"ENSG00000119685.19_2"	"TTLL5"	chr14	+	76349027	76349245	76330009	76330205	76368484	76368567
30161	"ENSG00000119685.19_2"	"TTLL5"	chr14	+	76372897	76373020	76368484	76368567	76420766	76421171
30162	"ENSG00000119685.19_2"	"TTLL5"	chr14	+	76407766	76407837	76368482	76368567	76420766	76421166
30168	"ENSG00000151062.14_2"	"CACNA2D4"	chr12	-	1984416	1984503	1969310	1969372	1987480	1987555
30173	"ENSG00000106603.17_2"	"COA1"	chr7	-	43690210	43690311	43686826	43688251	43695631	43695752
30198	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98171688	98171717	98171522	98171595	98175428	98175457
30199	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98175261	98175334	98171688	98171717	98175428	98175457
30200	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98177127	98177200	98175428	98175457	98177294	98177323
30201	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98177294	98177323	98175428	98175457	98196924	98197031
30202	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98192841	98192909	98177294	98177323	98195368	98195506
30203	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98195368	98195506	98177294	98177323	98196924	98197031
30204	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98196924	98197031	98177294	98177323	98201406	98201580
30209	"ENSG00000111912.19_2"	"NCOA7"	chr6	+	126136436	126136550	126111908	126112213	126176165	126176386
